,frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,upper_x_12,upper_y_12,upper_x_13,upper_y_13,upper_x_14,upper_y_14,upper_x_15,upper_y_15,upper_x_16,upper_y_16,upper_x_17,upper_y_17,upper_x_18,upper_y_18,upper_x_19,upper_y_19,upper_x_20,upper_y_20,upper_x_21,upper_y_21,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11,lower_x_12,lower_y_12,lower_x_13,lower_y_13,lower_x_14,lower_y_14,lower_x_15,lower_y_15,lower_x_16,lower_y_16,lower_x_17,lower_y_17,lower_x_18,lower_y_18,lower_x_19,lower_y_19,lower_x_20,lower_y_20,lower_x_21,lower_y_21
426,426,7100,772.3091,2196.5342,789.0779,2155.6497,832.49725,2113.6553,899.72455,2073.5874,1003.194,2044.1542,1103.9801,2060.2888,1201.9115,2042.2642,1307.7976,2075.647,1384.028,2119.4128,1434.8378,2167.9697,1463.6177,2217.844,1428.7886,2215.694,1384.5223,2182.9465,1332.1838,2155.0464,1271.0652,2135.359,1198.0146,2126.6494,1115.3547,2125.786,1032.1068,2124.8955,955.4867,2130.964,895.0649,2149.6038,847.8264,2171.3103,811.5867,2193.3574,1428.7886,2215.694,1409.9951,2240.2473,1385.3491,2255.5798,1338.2938,2260.7043,1271.8811,2257.7358,1201.7213,2247.9707,1098.8959,2234.7854,1009.1,2226.9167,929.3661,2218.525,869.9171,2210.2473,811.5867,2193.3574,772.3091,2196.5342,820.7998,2237.524,891.24286,2274.6323,986.9573,2317.5579,1098.4784,2352.523,1217.868,2374.4841,1312.0287,2382.4683,1399.8185,2373.1304,1460.565,2332.5623,1479.1437,2274.4458,1463.6177,2217.844
427,427,7116,772.2192,2195.7756,788.9565,2154.9878,832.34955,2113.0884,899.56903,2073.098,1003.0137,2043.7214,1103.783,2059.8906,1201.6741,2041.8123,1307.5056,2075.166,1383.7161,2118.8457,1434.5608,2167.2678,1463.4247,2217.1035,1428.5782,2214.936,1384.2955,2182.2373,1331.9377,2154.4585,1270.8192,2134.7869,1197.789,2126.0688,1115.1521,2125.2134,1031.9015,2124.301,955.28534,2130.3616,894.90454,2148.9746,847.7367,2170.6162,811.5191,2192.6033,1428.5782,2214.936,1409.8756,2239.528,1385.2982,2254.951,1338.2753,2260.1372,1271.8489,2257.1829,1201.6753,2247.399,1098.8529,2234.17,1009.07935,2226.257,929.33386,2217.825,869.87024,2209.5293,811.5191,2192.6033,772.2192,2195.7756,820.7704,2236.7915,891.2261,2273.8916,986.9106,2316.8425,1098.423,2351.894,1217.8265,2373.9272,1311.9888,2381.942,1399.7697,2372.5828,1460.5259,2331.9297,1479.0859,2273.7158,1463.4247,2217.1035
428,428,7133,772.0989,2195.3389,788.73157,2154.592,831.98157,2112.7346,899.09033,2072.7976,1002.40576,2043.4838,1103.1204,2059.6736,1200.9512,2041.5687,1306.7438,2074.884,1382.9525,2118.5027,1433.8136,2166.8486,1462.7603,2216.6719,1427.9178,2214.4722,1383.6619,2181.7832,1331.2933,2154.0989,1270.1572,2134.4626,1197.1415,2125.77,1114.5364,2124.9253,1031.3187,2123.9924,954.77264,2130.0242,894.5265,2148.6,847.5272,2170.1965,811.3959,2192.1677,1427.9178,2214.4722,1409.3519,2239.091,1384.853,2254.5542,1337.8893,2259.7554,1271.5063,2256.8105,1201.4233,2247.0222,1098.5378,2233.7822,1008.7461,2225.865,929.06445,2217.4338,869.681,2209.1372,811.3959,2192.1677,772.0989,2195.3389,820.6673,2236.3489,891.0735,2273.384,986.7152,2316.2866,1098.2358,2351.3545,1217.6759,2373.4324,1311.7407,2381.4736,1399.4738,2372.1423,1460.1682,2331.4915,1478.6101,2273.2642,1462.7603,2216.6719
429,429,7150,771.88763,2194.9324,788.508,2154.2156,831.72546,2112.3792,898.7999,2072.4448,1002.05664,2043.1167,1102.694,2059.3254,1200.4614,2041.2131,1306.1467,2074.542,1382.2554,2118.1309,1433.072,2166.414,1461.9797,2216.1746,1427.0991,2213.9058,1382.7659,2181.3528,1330.4768,2153.7607,1269.43,2134.1086,1196.4913,2125.3914,1113.9827,2124.5398,1030.8378,2123.6062,954.3985,2129.6594,894.2497,2148.2532,847.3594,2169.819,811.2008,2191.736,1427.0991,2213.9058,1408.1862,2238.2148,1383.4751,2253.4792,1336.4635,2258.5935,1270.1102,2255.6892,1200.0054,2245.9934,1097.4243,2232.873,1007.9212,2225.0579,928.56,2216.7341,869.394,2208.546,811.2008,2191.736,771.88763,2194.9324,820.3744,2235.8816,890.52625,2272.8354,985.8149,2315.6155,1096.9915,2350.486,1216.0618,2372.3374,1310.0719,2380.232,1397.7228,2370.7976,1458.508,2330.3015,1477.3331,2272.4282,1461.9797,2216.1746
430,430,7166,771.6343,2194.732,788.1897,2153.9897,831.30414,2112.1313,898.27057,2072.1604,1001.46814,2042.7528,1102.111,2058.921,1199.9067,2040.7578,1305.644,2074.0527,1381.8088,2117.5984,1432.6926,2165.8296,1461.6594,2215.575,1426.7594,2213.285,1382.3646,2180.823,1330.063,2153.3486,1268.9736,2133.7317,1196.0001,2125.0603,1113.4491,2124.2607,1030.2672,2123.354,953.9056,2129.4373,893.875,2148.0432,847.1079,2169.592,810.9532,2191.5083,1426.7594,2213.285,1407.6031,2237.5203,1382.7134,2252.7358,1335.5839,2257.8267,1269.172,2254.9504,1199.0118,2245.3137,1096.5698,2232.3008,1007.2403,2224.5952,928.1035,2216.3757,869.09753,2208.2605,810.9532,2191.5083,771.6343,2194.732,820.0941,2235.6763,890.09894,2272.5652,985.1796,2315.2021,1096.18,2349.8853,1215.1267,2371.5752,1309.1401,2379.363,1396.7809,2369.8606,1457.6469,2329.433,1476.7163,2271.698,1461.6594,2215.575
431,431,7183,771.5897,2194.094,788.1165,2153.4895,831.19366,2111.7402,898.13806,2071.832,1001.3152,2042.444,1101.9208,2058.608,1199.6677,2040.4478,1305.3419,2073.7542,1381.4791,2117.2358,1432.357,2165.3596,1461.3558,2215.0122,1426.4819,2212.691,1382.1035,2180.3442,1329.7992,2152.9976,1268.7317,2133.4324,1195.788,2124.779,1113.2671,2123.9963,1030.0973,2123.0771,953.766,2129.1248,893.7758,2147.6628,847.0634,2169.089,810.9235,2190.873,1426.4819,2212.691,1407.379,2236.9583,1382.5685,2252.2363,1335.4973,2257.3623,1269.123,2254.4685,1198.9961,2244.7734,1096.5477,2231.6897,1007.21765,2223.9426,928.08594,2215.714,869.07965,2207.6162,810.9235,2190.873,771.5897,2194.094,820.08746,2234.995,890.07477,2271.78,985.1516,2314.3662,1096.167,2349.1172,1215.1132,2370.9177,1309.0979,2378.7761,1396.7086,2369.3293,1457.5253,2328.9033,1476.5151,2271.1335,1461.3558,2215.0122
432,432,7200,771.5752,2193.3296,788.08496,2152.8787,831.10724,2111.276,897.9775,2071.466,1001.04254,2042.1449,1101.541,2058.355,1199.2148,2040.2231,1304.8673,2073.5613,1381.0514,2116.9932,1432.0033,2165.0005,1461.1133,2214.5342,1426.276,2212.1865,1381.8357,2179.9458,1329.4689,2152.7056,1268.3375,2133.1692,1195.3654,2124.4932,1112.8616,2123.6816,1029.7843,2122.7092,953.5602,2128.7007,893.6531,2147.157,847.0217,2168.4573,810.8964,2190.1226,1426.276,2212.1865,1407.0992,2236.3938,1382.2396,2251.6448,1335.1205,2256.758,1268.7028,2253.858,1198.5618,2244.15,1096.1782,2231.0242,1006.95795,2223.243,927.94867,2214.9834,869.02155,2206.8657,810.8964,2190.1226,771.5752,2193.3296,820.0713,2234.1843,890.0111,2270.8994,984.968,2313.4233,1095.8297,2348.146,1214.6166,2369.9768,1308.5717,2377.8635,1396.1969,2368.4658,1457.081,2328.142,1476.1664,2270.5178,1461.1133,2214.5342
433,433,7216,771.5148,2192.6875,787.9525,2152.2268,830.862,2110.6768,897.63226,2070.9204,1000.60315,2041.644,1101.0469,2057.8306,1198.6746,2039.7096,1304.321,2073.0305,1380.5334,2116.391,1431.5023,2164.3025,1460.6559,2213.8223,1425.8912,2211.479,1381.5201,2179.2034,1329.1083,2152.0396,1267.9297,2132.5571,1194.9277,2123.9175,1112.3965,2123.128,1029.3264,2122.1392,953.1728,2128.098,893.3712,2146.5125,846.85547,2167.7751,810.81274,2189.5032,1425.8912,2211.479,1406.7539,2235.9878,1381.8969,2251.4,1334.7338,2256.5999,1268.262,2253.7344,1198.0968,2244.0342,1095.6729,2230.906,1006.5017,2223.0974,927.62054,2214.7627,868.8309,2206.51,810.81274,2189.5032,771.5148,2192.6875,819.9583,2233.7166,889.78876,2270.5396,984.6073,2313.1294,1095.3926,2347.8918,1214.1675,2369.7427,1308.1353,2377.6272,1395.7959,2368.1982,1456.7013,2327.7773,1475.7714,2269.994,1460.6559,2213.8223
434,434,7233,771.29254,2191.8337,787.61224,2151.4365,830.3823,2110.0256,897.03827,2070.4263,999.8216,2041.3218,1100.1145,2057.5203,1197.6024,2039.4094,1303.0505,2072.64,1379.217,2115.8389,1430.2201,2163.5588,1459.4797,2212.9683,1424.8079,2210.6248,1380.5599,2178.3447,1328.0999,2151.2588,1266.9335,2131.83,1193.9677,2123.2168,1111.4625,2122.4597,1028.4908,2121.422,952.46204,2127.335,892.8278,2145.7024,846.5072,2166.9214,810.5947,2188.6736,1424.8079,2210.6248,1405.8591,2235.3645,1381.1335,2250.9211,1334.0403,2256.1807,1267.6122,2253.2917,1197.5359,2243.533,1095.0625,2230.357,1005.9178,2222.5276,927.15155,2214.148,868.4935,2205.8176,810.5947,2188.6736,771.29254,2191.8337,819.6567,2232.9062,889.33813,2269.7253,984.0171,2312.298,1094.7623,2347.1077,1213.5739,2369.071,1307.4976,2377.0586,1395.1588,2367.7017,1456.0194,2327.2422,1474.9178,2269.3127,1459.4797,2212.9683
435,435,7250,770.7132,2190.8523,786.83234,2150.4922,829.40466,2109.1714,895.9545,2069.6907,998.7309,2040.7643,1099.0608,2057.0408,1196.619,2039.0217,1302.1295,2072.326,1378.2742,2115.5266,1429.2578,2163.2183,1458.5829,2212.647,1423.9663,2210.314,1379.7557,2177.9976,1327.2655,2150.9375,1266.0791,2131.5107,1193.0746,2122.8547,1110.4966,2122.0156,1027.4924,2120.9084,951.45245,2126.7112,891.92255,2144.948,845.804,2166.0542,810.0215,2187.7766,1423.9663,2210.314,1405.2133,2235.1392,1380.6008,2250.7366,1333.5603,2255.9744,1267.1521,2253.0073,1197.1403,2243.14,1094.4989,2229.8623,1005.22534,2221.9622,926.43317,2213.519,867.823,2205.1006,810.0215,2187.7766,770.7132,2190.8523,819.1224,2231.9731,888.79095,2268.798,983.47656,2311.4033,1094.3052,2346.3613,1213.2256,2368.5376,1307.072,2376.6816,1394.7229,2367.4424,1455.545,2327.0166,1474.2909,2269.0479,1458.5829,2212.647
436,436,7266,770.1047,2189.97,786.03735,2149.722,828.41705,2108.5657,894.79144,2069.267,997.37036,2040.5276,1097.6562,2056.827,1195.1832,2038.8179,1300.6467,2072.0398,1376.8156,2115.1055,1427.8942,2162.648,1457.3214,2211.9744,1422.6377,2209.6672,1378.4493,2177.4492,1325.9344,2150.4639,1264.7667,2131.0798,1191.7645,2122.4424,1109.1719,2121.6177,1026.2628,2120.4678,950.38495,2126.2021,891.08734,2144.3542,845.2038,2165.3616,809.5075,2186.9534,1422.6377,2209.6672,1403.9231,2234.527,1379.36,2250.2148,1332.3539,2255.495,1265.9739,2252.5078,1196.0398,2242.5764,1093.3674,2229.2244,1004.17786,2221.257,925.584,2212.7368,867.1589,2204.2449,809.5075,2186.9534,770.1047,2189.97,818.38214,2231.106,887.87396,2268.0002,982.4233,2310.6575,1093.2113,2345.6802,1212.1661,2367.962,1305.9958,2376.1904,1393.7013,2367.0317,1454.5651,2326.5771,1473.2333,2268.4683,1457.3214,2211.9744
437,437,7283,769.4209,2188.9783,785.1022,2148.9417,827.1759,2108.013,893.314,2068.9082,995.7057,2040.3303,1095.9791,2056.6304,1193.573,2038.6006,1299.11,2071.678,1375.3317,2114.4998,1426.4595,2161.7373,1455.9785,2210.7996,1421.351,2208.601,1377.1965,2176.6433,1324.619,2149.9045,1263.4071,2130.6902,1190.3206,2122.1606,1107.629,2121.3865,1024.7776,2120.221,949.0471,2125.867,889.9995,2143.8708,844.40576,2164.6816,808.86426,2186.051,1421.351,2208.601,1402.752,2233.6243,1378.2767,2249.5015,1331.3292,2254.91,1264.9713,2251.9624,1195.1066,2242.0144,1092.3917,2228.5955,1003.23926,2220.5444,924.76825,2211.9297,866.45654,2203.3618,808.86426,2186.051,769.4209,2188.9783,817.7292,2230.1255,887.1318,2267.0305,981.58276,2309.747,1092.3163,2344.881,1211.2616,2367.271,1305.0148,2375.52,1392.6813,2366.347,1453.4933,2325.7695,1472.0424,2267.4512,1455.9785,2210.7996
438,438,7300,769.06964,2187.8872,784.52997,2148.0002,826.3934,2107.2412,892.40344,2068.3494,994.65936,2040.0165,1094.9077,2056.353,1192.4622,2038.3408,1297.9875,2071.327,1374.2606,2113.9985,1425.4852,2161.0942,1455.0996,2210.0828,1420.446,2207.887,1376.37,2175.9456,1323.7389,2149.266,1262.5118,2130.099,1189.4084,2121.6008,1106.6671,2120.857,1023.8088,2119.599,948.15076,2125.1272,889.289,2143.025,843.9139,2163.7407,808.5596,2184.9822,1420.446,2207.887,1402.0958,2233.0608,1377.7938,2249.065,1330.944,2254.4866,1264.6473,2251.443,1194.8796,2241.3525,1092.0636,2227.7842,1002.8653,2219.634,924.408,2210.949,866.1226,2202.325,808.5596,2184.9822,769.06964,2187.8872,817.3937,2229.0476,886.78143,2265.9807,981.2418,2308.76,1092.0334,2344.0771,1211.0842,2366.693,1304.8024,2375.1196,1392.4801,2366.0874,1453.2496,2325.4844,1471.6007,2266.9626,1455.0996,2210.0828
439,439,7316,768.62195,2187.3423,783.9805,2147.3,825.7989,2106.4229,891.8233,2067.4722,994.11395,2039.1261,1094.3583,2055.453,1191.9382,2037.4868,1297.5311,2070.5576,1373.8163,2113.3103,1425.0187,2160.502,1454.6306,2209.653,1420.004,2207.4456,1375.9347,2175.3347,1323.2946,2148.579,1262.0432,2129.3435,1188.9197,2120.773,1106.1737,2119.9648,1023.3093,2118.7324,947.61743,2124.2888,888.7428,2142.2302,843.40906,2163.0334,808.1008,2184.4446,1420.004,2207.4456,1401.7777,2232.7607,1377.5468,2248.8147,1330.7281,2254.2346,1264.4492,2251.1628,1194.7072,2241.0403,1091.7986,2227.4548,1002.5008,2219.3,923.9707,2210.6086,865.6552,2201.944,808.1008,2184.4446,768.62195,2187.3423,817.0033,2228.5928,886.4425,2265.577,980.9778,2308.3816,1091.8527,2343.709,1210.9761,2366.3528,1304.678,2374.817,1392.3317,2365.816,1453.0493,2325.1921,1471.2875,2266.603,1454.6306,2209.653
440,440,7333,768.33954,2186.8904,783.60425,2146.8682,825.3424,2106.0566,891.29364,2067.202,993.4601,2038.9565,1093.6699,2055.2866,1191.2485,2037.2927,1296.8259,2070.2466,1373.1594,2112.844,1424.4475,2159.9011,1454.1399,2209.0127,1419.5133,2206.821,1375.513,2174.6492,1322.8351,2147.9045,1261.5535,2128.7131,1188.3777,2120.2195,1105.5631,2119.4944,1022.70856,2118.2395,947.04645,2123.7722,888.26807,2141.7097,843.0554,2162.5369,807.8553,2183.9878,1419.5133,2206.821,1401.4087,2232.338,1377.2537,2248.5208,1330.4684,2253.9985,1264.2059,2250.9172,1194.4973,2240.757,1091.5452,2227.1516,1002.21814,2218.9893,923.68896,2210.2822,865.3909,2201.5767,807.8553,2183.9878,768.33954,2186.8904,816.70386,2228.2227,886.13824,2265.2644,980.71466,2308.0916,1091.6416,2343.4226,1210.8027,2366.0925,1304.4948,2374.5942,1392.1561,2365.6094,1452.8573,2324.9082,1470.9862,2266.143,1454.1399,2209.0127
441,441,7350,768.16077,2185.7336,783.3616,2145.789,825.0335,2105.0793,890.9245,2066.3933,993.0078,2038.3827,1093.2435,2054.771,1190.85,2036.7947,1296.4333,2069.6323,1372.8419,2112.0867,1424.254,2159.0366,1454.072,2208.1392,1419.4174,2205.916,1375.3894,2173.5806,1322.653,2146.7427,1261.309,2127.4988,1188.0775,2118.973,1105.2103,2118.2463,1022.3225,2116.8875,946.64685,2122.3762,887.93256,2140.3477,842.83704,2161.2693,807.7188,2182.798,1419.4174,2205.916,1401.3787,2231.4885,1377.2494,2247.7168,1330.4688,2253.1387,1264.2072,2249.91,1194.5045,2239.5784,1091.5333,2225.8525,1002.1661,2217.662,923.5952,2208.9912,865.272,2200.3472,807.7188,2182.798,768.16077,2185.7336,816.5654,2227.021,886.0421,2264.0266,980.6781,2306.8088,1091.6399,2342.1855,1210.836,2365.0374,1304.5258,2373.7766,1392.2062,2365.0188,1452.9026,2324.34,1470.9874,2265.4102,1454.072,2208.1392
442,442,7366,767.5299,2185.2222,782.59326,2145.2463,824.18695,2104.534,890.02905,2065.9043,992.0564,2038.0104,1092.3666,2054.375,1190.0372,2036.3748,1295.7068,2069.0942,1372.2552,2111.4622,1423.8236,2158.3875,1453.7715,2207.552,1419.0657,2205.2998,1375.0541,2172.7534,1322.2213,2145.759,1260.7811,2126.423,1187.4481,2117.901,1104.465,2117.2615,1021.4884,2115.9023,945.77856,2121.4436,887.12555,2139.5256,842.1427,2160.5896,807.1916,2182.2576,1419.0657,2205.2998,1401.1709,2231.0466,1377.1193,2247.3823,1330.3551,2252.838,1264.0916,2249.5752,1194.4133,2239.1787,1091.3127,2225.4102,1001.82043,2217.2002,923.151,2208.516,864.77295,2199.8584,807.1916,2182.2576,767.5299,2185.2222,816.0223,2226.5115,885.62085,2263.482,980.41284,2306.2095,1091.5087,2341.6023,1210.7931,2364.5518,1304.4746,2373.4048,1392.1766,2364.7712,1452.8784,2324.0876,1470.9043,2265.005,1453.7715,2207.552
443,443,7383,766.635,2184.241,781.47754,2144.3374,822.85547,2103.6838,888.54297,2065.149,990.42816,2037.437,1090.8029,2053.8906,1188.6394,2035.9034,1294.4843,2068.6045,1371.229,2110.9414,1423.0206,2157.848,1453.1481,2207.0103,1418.3418,2204.7068,1374.1909,2172.169,1321.241,2145.1772,1259.6521,2125.8254,1186.1678,2117.3032,1103.0293,2116.6685,1020.04333,2115.2146,944.4189,2120.6626,885.96484,2138.6826,841.2513,2159.6863,806.4038,2181.2441,1418.3418,2204.7068,1400.4172,2230.2197,1376.3486,2246.4138,1329.5079,2251.6821,1263.1547,2248.2253,1193.4875,2237.6812,1090.2863,2223.802,1000.782,2215.5952,922.20337,2207.0156,863.92676,2198.5317,806.4038,2181.2441,766.635,2184.241,815.00494,2225.3838,884.4552,2262.3052,979.18665,2305.0544,1090.4059,2340.5312,1209.9054,2363.596,1303.7059,2372.615,1391.6196,2364.1348,1452.442,2323.505,1470.4344,2264.4126,1453.1481,2207.0103
444,444,7400,765.7385,2183.6538,780.6088,2143.701,821.9897,2103.062,887.6587,2064.5925,989.45465,2037.0143,1089.8574,2053.5312,1187.7748,2035.5453,1293.6755,2068.1956,1370.5465,2110.4817,1422.4987,2157.367,1452.7866,2206.5493,1417.9711,2204.218,1373.775,2171.594,1320.7311,2144.546,1259.0237,2125.161,1185.422,2116.6348,1102.1267,2116.007,1019.06366,2114.4832,943.432,2119.8794,884.98584,2137.9119,840.326,2158.9814,805.5136,2180.6406,1417.9711,2204.218,1400.0164,2229.7205,1375.8772,2245.8938,1328.913,2251.1218,1262.419,2247.644,1192.6234,2237.0984,1089.3303,2223.2373,999.7887,2215.053,921.2178,2206.486,862.9707,2197.9756,805.5136,2180.6406,765.7385,2183.6538,814.0582,2224.8528,883.4854,2261.8164,978.23865,2304.541,1089.5195,2339.948,1209.1161,2362.9832,1303.0403,2372.0203,1391.116,2363.6023,1452.0527,2323.0298,1470.0814,2263.9553,1452.7866,2206.5493
445,445,7416,765.0634,2183.3992,779.9101,2143.408,821.2634,2102.7568,886.9221,2064.2952,988.71075,2036.7659,1089.1532,2053.2979,1187.1029,2035.2913,1292.9948,2067.8743,1369.9061,2110.1233,1421.8877,2157.0107,1452.2025,2206.2173,1417.3689,2203.8574,1373.1791,2171.1902,1320.1206,2144.1182,1258.3716,2124.7336,1184.7179,2116.2375,1101.3737,2115.6455,1018.2636,2114.1106,942.6393,2119.5012,884.2371,2137.563,839.64874,2158.6755,804.8645,2180.3733,1417.3689,2203.8574,1399.3986,2229.3076,1375.2006,2245.4648,1328.1417,2250.6616,1261.54,2247.1594,1191.6888,2236.6067,1088.3636,2222.7637,998.8528,2214.6216,920.36914,2206.113,862.2103,2197.6465,804.8645,2180.3733,765.0634,2183.3992,813.2115,2224.589,882.4865,2261.5552,977.177,2304.2732,1088.4694,2339.6396,1208.1111,2362.637,1302.1842,2371.6843,1390.4424,2363.2869,1451.514,2322.707,1469.5554,2263.6165,1452.2025,2206.2173
446,446,7433,764.38464,2183.0906,779.1575,2143.0361,820.46497,2102.2998,886.11896,2063.7222,987.9705,2036.1022,1088.402,2052.7107,1186.3276,2034.7036,1292.2784,2067.4202,1369.2246,2109.766,1421.1968,2156.7258,1451.5044,2205.9832,1416.6371,2203.5881,1372.3949,2170.9272,1319.3462,2143.8477,1257.6005,2124.4363,1183.9651,2115.8975,1100.647,2115.2693,1017.57043,2113.725,941.9594,2119.1216,883.5686,2137.2146,839.0334,2158.3447,804.20953,2180.0552,1416.6371,2203.5881,1398.605,2228.8562,1374.3802,2244.877,1327.3014,2249.9668,1260.6912,2246.4143,1190.8832,2235.8494,1087.5432,2222.0225,998.04156,2213.94,919.60944,2205.5305,861.4963,2197.1777,804.20953,2180.0552,764.38464,2183.0906,812.49884,2224.1968,881.7219,2261.0796,976.3873,2303.7588,1087.7113,2339.1123,1207.3761,2362.1025,1301.4454,2371.1707,1389.7471,2362.793,1450.8448,2322.2646,1468.8662,2263.272,1451.5044,2205.9832
447,447,7450,763.52716,2183.033,778.2602,2142.8342,819.56757,2101.8894,885.2855,2063.0234,987.33594,2035.0507,1087.8473,2051.613,1185.8491,2033.59,1291.9633,2066.5742,1368.9642,2109.202,1420.9163,2156.3962,1451.1781,2205.8298,1416.2767,2203.404,1371.9946,2170.6433,1318.935,2143.481,1257.1588,2123.9868,1183.4828,2115.373,1100.1365,2114.7004,1017.0031,2113.2295,941.32245,2118.733,882.8628,2136.933,838.28625,2158.153,803.36206,2179.9714,1416.2767,2203.404,1398.152,2228.6082,1373.8259,2244.5527,1326.6631,2249.5754,1259.9778,2246.004,1190.1083,2235.4731,1086.6852,2221.7104,997.1312,2213.705,918.69507,2205.3696,860.59827,2197.0632,803.36206,2179.9714,763.52716,2183.033,811.63446,2224.1047,880.8534,2260.9302,975.54004,2303.5344,1086.9364,2338.8105,1206.6823,2361.7336,1300.8022,2370.76,1389.1605,2362.3704,1450.3268,2321.9136,1468.4382,2263.0342,1451.1781,2205.8298
448,448,7466,763.01495,2182.752,777.76196,2142.5718,819.061,2101.6465,884.75726,2062.786,986.7804,2034.8103,1087.2899,2051.377,1185.2998,2033.3242,1291.3987,2066.281,1368.405,2108.8958,1420.3778,2156.0762,1450.6553,2205.4941,1415.7274,2203.0442,1371.3998,2170.3574,1318.3463,2143.2393,1256.5638,2123.7642,1182.8899,2115.17,1099.5367,2114.5205,1016.4019,2113.0469,940.7646,2118.5393,882.3415,2136.7178,837.7864,2157.8977,802.85156,2179.6672,1415.7274,2203.0442,1397.4172,2228.157,1372.9888,2244.0728,1325.7485,2249.129,1259.013,2245.6296,1189.0636,2235.162,1085.7963,2221.4446,996.3841,2213.4365,918.0921,2205.0742,860.0931,2196.7454,802.85156,2179.6672,763.01495,2182.752,811.0212,2223.8948,880.1073,2260.7976,974.6455,2303.4478,1085.9198,2338.7036,1205.561,2361.5525,1299.7892,2370.5054,1388.23,2362.0232,1449.476,2321.512,1467.721,2262.6482,1450.6553,2205.4941
449,449,7483,762.6529,2182.5327,777.45,2142.363,818.7647,2101.4338,884.4429,2062.5337,986.43304,2034.4878,1086.891,2051.044,1184.8396,2032.9583,1290.8877,2065.9226,1367.868,2108.5486,1419.8062,2155.7202,1450.0597,2205.1067,1415.1442,2202.6292,1370.7648,2170.0388,1317.7528,2142.9763,1255.9943,2123.5227,1182.369,2114.941,1099.0874,2114.3027,1015.99963,2112.8467,940.4183,2118.3528,882.00934,2136.5354,837.4322,2157.6875,802.4244,2179.4233,1415.1442,2202.6292,1396.5916,2227.5754,1372.0149,2243.389,1324.6873,2248.4382,1257.9115,2245.0188,1187.9404,2234.6536,1084.88,2221.0083,995.6529,2213.04,917.5263,2204.7122,859.6375,2196.429,802.4244,2179.4233,762.6529,2182.5327,810.5717,2223.6743,879.5108,2260.5906,973.85333,2303.2454,1084.9438,2338.4468,1204.3771,2361.1902,1298.6326,2370.0334,1387.0813,2361.425,1448.393,2320.8804,1466.8297,2262.1172,1450.0597,2205.1067
450,450,7500,762.5799,2182.469,777.3587,2142.2817,818.6425,2101.3289,884.2775,2062.3909,986.229,2034.2999,1086.6531,2050.8352,1184.5344,2032.7041,1290.5906,2065.6372,1367.6217,2108.2397,1419.5891,2155.3823,1449.8691,2204.7559,1414.9423,2202.2905,1370.5795,2169.751,1317.5465,2142.744,1255.7572,2123.3486,1182.1385,2114.8127,1098.8822,2114.206,1015.8263,2112.768,940.274,2118.2847,881.8904,2136.4702,837.32764,2157.6172,802.34033,2179.3472,1414.9423,2202.2905,1396.402,2227.268,1371.8204,2243.1157,1324.4829,2248.1858,1257.7129,2244.7668,1187.7885,2234.4104,1084.7291,2220.808,995.5131,2212.883,917.3996,2204.5886,859.5295,2196.3286,802.34033,2179.3472,762.5799,2182.469,810.47845,2223.593,879.3991,2260.4707,973.73254,2303.0706,1084.8171,2338.2253,1204.2357,2360.941,1298.4507,2369.7769,1386.8937,2361.1724,1448.2258,2320.6152,1466.6584,2261.808,1449.8691,2204.7559
451,451,7516,762.45416,2182.2495,777.24774,2141.9658,818.539,2100.879,884.17645,2061.7515,986.1624,2033.4407,1086.5918,2050.0198,1184.4883,2031.952,1290.585,2065.1487,1367.6166,2107.9473,1419.5753,2155.2102,1449.853,2204.6606,1414.9318,2202.1787,1370.5529,2169.613,1317.5171,2142.5942,1255.7103,2123.1658,1182.076,2114.579,1098.8156,2113.914,1015.7593,2112.4731,940.1984,2117.9956,881.78845,2136.1863,837.19354,2157.3403,802.16235,2179.1123,1414.9318,2202.1787,1396.3652,2227.1018,1371.7443,2242.8726,1324.3524,2247.8733,1257.5156,2244.4316,1187.5148,2234.0945,1084.49,2220.5237,995.29205,2212.6257,917.19037,2204.3572,859.34265,2196.1108,802.16235,2179.1123,762.45416,2182.2495,810.3326,2223.396,879.2296,2260.2793,973.535,2302.8726,1084.5925,2337.9922,1203.9878,2360.6418,1298.2596,2369.4453,1386.7367,2360.8105,1448.102,2320.315,1466.5813,2261.6294,1449.853,2204.6606
