,frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,upper_x_12,upper_y_12,upper_x_13,upper_y_13,upper_x_14,upper_y_14,upper_x_15,upper_y_15,upper_x_16,upper_y_16,upper_x_17,upper_y_17,upper_x_18,upper_y_18,upper_x_19,upper_y_19,upper_x_20,upper_y_20,upper_x_21,upper_y_21,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11,lower_x_12,lower_y_12,lower_x_13,lower_y_13,lower_x_14,lower_y_14,lower_x_15,lower_y_15,lower_x_16,lower_y_16,lower_x_17,lower_y_17,lower_x_18,lower_y_18,lower_x_19,lower_y_19,lower_x_20,lower_y_20,lower_x_21,lower_y_21
22,22,366,784.158,2177.4995,805.99023,2151.1685,840.47784,2121.8909,891.88007,2089.0503,971.3583,2059.1357,1047.09,2077.7778,1124.8545,2060.9224,1207.0194,2094.149,1263.3606,2128.1873,1300.2489,2158.735,1324.8479,2184.1438,1299.3431,2182.327,1254.9452,2178.7341,1217.6019,2173.4404,1169.9502,2168.389,1113.4858,2167.246,1048.978,2168.251,988.48126,2164.685,934.0499,2163.9546,886.82837,2169.0793,850.7957,2173.0684,810.1949,2176.1277,1299.3431,2182.327,1256.4666,2177.8865,1218.3829,2173.5596,1170.1747,2169.7568,1111.7863,2171.35,1047.9248,2172.621,987.0817,2169.5283,932.9052,2170.8484,885.68176,2173.1436,850.48016,2175.2122,810.1949,2176.1277,784.158,2177.4995,811.75995,2207.8105,849.4555,2237.1462,905.04095,2271.2297,973.96436,2291.8523,1049.5889,2297.5864,1129.8002,2290.6396,1200.3893,2268.0254,1257.0972,2236.4614,1296.8486,2208.6704,1324.8479,2184.1438
23,23,383,784.171,2177.5205,806.1434,2151.1873,840.7123,2121.92,892.148,2089.09,971.64825,2059.1902,1047.4358,2077.824,1125.1871,2060.9468,1207.2008,2094.1443,1263.3999,2128.18,1300.1445,2158.7085,1324.625,2184.0857,1299.2144,2182.2715,1254.9718,2178.69,1217.7277,2173.4238,1170.1262,2168.378,1113.7028,2167.241,1049.2511,2168.2622,988.7445,2164.7083,934.2614,2163.9712,886.9513,2169.0908,850.87476,2173.078,810.20996,2176.147,1299.2144,2182.2715,1256.5602,2177.845,1218.5775,2173.5361,1170.4183,2169.7454,1112.0426,2171.3442,1048.176,2172.6157,987.2902,2169.5288,933.0185,2170.8582,885.70306,2173.1604,850.46497,2175.2288,810.20996,2176.147,784.171,2177.5205,811.71436,2207.8484,849.41644,2237.2021,905.1083,2271.3093,974.138,2291.9211,1049.8273,2297.6216,1130.0436,2290.655,1200.6123,2268.0254,1257.2466,2236.442,1296.8345,2208.6267,1324.625,2184.0857
24,24,400,784.2174,2177.517,806.3362,2151.1829,841.0168,2121.9167,892.51373,2089.0876,972.03595,2059.1846,1047.8358,2077.8066,1125.5701,2060.9126,1207.4812,2094.0728,1263.5754,2128.0957,1300.2227,2158.6174,1324.6079,2184.0085,1299.2272,2182.1904,1255.0902,2178.5747,1217.9197,2173.294,1170.3744,2168.2534,1114.0009,2167.1448,1049.6132,2168.1902,989.089,2164.6633,934.55865,2163.9397,887.1744,2169.072,851.0444,2173.0698,810.31354,2176.1426,1299.2272,2182.1904,1256.7153,2177.7732,1218.8235,2173.4766,1170.7283,2169.6968,1112.3945,2171.307,1048.551,2172.5847,987.61163,2169.5032,933.26385,2170.8394,885.8688,2173.1514,850.5813,2175.2239,810.31354,2176.1426,784.2174,2177.517,811.7867,2207.8452,849.5404,2237.1924,905.3069,2271.301,974.4189,2291.9155,1050.1779,2297.6106,1130.3971,2290.6394,1200.9398,2267.9949,1257.4961,2236.3804,1296.9645,2208.5452,1324.6079,2184.0085
25,25,416,784.4887,2177.4136,806.6006,2151.046,841.262,2121.763,892.71326,2088.907,972.21686,2059.009,1048.0619,2077.6296,1125.8065,2060.7312,1207.6823,2093.8762,1263.7483,2127.8828,1300.414,2158.3638,1324.831,2183.7402,1299.4594,2181.925,1255.3064,2178.3066,1218.1162,2173.048,1170.5625,2168.0217,1114.1882,2166.9343,1049.8385,2167.9885,989.3249,2164.4814,934.80817,2163.757,887.438,2168.9033,851.33453,2172.9148,810.5969,2176.0308,1299.4594,2181.925,1256.9578,2177.5066,1219.0713,2173.232,1170.9725,2169.4834,1112.63,2171.1257,1048.7822,2172.426,987.82495,2169.3572,933.47974,2170.6968,886.1068,2173.0078,850.8457,2175.084,810.5969,2176.0308,784.4887,2177.4136,812.03156,2207.7278,849.7528,2237.05,905.5038,2271.1863,974.6251,2291.8228,1050.4052,2297.5115,1130.6378,2290.5176,1201.186,2267.8264,1257.7512,2236.1375,1297.2074,2208.28,1324.831,2183.7402
26,26,433,784.55865,2176.8477,806.7483,2150.4778,841.4841,2121.217,892.9935,2088.387,972.52765,2058.5107,1048.3927,2077.1375,1126.1261,2060.2195,1207.9677,2093.3333,1264.0204,2127.3474,1300.6945,2157.8477,1325.1234,2183.2607,1299.7494,2181.4478,1255.5928,2177.785,1218.4065,2172.47,1170.8584,2167.3833,1114.4927,2166.2676,1050.1552,2167.3154,989.6177,2163.8035,935.0666,2163.0906,887.6504,2168.2693,851.50635,2172.307,810.7155,2175.462,1299.7494,2181.4478,1257.2417,2177.015,1219.3623,2172.7495,1171.2745,2169.0222,1112.9451,2170.6812,1049.1012,2171.969,988.1104,2168.856,933.72125,2170.1306,886.30255,2172.3955,851.0071,2174.4673,810.7155,2175.462,784.55865,2176.8477,812.1165,2207.183,849.865,2236.5874,905.67255,2270.8738,974.8719,2291.6208,1050.7173,2297.3406,1130.9678,2290.3523,1201.5033,2267.6055,1258.054,2235.805,1297.5046,2207.8535,1325.1234,2183.2607
27,27,450,784.77277,2175.7954,806.98785,2149.4324,841.74524,2120.2056,893.268,2087.389,972.8054,2057.5242,1048.6658,2076.1294,1126.3679,2059.2078,1208.1779,2092.2725,1264.2267,2126.276,1300.9216,2156.7554,1325.3711,2182.1711,1299.9923,2180.389,1255.8221,2176.7417,1218.6366,2171.4368,1171.0922,2166.3481,1114.7383,2165.245,1050.4209,2166.2983,989.8839,2162.802,935.32935,2162.0881,887.90564,2167.2708,851.7505,2171.2922,810.9439,2174.4355,1299.9923,2180.389,1257.4669,2175.9812,1219.5853,2171.7915,1171.5035,2168.1394,1113.1903,2169.8386,1049.3641,2171.1238,988.3707,2167.9956,933.9729,2169.2214,886.54584,2171.4207,851.2451,2173.4414,810.9439,2174.4355,784.77277,2175.7954,812.3199,2206.2178,850.0647,2235.727,905.8846,2270.1826,975.10785,2291.0557,1050.9741,2296.799,1131.2281,2289.803,1201.755,2266.9602,1258.2963,2234.9841,1297.7507,2206.8833,1325.3711,2182.1711
28,28,466,784.944,2174.6135,807.1614,2148.1592,841.9316,2118.8647,893.4669,2085.963,973.01556,2056.076,1048.8876,2074.7014,1126.5886,2057.7808,1208.3829,2090.892,1264.425,2124.9517,1301.1201,2155.4678,1325.5591,2180.9434,1300.1788,2179.1328,1256.0114,2175.4238,1218.8282,2170.09,1171.2892,2164.9668,1114.9398,2163.8506,1050.6309,2164.9036,990.08746,2161.4204,935.5286,2160.717,888.0968,2165.9412,851.93616,2170.0022,811.122,2173.2244,1300.1788,2179.1328,1257.6661,2174.6562,1219.794,2170.453,1171.7178,2166.8044,1113.4053,2168.5208,1049.5746,2169.8257,988.5671,2166.7214,934.15924,2167.9573,886.7268,2170.156,851.4235,2172.1814,811.122,2173.2244,784.944,2174.6135,812.4813,2205.033,850.2253,2234.5432,906.0526,2269.066,975.2897,2289.983,1051.1782,2295.7136,1131.4535,2288.6838,1201.9945,2265.7625,1258.5327,2233.7114,1297.9667,2205.6282,1325.5591,2180.9434
29,29,483,785.05334,2172.7876,807.2926,2146.3413,842.0734,2117.0974,893.6169,2084.2278,973.1719,2054.3845,1049.0536,2073.0806,1126.7568,2056.1646,1208.5295,2089.315,1264.5538,2123.362,1301.2406,2153.8118,1325.6794,2179.2524,1300.3132,2177.4512,1256.1447,2173.7527,1218.965,2168.4749,1171.4274,2163.3982,1115.0802,2162.3013,1050.7775,2163.3381,990.2285,2159.8281,935.66486,2159.0696,888.2203,2164.231,852.05817,2168.2268,811.228,2171.4324,1300.3132,2177.4512,1257.813,2172.9565,1219.9521,2168.7424,1171.8776,2165.0894,1113.5593,2166.7996,1049.72,2168.099,988.6953,2164.9644,934.2768,2166.17,886.83704,2168.3535,851.53436,2170.3835,811.228,2171.4324,785.05334,2172.7876,812.59766,2203.2234,850.3395,2232.7468,906.16705,2267.4067,975.40967,2288.4795,1051.311,2294.2766,1131.5981,2287.2512,1202.1517,2264.2468,1258.6906,2232.083,1298.1061,2203.9702,1325.6794,2179.2524
30,30,500,785.0304,2170.9934,807.3314,2144.5388,842.1592,2115.3264,893.7338,2082.4592,973.30975,2052.655,1049.2037,2071.3909,1126.9102,2054.4573,1208.6503,2087.5908,1264.6273,2121.6387,1301.2692,2152.0693,1325.6715,2177.5237,1300.3402,2175.739,1256.1953,2172.0234,1219.0385,2166.7654,1171.5248,2161.7,1115.1934,2160.606,1050.9015,2161.6465,990.33466,2158.1458,935.7444,2157.3914,888.2581,2162.5383,852.06445,2166.4934,811.20514,2169.6855,1300.3402,2175.739,1257.8799,2171.274,1220.0527,2167.0972,1171.9976,2163.474,1113.6873,2165.1848,1049.8435,2166.4663,988.78973,2163.342,934.33545,2164.5437,886.8579,2166.7014,851.531,2168.701,811.20514,2169.6855,785.0304,2170.9934,812.6025,2201.4993,850.3633,2231.0557,906.218,2265.8035,975.4869,2286.9597,1051.4132,2292.7705,1131.7025,2285.7603,1202.2509,2262.699,1258.7684,2230.4446,1298.1375,2202.2915,1325.6715,2177.5237
31,31,516,785.0449,2169.602,807.3483,2143.0376,842.1863,2113.7397,893.7632,2080.7656,973.36005,2050.8572,1049.2734,2069.5635,1126.9875,2052.6313,1208.71,2085.864,1264.6664,2119.9807,1301.303,2150.4414,1325.7002,2175.9673,1300.381,2174.144,1256.2284,2170.371,1219.0674,2165.102,1171.5469,2160.033,1115.2196,2158.919,1050.9462,2159.9197,990.3729,2156.4944,935.77655,2155.8,888.27344,2160.9875,852.0779,2164.9807,811.2173,2168.2632,1300.381,2174.144,1257.922,2169.6355,1220.089,2165.3992,1172.0259,2161.7212,1113.713,2163.3945,1049.8761,2164.6614,988.80756,2161.5723,934.34924,2162.844,886.8685,2165.0928,851.53827,2167.1892,811.2173,2168.2632,785.0449,2169.602,812.6618,2199.8472,850.43317,2228.9932,906.2768,2263.404,975.5195,2284.4277,1051.4075,2290.2515,1131.6427,2283.2878,1202.1615,2260.41,1258.7051,2228.4302,1298.1166,2200.5676,1325.7002,2175.9673
32,32,533,784.8214,2168.1785,807.1786,2141.5896,842.0752,2112.2861,893.7079,2079.323,973.3573,2049.471,1049.3052,2068.232,1127.0558,2051.3323,1208.779,2084.5967,1264.7203,2118.7568,1301.3479,2149.2595,1325.7388,2174.8442,1300.4237,2173.0283,1256.2561,2169.2434,1219.0933,2163.9521,1171.5706,2158.8525,1115.2346,2157.6917,1050.9446,2158.6387,990.333,2155.1956,935.6939,2154.486,888.13837,2159.654,851.9104,2163.6292,811.00635,2166.8787,1300.4237,2173.0283,1257.958,2168.5217,1220.1282,2164.2761,1172.0582,2160.573,1113.735,2162.201,1049.875,2163.4067,988.76074,2160.2903,934.2562,2161.5337,886.7271,2163.7683,851.36505,2165.854,811.00635,2166.8787,784.8214,2168.1785,812.5115,2198.479,850.33673,2227.6438,906.2219,2262.0686,975.4775,2283.1118,1051.369,2288.974,1131.6013,2282.0593,1202.1322,2259.24,1258.7086,2227.3025,1298.1398,2199.4565,1325.7388,2174.8442
33,33,550,784.6051,2167.1572,806.9896,2140.496,841.91595,2111.1335,893.5665,2078.1025,973.2626,2048.2102,1049.2538,2066.9797,1127.0524,2050.089,1208.782,2083.412,1264.7114,2117.6328,1301.3445,2148.185,1325.7445,2173.8357,1300.4321,2172.0215,1256.2323,2168.1973,1219.048,2162.8657,1171.514,2157.725,1115.1544,2156.5264,1050.8438,2157.4465,990.2086,2154.0222,935.555,2153.3486,887.97766,2158.552,851.7321,2162.5645,810.791,2165.8625,1300.4321,2172.0215,1257.9362,2167.5,1220.0857,2163.2314,1171.9878,2159.4924,1113.6396,2161.085,1049.7572,2162.256,988.6254,2159.1714,934.10876,2160.453,886.56,2162.7266,851.18524,2164.8313,810.791,2165.8625,784.6051,2167.1572,812.3422,2197.475,850.19763,2226.6152,906.08997,2260.966,975.3199,2281.937,1051.1825,2287.7964,1131.3962,2280.8875,1201.9357,2258.142,1258.5833,2226.2756,1298.0885,2198.4612,1325.7445,2173.8357
34,34,566,784.5423,2166.5266,806.94794,2139.8438,841.90063,2110.472,893.5821,2077.4387,973.31006,2047.5424,1049.3163,2066.3452,1127.1238,2049.4387,1208.851,2082.7732,1264.7776,2117.0103,1301.4121,2147.583,1325.8142,2173.258,1300.5004,2171.468,1256.2943,2167.6775,1219.1072,2162.3801,1171.5721,2157.2769,1115.2107,2156.0935,1050.8977,2157.0012,990.2523,2153.5632,935.5825,2152.8562,887.9776,2158.0127,851.7097,2161.9846,810.7362,2165.248,1300.5004,2171.468,1258.0,2166.975,1220.148,2162.7085,1172.0485,2158.9683,1113.6979,2160.56,1049.809,2161.7292,988.66345,2158.6445,934.13135,2159.9177,886.55786,2162.1763,851.1618,2164.2593,810.7362,2165.248,784.5423,2166.5266,812.3088,2196.9006,850.19293,2226.1082,906.113,2260.4963,975.3578,2281.4717,1051.2345,2287.3264,1131.4592,2280.4124,1202.0071,2257.6582,1258.6584,2225.7761,1298.1619,2197.927,1325.8142,2173.258
35,35,583,784.4678,2165.8203,806.91986,2139.1628,841.90436,2109.834,893.6075,2076.8408,973.3545,2046.9894,1049.3756,2065.775,1127.1919,2048.91,1208.9144,2082.2134,1264.8386,2116.4167,1301.4728,2146.9534,1325.8734,2172.614,1300.5562,2170.838,1256.354,2167.0337,1219.1671,2161.7415,1171.6302,2156.6323,1115.2623,2155.4243,1050.9387,2156.2983,990.27435,2152.864,935.58746,2152.1663,887.956,2157.323,851.6687,2161.2917,810.664,2164.5603,1300.5562,2170.838,1258.0609,2166.371,1220.2115,2162.1157,1172.11,2158.3708,1113.7517,2159.9478,1049.846,2161.101,988.67993,2158.0403,934.12994,2159.3235,886.5333,2161.5667,851.1216,2163.6191,810.664,2164.5603,784.4678,2165.8203,812.2659,2196.2324,850.17114,2225.4568,906.1092,2259.8276,975.3588,2280.7532,1051.2363,2286.5881,1131.4775,2279.6655,1202.0427,2256.9543,1258.7198,2225.123,1298.231,2197.2925,1325.8734,2172.614
36,36,600,784.5164,2165.283,806.9636,2138.658,841.9462,2109.3677,893.6469,2076.403,973.382,2046.5819,1049.395,2065.336,1127.247,2048.5566,1208.9535,2081.872,1264.8638,2116.087,1301.5154,2146.6248,1325.9259,2172.2954,1300.6075,2170.5186,1256.4058,2166.6865,1219.218,2161.3772,1171.674,2156.2292,1115.3007,2154.9563,1050.9749,2155.7683,990.31604,2152.3271,935.6284,2151.6477,887.99725,2156.8115,851.7103,2160.779,810.7097,2164.0403,1300.6075,2170.5186,1258.1117,2166.0566,1220.2584,2161.8057,1172.1497,2158.0642,1113.785,2159.6218,1049.8777,2160.7397,988.72046,2157.6594,934.1718,2158.9102,886.5757,2161.112,851.16364,2163.1353,810.7097,2164.0403,784.5164,2165.283,812.3078,2195.7224,850.2107,2224.9707,906.14905,2259.393,975.403,2280.3782,1051.2845,2286.255,1131.533,2279.3508,1202.1027,2256.6604,1258.7778,2224.8325,1298.2856,2196.9956,1325.9259,2172.2954
37,37,616,784.5387,2164.748,806.99115,2138.207,841.9874,2108.9907,893.7069,2076.0781,973.4629,2046.2821,1049.4844,2065.024,1127.3489,2048.2673,1209.0248,2081.5503,1264.8914,2115.7476,1301.5435,2146.2676,1325.9692,2171.9238,1300.6459,2170.1628,1256.4357,2166.3157,1219.2389,2161.0017,1171.6953,2155.845,1115.333,2154.56,1051.0172,2155.3665,990.3454,2151.909,935.6462,2151.2292,888.01373,2156.3765,851.73315,2160.316,810.73553,2163.5398,1300.6459,2170.1628,1258.1362,2165.7495,1220.2776,2161.5269,1172.1885,2157.7983,1113.8379,2159.3435,1049.939,2160.4392,988.7593,2157.326,934.1968,2158.5393,886.58936,2160.7046,851.1843,2162.6963,810.73553,2163.5398,784.5387,2164.748,812.3282,2195.232,850.2451,2224.5466,906.18994,2259.0388,975.43396,2280.0894,1051.3062,2286.005,1131.5569,2279.12,1202.1351,2256.4353,1258.8127,2224.5781,1298.3251,2196.6858,1325.9692,2171.9238
38,38,633,784.5665,2164.4907,807.0114,2137.964,842.00555,2108.7542,893.7264,2075.8303,973.4827,2046.0532,1049.5317,2064.7888,1127.4331,2048.0452,1209.1034,2081.2969,1264.9467,2115.4697,1301.5923,2145.95,1326.0144,2171.5857,1300.6918,2169.8284,1256.4711,2165.9744,1219.2616,2160.6636,1171.723,2155.502,1115.3546,2154.2124,1051.0333,2155.0244,990.36664,2151.5693,935.6675,2150.9126,888.03326,2156.089,851.75336,2160.0488,810.7599,2163.282,1300.6918,2169.8284,1258.1868,2165.4458,1220.3412,2161.2578,1172.2488,2157.5535,1113.8868,2159.1057,1049.9744,2160.2031,988.77216,2157.087,934.2156,2158.2966,886.6126,2160.4558,851.20544,2162.4414,810.7599,2163.282,784.5665,2164.4907,812.35394,2195.0002,850.27216,2224.3389,906.2142,2258.861,975.45734,2279.9368,1051.3318,2285.8606,1131.5864,2278.9749,1202.1593,2256.28,1258.8444,2224.371,1298.3699,2196.4092,1326.0144,2171.5857
39,39,650,784.62885,2164.3398,807.12537,2137.8074,842.17035,2108.5923,893.9359,2075.6465,973.7393,2045.8271,1049.7881,2064.5095,1127.6844,2047.7573,1209.2882,2080.985,1265.0671,2115.1394,1301.668,2145.5928,1326.066,2171.217,1300.7606,2169.4702,1256.5493,2165.616,1219.351,2160.3206,1171.8451,2155.179,1115.5048,2153.909,1051.2203,2154.738,990.53766,2151.3247,935.82336,2150.7039,888.1581,2155.9006,851.8421,2159.871,810.81903,2163.1233,1300.7606,2169.4702,1258.2783,2165.1296,1220.4601,2160.9749,1172.39,2157.2878,1114.05,2158.842,1050.1589,2159.9448,988.9289,2156.8528,934.35046,2158.0938,886.71234,2160.2795,851.28436,2162.277,810.81903,2163.1233,784.62885,2164.3398,812.43964,2194.828,850.3841,2224.1294,906.3526,2258.601,975.59686,2279.639,1051.4581,2285.5427,1131.6722,2278.645,1202.2173,2255.953,1258.9004,2224.0378,1298.4241,2196.0574,1326.066,2171.217
40,40,666,784.99976,2164.075,807.4742,2137.5605,842.46735,2108.364,894.1507,2075.4248,973.9011,2045.641,1049.933,2064.3152,1127.8444,2047.5538,1209.3667,2080.7412,1265.0879,2114.8699,1301.7146,2145.281,1326.1038,2170.8848,1300.8046,2169.1138,1256.5886,2165.225,1219.3651,2159.941,1171.898,2154.8342,1115.5924,2153.6194,1051.3435,2154.4817,990.7163,2151.0742,936.0411,2150.4255,888.403,2155.608,852.1358,2159.5657,811.1818,2162.8381,1300.8046,2169.1138,1258.3186,2164.7388,1220.476,2160.5796,1172.435,2156.905,1114.1337,2158.4722,1050.2773,2159.5845,989.1051,2156.4944,934.56805,2157.7375,886.96313,2159.9219,851.58655,2161.946,811.1818,2162.8381,784.99976,2164.075,812.8257,2194.4866,850.73016,2223.6956,906.6351,2258.1477,975.7848,2279.192,1051.5326,2285.1091,1131.6858,2278.1907,1202.2588,2255.4785,1258.9503,2223.5535,1298.4697,2195.6494,1326.1038,2170.8848
41,41,683,785.2168,2163.8447,807.6797,2137.3225,842.6833,2108.1238,894.3638,2075.184,974.10846,2045.4497,1050.1349,2064.1504,1128.0623,2047.397,1209.5259,2080.569,1265.1923,2114.7058,1301.7782,2145.1238,1326.1322,2170.7393,1300.8427,2168.9453,1256.6508,2165.0276,1219.4404,2159.7368,1171.9948,2154.625,1115.7156,2153.4124,1051.5072,2154.2605,990.9165,2150.843,936.256,2150.1702,888.6072,2155.3408,852.34143,2159.2932,811.3966,2162.583,1300.8427,2168.9453,1258.3804,2164.517,1220.5521,2160.3247,1172.5223,2156.6128,1114.2383,2158.1511,1050.4088,2159.2544,989.26227,2156.1597,934.733,2157.416,887.13275,2159.6182,851.7663,2161.6587,811.3966,2162.583,785.2168,2163.8447,813.02686,2194.2078,850.91785,2223.3528,906.8071,2257.7588,975.92847,2278.7666,1051.6244,2284.6772,1131.7372,2277.7869,1202.2858,2255.13,1258.9762,2223.2676,1298.4946,2195.4363,1326.1322,2170.7393
42,42,700,785.2349,2163.8198,807.70264,2137.239,842.7058,2107.972,894.383,2074.9575,974.16534,2045.1963,1050.259,2063.8872,1128.2792,2047.1445,1209.814,2080.332,1265.4696,2114.5212,1302.0188,2144.9868,1326.2959,2170.651,1301.0017,2168.8406,1256.8135,2164.8823,1219.5989,2159.574,1172.1447,2154.4478,1115.8325,2153.2302,1051.598,2154.0708,990.9927,2150.6804,936.3118,2150.0286,888.6469,2155.23,852.3737,2159.2117,811.42444,2162.5444,1301.0017,2168.8406,1258.5409,2164.3716,1220.7051,2160.1484,1172.6471,2156.4087,1114.3353,2157.9277,1050.482,2159.0276,989.3276,2155.9653,934.77966,2157.269,887.164,2159.5125,851.7917,2161.5867,811.42444,2162.5444,785.2349,2163.8198,813.05914,2194.1584,850.9678,2223.25,906.8789,2257.5903,976.0016,2278.5293,1051.6641,2284.4036,1131.7666,2277.5095,1202.3126,2254.8865,1259.0416,2223.078,1298.6075,2195.3083,1326.2959,2170.651
43,43,716,785.34045,2163.691,807.7796,2137.0493,842.77563,2107.7148,894.4441,2074.641,974.24664,2044.8818,1050.3635,2063.594,1128.4106,2046.8728,1209.9458,2080.0862,1265.5725,2114.3223,1302.1007,2144.8313,1326.3522,2170.5369,1301.0499,2168.7034,1256.8616,2164.6965,1219.6499,2159.3433,1172.2126,2154.1648,1115.9081,2152.9092,1051.6846,2153.7356,991.08923,2150.3374,936.41565,2149.7034,888.7643,2154.9573,852.5053,2158.9963,811.55475,2162.3875,1301.0499,2168.7034,1258.6,2164.1814,1220.7893,2159.9365,1172.75,2156.1829,1114.447,2157.691,1050.594,2158.785,989.437,2155.7202,934.88275,2157.0298,887.2718,2159.2864,851.9111,2161.381,811.55475,2162.3875,785.34045,2163.691,813.12994,2194.0334,851.0244,2223.145,906.9452,2257.5186,976.0905,2278.4734,1051.7611,2284.345,1131.8853,2277.4548,1202.4415,2254.8174,1259.1699,2222.9773,1298.7004,2195.1892,1326.3522,2170.5369
44,44,733,785.35583,2163.5771,807.8086,2136.8708,842.80927,2107.471,894.47766,2074.3489,974.2741,2044.5708,1050.3911,2063.2905,1128.4279,2046.6038,1209.9808,2079.8616,1265.6243,2114.1392,1302.1586,2144.6926,1326.4059,2170.436,1301.1001,2168.583,1256.8984,2164.5469,1219.6705,2159.17,1172.2268,2153.9634,1115.9326,2152.6775,1051.713,2153.474,991.1132,2150.0764,936.4388,2149.459,888.78595,2154.7407,852.5213,2158.8154,811.56683,2162.2517,1301.1001,2168.583,1258.6324,2164.0237,1220.8075,2159.7395,1172.7683,2155.9385,1114.4717,2157.4065,1050.6218,2158.485,989.46027,2155.4404,934.905,2156.796,887.2935,2159.0981,851.93085,2161.22,811.56683,2162.2517,785.35583,2163.5771,813.1464,2193.8782,851.0392,2222.9207,906.957,2257.1907,976.1071,2278.0527,1051.7937,2283.885,1131.9226,2277.0188,1202.4794,2254.4543,1259.1962,2222.7297,1298.7218,2195.0305,1326.4059,2170.436
45,45,750,785.3894,2163.27,807.82544,2136.537,842.8227,2107.1094,894.49274,2073.9648,974.28973,2044.1831,1050.4187,2062.9478,1128.4592,2046.2863,1210.0137,2079.6064,1265.6624,2113.9263,1302.1981,2144.504,1326.4463,2170.2588,1301.1401,2168.3877,1256.9369,2164.3406,1219.7107,2158.9602,1172.2676,2153.746,1115.9722,2152.4443,1051.7484,2153.216,991.13837,2149.7944,936.4599,2149.1604,888.80505,2154.431,852.5384,2158.5027,811.5858,2161.9402,1301.1401,2168.3877,1258.6737,2163.7922,1220.853,2159.475,1172.8147,2155.6377,1114.5166,2157.0774,1050.663,2158.1423,989.49164,2155.0925,934.9309,2156.462,887.31604,2158.7808,851.9497,2160.909,811.5858,2161.9402,785.3894,2163.27,813.1817,2193.5261,851.07,2222.4958,906.974,2256.6758,976.13275,2277.4807,1051.8352,2283.3025,1131.9597,2276.4756,1202.5039,2253.977,1259.2253,2222.3716,1298.7606,2194.7808,1326.4463,2170.2588
46,46,766,785.42334,2162.544,807.8601,2135.811,842.8579,2106.3955,894.5279,2073.2983,974.32434,2043.5918,1050.4548,2062.4297,1128.4962,2045.7964,1210.0493,2079.1526,1265.6957,2113.497,1302.2284,2144.0986,1326.4744,2169.8616,1301.1691,2167.9895,1256.969,2163.954,1219.7466,2158.574,1172.3053,2153.353,1116.0098,2152.03,1051.7861,2152.7678,991.174,2149.2886,936.4955,2148.5942,888.8409,2153.8096,852.5742,2157.8425,811.6206,2161.2388,1301.1691,2167.9895,1258.7075,2163.399,1220.8907,2159.087,1172.8539,2155.2522,1114.5559,2156.6807,1050.7012,2157.7188,989.52826,2154.6138,934.96704,2155.9236,887.3526,2158.1863,851.98627,2160.2617,811.6206,2161.2388,785.42334,2162.544,813.21533,2192.8713,851.1022,2221.938,907.0063,2256.201,976.1657,2277.0671,1051.8689,2282.9294,1131.995,2276.1428,1202.5386,2253.6511,1259.2595,2222.0315,1298.7922,2194.4102,1326.4744,2169.8616
47,47,783,785.4504,2162.036,807.8816,2135.241,842.88525,2105.7483,894.5637,2072.6086,974.35693,2042.8245,1050.4861,2061.6646,1128.5289,2045.0145,1210.0625,2078.416,1265.7299,2112.8044,1302.276,2143.4822,1326.5215,2169.2874,1301.198,2167.3916,1256.9835,2163.3403,1219.7634,2157.9124,1172.3284,2152.647,1116.038,2151.3,1051.8188,2152.046,991.2081,2148.5422,936.53064,2147.871,888.87573,2153.1362,852.6072,2157.2378,811.6524,2160.6873,1301.198,2167.3916,1258.7196,2162.7727,1220.911,2158.417,1172.8788,2154.5444,1114.5839,2155.9631,1050.7319,2157.0122,989.56085,2153.91,935.0011,2155.2395,887.38696,2157.5378,852.0199,2159.653,811.6524,2160.6873,785.4504,2162.036,813.23834,2192.3494,851.1288,2221.4663,907.03687,2255.7314,976.1961,2276.574,1051.8954,2282.4053,1132.017,2275.6077,1202.5514,2253.1147,1259.2781,2221.5068,1298.8301,2193.8506,1326.5215,2169.2874
