Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
13:37:58:42.172,61,0.0073133158,0.0000000000,0.0000000000,0.0631578043,0.0000000000,0.1126529500,0.0035793835,0.0076039596,0.0000000000,0.0858594403,0.0000000000,0.0000000000,0.1127604991,0.0029592423,0.1790952832,0.0000000000,0.0373551585,0.0825466067,0.0028349177,0.0131094903,0.0000000000,0.0000000000,0.0127072930,0.9518830776,0.9576207995,0.0000000000,0.0000000000,0.1705131084,0.1917985380,0.2536022365,0.2310306877,0.0328178853,0.0020178596,0.0298304558,0.0304752868,0.0872521102,0.0943785757,0.8304527998,0.8305594921,0.3938112855,0.4141977131,0.0000000000,0.0000000000,0.1355215013,0.0337991565,0.0337774903,0.0012916507,0.4210190475,0.4963074028,0.1162974164,0.1196509451,0.0000000111,0.0000000000,0.0000000000,0.0000000000,-0.0476979278,-0.0167516991,-0.0031330548,-0.0478310063,-0.0167470798,-0.0042241756
13:37:58:43.173,61,0.0070369137,0.0000000000,0.0000000000,0.0628290847,0.0000000000,0.1122866347,0.0038110639,0.0073082610,0.0000000000,0.0854510814,0.0000000000,0.0000000000,0.1123899221,0.0031874485,0.1789466143,0.0000000000,0.0372039303,0.0821900442,0.0028483120,0.0131245777,0.0000000000,0.0000000000,0.0127793597,0.9515415430,0.9573414326,0.0000000000,0.0000000000,0.1698749959,0.1911888421,0.2547667027,0.2323216945,0.0329960324,0.0020101278,0.0302722398,0.0308260247,0.0872915015,0.0944448262,0.8300218582,0.8301442862,0.3941076696,0.4146296084,0.0000000000,0.0000000000,0.1347433329,0.0327752717,0.0327556804,0.0013095535,0.4209982455,0.4960918427,0.1163463220,0.1196826771,0.0000000106,0.0000000000,0.0000000000,0.0000000000,-0.0474745147,-0.0171075165,-0.0030778218,-0.0476320684,-0.0171028748,-0.0041935742
13:37:58:44.173,61,0.0065573882,0.0000000000,0.0000000000,0.0660958663,0.0000000000,0.1121858433,0.0067491881,0.0068086958,0.0000000000,0.0890072286,0.0000000000,0.0000000000,0.1122861356,0.0059176334,0.1789824963,0.0000000000,0.0370937027,0.0818430707,0.0028391373,0.0131256133,0.0000000000,0.0000000000,0.0129604349,0.9512483478,0.9571080804,0.0000000000,0.0000000000,0.1692015231,0.1905569881,0.2574965954,0.2352685183,0.0332412682,0.0019970145,0.0307618715,0.0312442034,0.0874485001,0.0946492851,0.8298751712,0.8299949765,0.3950225115,0.4165164828,0.0000000000,0.0000000000,0.1342442185,0.0322288014,0.0322093666,0.0013549556,0.4213353693,0.4964469373,0.1165748686,0.1199173555,0.0000000032,0.0000000000,0.0000000000,0.0000000000,-0.0494424663,-0.0166241974,-0.0032939855,-0.0496188849,-0.0166195482,-0.0043812217
13:37:58:45.174,61,0.0064170081,0.0000000000,0.0000000000,0.0656573847,0.0000000000,0.1124139205,0.0073190448,0.0066522509,0.0000000000,0.0885144547,0.0000000000,0.0000000000,0.1125117540,0.0064440789,0.1787891239,0.0000000000,0.0370470881,0.0814798102,0.0028345934,0.0131057296,0.0000000000,0.0000000000,0.0131174894,0.9510575533,0.9569686055,0.0000000000,0.0000000000,0.1688255370,0.1902548224,0.2579903603,0.2358874381,0.0334494635,0.0019938005,0.0311198626,0.0315614492,0.0875887945,0.0948454738,0.8295980692,0.8297489882,0.3957513571,0.4179119468,0.0000000000,0.0000000000,0.1335484982,0.0299509447,0.0299285520,0.0013765541,0.4219702184,0.4969791472,0.1168792471,0.1202550009,0.0000000033,0.0000000000,0.0000000000,0.0000000000,-0.0491739027,-0.0171659887,-0.0032149935,-0.0493538380,-0.0171613321,-0.0043368698
13:37:58:46.174,61,0.0154485404,0.0000000000,0.0000000000,0.0663869530,0.0000000000,0.1129218489,0.0000000000,0.0163756888,0.0000000000,0.0892655402,0.0000000000,0.0000000000,0.1130168363,0.0000000000,0.1785428673,0.0000000000,0.0370304361,0.0811460838,0.0027935924,0.0130811986,0.0000000000,0.0000000000,0.0131909736,0.9509985447,0.9569279552,0.0000000000,0.0000000000,0.1689211428,0.1904503852,0.2584087849,0.2363720685,0.0336286873,0.0019556314,0.0315502770,0.0319451243,0.0878100321,0.0951187015,0.8294627070,0.8296712041,0.4035173655,0.4247052073,0.0000000000,0.0000000000,0.1336190701,0.0316559896,0.0316318460,0.0013879890,0.4235764146,0.4975711107,0.1173482835,0.1206723601,0.0000000029,0.0000000000,0.0000000000,0.0000000000,-0.0495848544,-0.0165256783,-0.0033163205,-0.0497957245,-0.0165209472,-0.0044002770
13:37:58:47.175,61,0.0933400244,0.0000000000,0.0000000000,0.0616560951,0.0000000000,0.1135702878,0.0000000000,0.0943070203,0.0000000000,0.0839789212,0.0000000000,0.0000000000,0.1136599854,0.0000000000,0.1782174110,0.0000000000,0.0370572545,0.0809476897,0.0027160135,0.0130918697,0.0000000000,0.0000000000,0.0131348800,0.9509634972,0.9569038749,0.0000000000,0.0000000000,0.1710114181,0.1919215620,0.2606474161,0.2370358258,0.0338665806,0.0018804114,0.0320534557,0.0324201733,0.0882626623,0.0956412107,0.8294953108,0.8297731876,0.4155000150,0.4327547848,0.0000000000,0.0000000000,0.1389618665,0.0452981777,0.0452342033,0.0013752358,0.4262635708,0.4980894029,0.1226957366,0.1226769984,0.0000000033,0.0000000000,0.0000000000,0.0000000000,-0.0465291478,-0.0030623302,-0.0044202870,-0.0468697920,-0.0030565038,-0.0046598720
13:37:58:48.174,61,0.1963953525,0.0843701810,0.0000000000,0.0549214669,0.0000000000,0.1142978892,0.0000000000,0.1989548653,0.0834622979,0.0769454315,0.0000000000,0.0000000000,0.1143740639,0.0000000000,0.1778748035,0.0000000000,0.0373266339,0.0809341893,0.0025826006,0.0131780738,0.0000000000,0.0000000000,0.0132834604,0.9509463310,0.9569014311,0.0000000000,0.0000000000,0.1819404960,0.2027077824,0.2726501524,0.2462418377,0.0342888087,0.0017807925,0.0329850279,0.0337318741,0.0915166289,0.1005256996,0.8295272589,0.8298901916,0.4579860866,0.4701718390,0.0000000000,0.0000000000,0.1670170575,0.0725487098,0.0723955333,0.0013439994,0.4366503656,0.5020175576,0.1453811824,0.1400730461,0.0000000042,0.0000000000,0.0000000000,0.0000000000,-0.0420933999,0.0430371389,-0.0084757172,-0.0425883457,0.0430464000,-0.0057904576
13:37:58:49.175,61,0.4346564412,0.2705162466,0.0000000000,0.0304220598,0.0000000000,0.1144160405,0.0000000000,0.4379056096,0.2693053484,0.0489783473,0.0000000000,0.0000000000,0.1144845113,0.0000000000,0.1775018126,0.0000000000,0.0377768539,0.0810347497,0.0024150778,0.0133254034,0.0000000000,0.0000000000,0.0134417163,0.9508819580,0.9568493366,0.0000000000,0.0000000000,0.2056906372,0.2266519666,0.2937124670,0.2645077705,0.0349128656,0.0016351077,0.0379185788,0.0388956815,0.0953204632,0.1058176532,0.8282387853,0.8293473721,0.4761428535,0.4849118292,0.0000000000,0.0000000000,0.1743338406,0.0608034730,0.0606086664,0.0012703330,0.4396705925,0.5030276775,0.1579990834,0.1514028013,0.0000000131,0.0000000000,0.0000000000,0.0000000000,-0.0252198689,0.1377937198,-0.0138196060,-0.0274426471,0.1378120929,-0.0053626001
13:37:58:50.175,61,0.8056510091,0.2092459500,0.0000000000,0.0059055230,0.0000000000,0.0982476622,0.0000000000,0.8107450604,0.2086080015,0.0212085620,0.0000000000,0.0000000000,0.0982308984,0.0000000000,0.1693755388,0.0000000000,0.0378862321,0.0807823092,0.0021998861,0.0137707228,0.0000000000,0.0000000000,0.0137194172,0.9499213099,0.9562951326,0.0000000000,0.0000000000,0.2295157760,0.2690921128,0.2835365236,0.2584905624,0.0374568589,0.0014869187,0.0488452353,0.0489447713,0.1063204035,0.1129959375,0.7966310978,0.7993283868,0.5103154182,0.5100337863,0.0000000000,0.0000000000,0.1684183627,0.0126445107,0.0125209484,0.0011035857,0.4311634600,0.4877273738,0.1832319945,0.1849654317,0.0000000149,0.0000000000,0.0000000000,0.0000000000,-0.0106588416,0.1065518782,-0.0081504360,-0.0129182562,0.1065680236,-0.0017021815
13:37:58:51.177,61,0.9113703370,0.1509930938,0.0000000000,0.0000000000,0.0000000000,0.0733438283,0.0000000000,0.9122173786,0.1507242918,0.0008287522,0.0000000000,0.0000000000,0.0733089894,0.0000000000,0.1671176404,0.0000000000,0.0375622995,0.0804508850,0.0019462970,0.0143581666,0.0000000000,0.0000000000,0.0141929397,0.9465578794,0.9541864395,0.0000000000,0.0000000000,0.2379895151,0.2821240723,0.2826787233,0.2582871318,0.0393623412,0.0013381132,0.0551394410,0.0536731370,0.1159682423,0.1211128086,0.7904888391,0.7933741808,0.5222082138,0.5258357525,0.0000000000,0.0000000000,0.1649323553,0.0000000000,0.0000000000,0.0009640795,0.4135925472,0.4759658575,0.1915021390,0.1956423670,0.0000000159,0.0000000000,0.0000000000,0.0000000000,0.0001281574,0.0768877789,-0.0042157574,-0.0024724412,0.0769022107,0.0002907555
13:37:58:52.176,61,0.8954677582,0.1403918266,0.0000000000,0.0000000000,0.0000000000,0.0638999417,0.0000000000,0.8963137269,0.1401807368,0.0000000000,0.0000000000,0.0000000000,0.0638543069,0.0000000000,0.1658309698,0.0000000000,0.0373618603,0.0800503269,0.0016941032,0.0150013892,0.0000000000,0.0000000000,0.0146407969,0.9429316521,0.9512559772,0.0000000000,0.0000000000,0.2418320924,0.2848432958,0.2820905447,0.2580670714,0.0406832248,0.0011974492,0.0591107495,0.0571689159,0.1199645773,0.1246598884,0.7891984582,0.7916736603,0.5279811621,0.5321567655,0.0000000000,0.0000000000,0.1596052051,0.0000000000,0.0000000000,0.0008336373,0.4042898715,0.4641007483,0.1956258714,0.2009877414,0.0000000230,0.0000000000,0.0000000000,0.0000000000,0.0020235218,0.0714915618,-0.0035847519,-0.0004784614,0.0715055168,0.0006008164
13:37:58:53.177,61,0.7182357311,0.3324132562,0.0000000000,0.0087349052,0.0000000000,0.0739197060,0.0000000000,0.7219305634,0.3314652443,0.0238457844,0.0000000000,0.0000000000,0.0739035383,0.0000000000,0.1655871272,0.0000000000,0.0373402797,0.0800781474,0.0015533097,0.0154468464,0.0000000000,0.0000000000,0.0145651223,0.9415169358,0.9500319362,0.0000000000,0.0000000000,0.2275076807,0.2389141172,0.2866943777,0.2590745687,0.0414671339,0.0010792266,0.0605888218,0.0585040264,0.1191376969,0.1250991970,0.7898245454,0.7920949459,0.4805383384,0.4818218648,0.0000000000,0.0000000000,0.1575641483,0.0000000000,0.0000000000,0.0007034458,0.4005983770,0.4598159492,0.1862885654,0.1764638722,0.0000000253,0.0000000000,0.0000000000,0.0000000000,-0.0110918470,0.1692785919,-0.0125695681,-0.0145299416,0.1693007350,-0.0023844317
13:37:58:54.177,61,0.5013062358,0.2901810110,0.0000000000,0.0303435344,0.0000000000,0.0894470364,0.0000000000,0.5027503967,0.2889111042,0.0489680432,0.0000000000,0.0000000000,0.0894438326,0.0000000000,0.1653011292,0.0000000000,0.0374410599,0.0803050026,0.0014536191,0.0156686548,0.0000000000,0.0000000000,0.0143023822,0.9410687685,0.9495851994,0.0000000000,0.0000000000,0.2175268233,0.2272963375,0.2874030471,0.2588918805,0.0417914093,0.0009708968,0.0592795908,0.0585479923,0.1152303964,0.1228963807,0.7958886623,0.7973124981,0.4690090120,0.4699251950,0.0000000000,0.0000000000,0.1556253135,0.0000000000,0.0000000000,0.0005975149,0.4093207419,0.4686006308,0.1735643744,0.1657979339,0.0000000306,0.0000000000,0.0000000000,0.0000000000,-0.0250173174,0.1478096545,-0.0146104163,-0.0273511335,0.1478288621,-0.0055313725
13:37:58:55.178,61,0.3268221319,0.2184920609,0.0000000000,0.0392542407,0.0000000000,0.0965385586,0.0000000000,0.3276802301,0.2172810286,0.0598023608,0.0000000000,0.0000000000,0.0965404958,0.0000000000,0.1649647802,0.0000000000,0.0373892970,0.0805779323,0.0014304374,0.0157688092,0.0000000000,0.0000000000,0.0140028307,0.9410426617,0.9494906068,0.0000000000,0.0000000000,0.2091371119,0.2209741771,0.2728599310,0.2459469885,0.0417997725,0.0009046218,0.0543478616,0.0549025312,0.1106385291,0.1184751168,0.8007685542,0.8025735021,0.4532280862,0.4625286758,0.0000000000,0.0000000000,0.1537268162,0.0000000000,0.0000000000,0.0004880172,0.4118115902,0.4723381400,0.1606536508,0.1561721563,0.0000000305,0.0000000000,0.0000000000,0.0000000000,-0.0315920003,0.1113200560,-0.0129854130,-0.0328265168,0.1113352478,-0.0060228421
13:37:58:56.179,61,0.2621348202,0.1568142772,0.0000000000,0.0409689583,0.0000000000,0.1013203412,0.0000000000,0.2629515827,0.1557878554,0.0621144027,0.0000000000,0.0000000000,0.1013253704,0.0000000000,0.1649508029,0.0000000000,0.0374001525,0.0807746425,0.0014316733,0.0157816689,0.0000000000,0.0000000000,0.0137306796,0.9412567616,0.9495958090,0.0000000000,0.0000000000,0.2037746012,0.2174449861,0.2674171627,0.2410251349,0.0416496992,0.0008788875,0.0503083579,0.0512230843,0.1081921682,0.1160434484,0.8069491386,0.8088378906,0.4409802556,0.4551458061,0.0000000000,0.0000000000,0.1526539326,0.0000000000,0.0000000000,0.0004040721,0.4137277007,0.4751080573,0.1545290798,0.1512817740,0.0000000236,0.0000000000,0.0000000000,0.0000000000,-0.0333946906,0.0799061432,-0.0105209639,-0.0340043306,0.0799183100,-0.0054731793
13:37:58:57.179,61,0.2181938738,0.1048378125,0.0000000000,0.0406953357,0.0000000000,0.1038791686,0.0000000000,0.2193508446,0.1040033624,0.0618281551,0.0000000000,0.0000000000,0.1038855836,0.0000000000,0.1653738469,0.0000000000,0.0374052152,0.0811214745,0.0014865665,0.0157373380,0.0000000000,0.0000000000,0.0134460572,0.9415043592,0.9497276545,0.0000000000,0.0000000000,0.2007263303,0.2154175937,0.2647292614,0.2385120392,0.0413039997,0.0008875456,0.0474596843,0.0479188375,0.1047146246,0.1123634875,0.8113804460,0.8131555915,0.4135494530,0.4314523041,0.0000000000,0.0000000000,0.1475918293,0.0021931543,0.0021341639,0.0003242741,0.4133064449,0.4749550223,0.1453780979,0.1433775127,0.0000000156,0.0000000000,0.0000000000,0.0000000000,-0.0336296074,0.0534278229,-0.0081785275,-0.0339501016,0.0534376800,-0.0047941036
13:37:58:58.179,61,0.1667979956,0.0602725632,0.0000000000,0.0370033719,0.0000000000,0.1109945923,0.0000000000,0.1676663607,0.0596387200,0.0578001700,0.0000000000,0.0000000000,0.1109988466,0.0000000000,0.1668657809,0.0000000000,0.0375418253,0.0814764649,0.0015242605,0.0156724025,0.0000000000,0.0000000000,0.0132940300,0.9417189956,0.9498461485,0.0000000000,0.0000000000,0.1951901615,0.2127367258,0.2635039389,0.2374425232,0.0409751572,0.0009284702,0.0458854176,0.0463031046,0.1030444428,0.1106578708,0.8160035610,0.8177338243,0.4054552317,0.4248068035,0.0000000000,0.0000000000,0.1447458714,0.0037293974,0.0036773742,0.0002984785,0.4135285616,0.4753268063,0.1395359635,0.1384474933,0.0000000157,0.0000000000,0.0000000000,0.0000000000,-0.0316944011,0.0307184085,-0.0058917031,-0.0317952819,0.0307263583,-0.0039380048
13:37:58:59.180,61,0.1474132389,0.0399705060,0.0000000000,0.0358163081,0.0000000000,0.1142285615,0.0000000000,0.1482872665,0.0394236259,0.0561435670,0.0000000000,0.0000000000,0.1142320484,0.0000000000,0.1705468893,0.0000000000,0.0377544723,0.0817814395,0.0015851674,0.0155682154,0.0000000000,0.0000000000,0.0131951375,0.9418602586,0.9499024153,0.0000000000,0.0000000000,0.1930381656,0.2115139514,0.2629381418,0.2370321602,0.0406025201,0.0010024095,0.0447448865,0.0451036096,0.1018163711,0.1093784645,0.8191900849,0.8214051723,0.4001276493,0.4206848443,0.0000000000,0.0000000000,0.1383255869,0.0040036235,0.0039534536,0.0002740672,0.4113968611,0.4729173183,0.1357479244,0.1353300065,0.0000000345,0.0000000000,0.0000000000,0.0000000000,-0.0308921672,0.0203744024,-0.0048933849,-0.0311051533,0.0203818083,-0.0036178988
13:37:59:00.180,61,0.1212647110,0.0232729502,0.0000000000,0.0452439301,0.0000000000,0.1158577353,0.0000000000,0.1220808178,0.0227059126,0.0662880018,0.0000000000,0.0000000000,0.1158613712,0.0000000000,0.1717759967,0.0000000000,0.0378176048,0.0818841755,0.0016659610,0.0154174110,0.0000000000,0.0000000000,0.0130778942,0.9420723915,0.9500347376,0.0000000000,0.0000000000,0.1915998459,0.2106200755,0.2621935010,0.2363977283,0.0402018055,0.0010595897,0.0439436212,0.0441818684,0.0998308435,0.1072211340,0.8205590248,0.8229436874,0.3967040181,0.4182123244,0.0000000000,0.0000000000,0.1348673999,0.0042520156,0.0042018369,0.0002480115,0.4090697467,0.4714821875,0.1317267120,0.1319460273,0.0000000434,0.0000000000,0.0000000000,0.0000000000,-0.0365870185,0.0118847936,-0.0048098089,-0.0368489884,0.0118916258,-0.0040852069
13:37:59:01.180,61,0.1011195332,0.0048077819,0.0000000000,0.0393311121,0.0000000000,0.1167830676,0.0000000000,0.1017465442,0.0043586586,0.0598342568,0.0000000000,0.0000000000,0.1167867184,0.0000000000,0.1726850420,0.0000000000,0.0378996022,0.0819378272,0.0017290493,0.0152369449,0.0000000000,0.0000000000,0.0129549354,0.9423075914,0.9501891732,0.0000000000,0.0000000000,0.1901004016,0.2097522467,0.2605879903,0.2354004383,0.0397511348,0.0011269497,0.0431918204,0.0433397181,0.0983148143,0.1053257585,0.8215991259,0.8240969777,0.3947386742,0.4166222513,0.0000000000,0.0000000000,0.1320833415,0.0042552841,0.0042068334,0.0002148914,0.4079190493,0.4704737365,0.1282835901,0.1288509071,0.0000000642,0.0000000000,0.0000000000,0.0000000000,-0.0331072547,0.0024678707,-0.0035851607,-0.0332847908,0.0024739876,-0.0034515336
13:37:59:02.181,61,0.0796267837,0.0000000000,0.0000000000,0.0441471115,0.0000000000,0.1173212901,0.0000000000,0.0803123266,0.0000000000,0.0649881065,0.0000000000,0.0000000000,0.1173252165,0.0000000000,0.1733471751,0.0000000000,0.0378860570,0.0819052011,0.0018358971,0.0150646819,0.0000000000,0.0000000000,0.0128121907,0.9424823523,0.9502901435,0.0000000000,0.0000000000,0.1886644363,0.2089396268,0.2598432600,0.2348193824,0.0393952318,0.0012202341,0.0426075906,0.0426149629,0.0970384255,0.1038724780,0.8220626116,0.8246191144,0.3917244971,0.4133488834,0.0000000000,0.0000000000,0.1306333989,0.0051062107,0.0050656912,0.0002069120,0.4072969556,0.4699061513,0.1265161633,0.1272716224,0.0000000613,0.0000000000,0.0000000000,0.0000000000,-0.0360349454,-0.0058500022,-0.0031340225,-0.0362331867,-0.0058444440,-0.0035337547
13:37:59:03.182,61,0.0700126886,0.0000000000,0.0000000000,0.0435150973,0.0000000000,0.1177940294,0.0000000000,0.0707054660,0.0000000000,0.0641163290,0.0000000000,0.0000000000,0.1177979857,0.0000000000,0.1736575365,0.0000000000,0.0378839001,0.0818298683,0.0019355142,0.0148932887,0.0000000000,0.0000000000,0.0126042804,0.9427499175,0.9504709840,0.0000000000,0.0000000000,0.1877375394,0.2082429677,0.2574338317,0.2319209427,0.0389938019,0.0013033368,0.0419650897,0.0418690145,0.0959262848,0.1027526185,0.8223675489,0.8248887658,0.3901504278,0.4112381041,0.0000000000,0.0000000000,0.1294879466,0.0056777108,0.0056407019,0.0002027923,0.4070896506,0.4695845246,0.1250276864,0.1259321272,0.0000000425,0.0000000000,0.0000000000,0.0000000000,-0.0355965607,-0.0112069175,-0.0026083002,-0.0358621031,-0.0112016276,-0.0033550994
13:37:59:04.182,61,0.0638000593,0.0000000000,0.0000000000,0.0526146255,0.0000000000,0.1180358380,0.0000000000,0.0645125583,0.0000000000,0.0739347264,0.0000000000,0.0000000000,0.1180409566,0.0000000000,0.1736836284,0.0000000000,0.0376893878,0.0816834271,0.0020489958,0.0147270318,0.0000000000,0.0000000000,0.0124477269,0.9430083632,0.9506596327,0.0000000000,0.0000000000,0.1869324297,0.2076086700,0.2562161982,0.2302654386,0.0386289991,0.0013865364,0.0413762555,0.0411661118,0.0949665755,0.1018297672,0.8223367929,0.8248190880,0.3883205056,0.4098005593,0.0000000000,0.0000000000,0.1278008521,0.0054138699,0.0053794757,0.0001944152,0.4069846570,0.4696159065,0.1240201741,0.1250590235,0.0000000329,0.0000000000,0.0000000000,0.0000000000,-0.0410469435,-0.0121577904,-0.0030093994,-0.0414007977,-0.0121525154,-0.0038260280
13:37:59:05.183,61,0.0567581244,0.0000000000,0.0000000000,0.0525373369,0.0000000000,0.1169377118,0.0000000000,0.0575700551,0.0000000000,0.0739734471,0.0000000000,0.0000000000,0.1169487387,0.0000000000,0.1739096493,0.0000000000,0.0375127085,0.0815384462,0.0021513761,0.0145703489,0.0000000000,0.0000000000,0.0122915059,0.9432923198,0.9508630037,0.0000000000,0.0000000000,0.1862769872,0.2070952207,0.2552671134,0.2291924953,0.0381869636,0.0014604587,0.0407715663,0.0404474586,0.0940646231,0.1009825766,0.8225441575,0.8249226213,0.3859764338,0.4078369439,0.0000000000,0.0000000000,0.1254725754,0.0054419814,0.0054097115,0.0001814773,0.4058311582,0.4691822231,0.1222102568,0.1240706444,0.0000000096,0.0000000000,0.0000000000,0.0000000000,-0.0410846584,-0.0140945315,-0.0028273454,-0.0413592532,-0.0140894726,-0.0037599045
13:37:59:06.182,61,0.0536156185,0.0000000000,0.0000000000,0.0486350581,0.0000000000,0.1162577271,0.0000000000,0.0544564053,0.0000000000,0.0697497725,0.0000000000,0.0000000000,0.1162713692,0.0000000000,0.1733639389,0.0000000000,0.0373519734,0.0813790858,0.0022743323,0.0144241871,0.0000000000,0.0000000000,0.0120190363,0.9436386228,0.9511226416,0.0000000000,0.0000000000,0.1856118739,0.2064428329,0.2419862896,0.2160401940,0.0377455540,0.0015161275,0.0400962345,0.0397021845,0.0927156657,0.0997055843,0.8221359253,0.8241209984,0.3846628964,0.4062015712,0.0000000000,0.0000000000,0.1225621030,0.0024993990,0.0024751588,0.0001500411,0.4055372179,0.4690718651,0.1211899519,0.1233062223,0.0000000050,0.0000000000,0.0000000000,0.0000000000,-0.0387496911,-0.0149345994,-0.0025448734,-0.0389867499,-0.0149296671,-0.0035268983
13:37:59:07.183,61,0.0506329015,0.0000000000,0.0000000000,0.0508861169,0.0000000000,0.1147950664,0.0000000000,0.0515254252,0.0000000000,0.0721620098,0.0000000000,0.0000000000,0.1148189753,0.0000000000,0.1728788018,0.0000000000,0.0371233709,0.0812227577,0.0023926427,0.0142989270,0.0000000000,0.0000000000,0.0117618730,0.9438797235,0.9512920380,0.0000000000,0.0000000000,0.1847305298,0.2055406123,0.2379474044,0.2120562941,0.0373175666,0.0015687782,0.0394798741,0.0390041657,0.0913362131,0.0984674022,0.8216785789,0.8234480023,0.3823261261,0.4042150378,0.0000000000,0.0000000000,0.1180452928,0.0000000000,0.0000000000,0.0001022183,0.4026175439,0.4678564072,0.1197641939,0.1225053594,0.0000000027,0.0000000000,0.0000000000,0.0000000000,-0.0401031189,-0.0169121549,-0.0024747103,-0.0403619558,-0.0169073194,-0.0035845789
13:37:59:08.184,61,0.0427429080,0.0000000000,0.0000000000,0.0532954447,0.0000000000,0.1123784110,0.0000000000,0.0437934846,0.0000000000,0.0747692809,0.0000000000,0.0000000000,0.1124162823,0.0000000000,0.1728552431,0.0000000000,0.0369387232,0.0811969116,0.0024867270,0.0142157627,0.0000000000,0.0000000000,0.0115712779,0.9441076517,0.9514526129,0.0000000000,0.0000000000,0.1839430630,0.2047540098,0.2361245155,0.2102905661,0.0368784852,0.0016216340,0.0388686657,0.0383565277,0.0904485881,0.0976399258,0.8215225339,0.8230898380,0.3812547922,0.4032940567,0.0000000000,0.0000000000,0.1161928996,0.0000000000,0.0000000000,0.0000779549,0.4013461769,0.4672839642,0.1188266426,0.1218472123,0.0000000020,0.0000000000,0.0000000000,0.0000000000,-0.0415611975,-0.0184342861,-0.0024516461,-0.0418326184,-0.0184295326,-0.0036595806
13:37:59:09.184,61,0.0327732228,0.0000000000,0.0000000000,0.0538607948,0.0000000000,0.1096668914,0.0000000000,0.0333212689,0.0000000000,0.0753027350,0.0000000000,0.0000000000,0.1097163707,0.0000000000,0.1745404452,0.0000000000,0.0368415564,0.0811137185,0.0025346619,0.0141188465,0.0000000000,0.0000000000,0.0114476616,0.9443254471,0.9516027570,0.0000000000,0.0000000000,0.1833292395,0.2041446716,0.2407959253,0.2154111117,0.0364678167,0.0016615939,0.0383996777,0.0378184877,0.0897264332,0.0969889238,0.8218998909,0.8232444525,0.3804637492,0.4026691914,0.0000000000,0.0000000000,0.1149433553,0.0000000000,0.0000000000,0.0000459477,0.3972463310,0.4657385647,0.1176034436,0.1211382449,0.0000000014,0.0000000000,0.0000000000,0.0000000000,-0.0418693833,-0.0199980140,-0.0023264447,-0.0421810150,-0.0199933127,-0.0036369739
13:37:59:10.184,61,0.0235430598,0.0000000000,0.0000000000,0.0564677604,0.0000000000,0.1081889048,0.0000000000,0.0237284955,0.0000000000,0.0781026706,0.0000000000,0.0000000000,0.1082461774,0.0000000000,0.1762247831,0.0000000000,0.0368136428,0.0809963048,0.0025789428,0.0140351560,0.0000000000,0.0000000000,0.0114666857,0.9445376992,0.9517586827,0.0000000000,0.0000000000,0.1827475280,0.2036122531,0.2431730628,0.2187868655,0.0361233242,0.0016938359,0.0380413979,0.0373900272,0.0891633928,0.0964868516,0.8223365545,0.8235428929,0.3799499273,0.4024154544,0.0000000000,0.0000000000,0.1133614853,0.0000000000,0.0000000000,0.0000488292,0.3956023455,0.4650607407,0.1166629866,0.1204557493,0.0000000021,0.0000000000,0.0000000000,0.0000000000,-0.0434274636,-0.0206212252,-0.0023922799,-0.0437699780,-0.0206165388,-0.0037452281
13:37:59:11.184,61,0.0198639445,0.0000000000,0.0000000000,0.0565383993,0.0000000000,0.1071917191,0.0000000000,0.0199303962,0.0000000000,0.0782692432,0.0000000000,0.0000000000,0.1072526425,0.0000000000,0.1767846793,0.0000000000,0.0366730653,0.0808344036,0.0026558712,0.0139364423,0.0000000000,0.0000000000,0.0114832520,0.9448062181,0.9519768357,0.0000000000,0.0000000000,0.1821634769,0.2030658573,0.2441131473,0.2199559957,0.0358008854,0.0017289916,0.0375999585,0.0368983485,0.0886326581,0.0960166454,0.8225021362,0.8235903382,0.3793323934,0.4020032287,0.0000000000,0.0000000000,0.1115899831,0.0000000000,0.0000000000,0.0000393016,0.3950685561,0.4651460946,0.1159889027,0.1199395582,0.0000000022,0.0000000000,0.0000000000,0.0000000000,-0.0435084291,-0.0191821307,-0.0025399374,-0.0438089371,-0.0191774145,-0.0037982427
