Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
13:47:31:46.052,61,0.0000000000,0.0000000000,0.0000000000,0.0056130858,0.0000000000,0.0361269042,0.1841375381,0.0000000000,0.0000000000,0.0227215756,0.0000000000,0.0000000000,0.0361378714,0.1838136911,0.2107917517,0.0302760582,0.0000000000,0.0695876256,0.0754395574,0.0352717303,0.0073994794,0.0029602803,0.0000000000,0.4842580855,0.5221397877,0.0000000000,0.0000000000,0.1199426800,0.1312962025,0.1496033221,0.1367236376,0.1899471283,0.0889919028,0.1020708010,0.0479767136,0.0495727621,0.0468697362,0.3749298751,0.3655849099,0.0532898530,0.0588535406,0.0000000000,0.0000000000,0.0593833700,0.0052160453,0.0051920540,0.0029980659,0.1322204024,0.1646456420,0.0598469265,0.0645378754,0.0000003521,0.0000000000,0.0000000000,0.0000000000,-0.0126376860,-0.0088328943,-0.0006923368,-0.0128027312,-0.0088188574,-0.0012743128
13:47:31:47.053,61,0.0000000000,0.0000000000,0.0000000000,0.0054501519,0.0000000000,0.0361610241,0.1842143834,0.0000000000,0.0000000000,0.0225293282,0.0000000000,0.0000000000,0.0361722186,0.1838918477,0.2106593549,0.0308455583,0.0000000000,0.0695473328,0.0753891766,0.0354006253,0.0073994016,0.0028549193,0.0000000000,0.4837494195,0.5219351053,0.0000000000,0.0000000000,0.1194243282,0.1307716370,0.1499421149,0.1369085014,0.1892910153,0.0886059627,0.1016401350,0.0478754006,0.0494845249,0.0467430241,0.3756406307,0.3662963808,0.0536013581,0.0592391528,0.0000000000,0.0000000000,0.0595387034,0.0055509852,0.0055271778,0.0029887869,0.1321959496,0.1647352576,0.0597912632,0.0644999370,0.0000004830,0.0000000000,0.0000000000,0.0000000000,-0.0125320293,-0.0089721605,-0.0006731772,-0.0127036711,-0.0089581311,-0.0012646338
13:47:31:48.053,61,0.0000000000,0.0000000000,0.0000000000,0.0053054793,0.0000000000,0.0361390263,0.1839232296,0.0000000000,0.0000000000,0.0223645158,0.0000000000,0.0000000000,0.0361503549,0.1835988760,0.2109628320,0.0311475154,0.0000000000,0.0695630386,0.0754674152,0.0353941023,0.0073699397,0.0027874191,0.0000000000,0.4831943810,0.5215204954,0.0000000000,0.0000000000,0.1193511263,0.1307369918,0.1504457891,0.1373300403,0.1893493533,0.0887130499,0.1014286578,0.0477300882,0.0494773909,0.0467227995,0.3755949140,0.3662225902,0.0535600483,0.0592245571,0.0000000000,0.0000000000,0.0595831648,0.0057733194,0.0057490487,0.0029909704,0.1318164766,0.1643740982,0.0596600771,0.0643619969,0.0000005341,0.0000000000,0.0000000000,0.0000000000,-0.0124396197,-0.0088006333,-0.0006761039,-0.0126156239,-0.0087865889,-0.0012570156
13:47:31:49.054,61,0.0000000000,0.0000000000,0.0000000000,0.0055458187,0.0000000000,0.0360728167,0.1840088218,0.0000000000,0.0000000000,0.0226485059,0.0000000000,0.0000000000,0.0360842161,0.1836830825,0.2107962221,0.0311170500,0.0000000000,0.0695137680,0.0754826888,0.0354662910,0.0073490026,0.0028366717,0.0000000000,0.4828831553,0.5211145282,0.0000000000,0.0000000000,0.1189860553,0.1303411573,0.1507933885,0.1376279891,0.1888390034,0.0883765593,0.1011563689,0.0476381369,0.0493692011,0.0466108993,0.3755685389,0.3661282361,0.0537755042,0.0594517253,0.0000000000,0.0000000000,0.0597650483,0.0061363233,0.0061117588,0.0029656054,0.1316678971,0.1641644388,0.0596505366,0.0643195212,0.0000005661,0.0000000000,0.0000000000,0.0000000000,-0.0125938021,-0.0082863793,-0.0007249755,-0.0127616450,-0.0082723051,-0.0012723510
13:47:31:50.054,61,0.0000000000,0.0000000000,0.0000000000,0.0057234154,0.0000000000,0.0360652916,0.1839205474,0.0000000000,0.0000000000,0.0228074454,0.0000000000,0.0000000000,0.0360766798,0.1835914403,0.2104967982,0.0307495445,0.0000000000,0.0693671852,0.0754654780,0.0355072170,0.0073200637,0.0028527272,0.0000000000,0.4834279120,0.5213974118,0.0000000000,0.0000000000,0.1188079044,0.1301817596,0.1506960988,0.1375756413,0.1884783059,0.0881079659,0.1010655239,0.0476035029,0.0492883623,0.0465407819,0.3742321730,0.3646030426,0.0539555736,0.0596366525,0.0000000000,0.0000000000,0.0599257089,0.0064130221,0.0063880458,0.0029439172,0.1316616088,0.1641091555,0.0596597493,0.0642811209,0.0000006252,0.0000000000,0.0000000000,0.0000000000,-0.0126838945,-0.0086093768,-0.0007116636,-0.0128697660,-0.0085953176,-0.0012813323
13:47:31:51.054,61,0.0000000000,0.0000000000,0.0000000000,0.0057087438,0.0000000000,0.0359734446,0.1834033579,0.0000000000,0.0000000000,0.0227768105,0.0000000000,0.0000000000,0.0359846987,0.1830733120,0.2101146877,0.0296168327,0.0000000000,0.0691299587,0.0751229450,0.0355107822,0.0072767870,0.0027882797,0.0000000000,0.4836749732,0.5214277506,0.0000000000,0.0000000000,0.1184936762,0.1299467981,0.1504667103,0.1375617236,0.1871763766,0.0875378922,0.1010056958,0.0477159470,0.0492131561,0.0464744158,0.3738206029,0.3641804457,0.0543294922,0.0600494109,0.0000000000,0.0000000000,0.0599439740,0.0065670162,0.0065420852,0.0029199168,0.1313103139,0.1636004448,0.0596182197,0.0641679019,0.0000005436,0.0000000000,0.0000000000,0.0000000000,-0.0126663409,-0.0085194707,-0.0007160762,-0.0128608141,-0.0085054040,-0.0012808125
13:47:31:52.054,61,0.0000000000,0.0000000000,0.0000000000,0.0059600486,0.0000000000,0.0358518437,0.1831707656,0.0000000000,0.0000000000,0.0230298787,0.0000000000,0.0000000000,0.0358629078,0.1828380972,0.2089565396,0.0271477271,0.0000000000,0.0688611791,0.0749078542,0.0353967957,0.0073002544,0.0027021517,0.0000000000,0.4838019311,0.5213668346,0.0000000000,0.0000000000,0.1183387563,0.1298707724,0.1500488222,0.1374219954,0.1866181940,0.0869846791,0.1013482660,0.0479437672,0.0491676256,0.0464788452,0.3421735466,0.3333803415,0.0543595403,0.0600819699,0.0000000000,0.0000000000,0.0599395372,0.0065820888,0.0065566092,0.0029421025,0.1310607940,0.1631961912,0.0596619807,0.0641677901,0.0000006978,0.0000000000,0.0000000000,0.0000000000,-0.0128051378,-0.0082870200,-0.0007446753,-0.0130135836,-0.0082729086,-0.0012959196
13:47:31:53.055,61,0.0000000000,0.0000000000,0.0000000000,0.0058430363,0.0000000000,0.0357954614,0.1826625317,0.0000000000,0.0000000000,0.0228990559,0.0000000000,0.0000000000,0.0358064137,0.1823300570,0.2084657550,0.0265835170,0.0000000000,0.0687826872,0.0748754889,0.0353449248,0.0073114876,0.0025948777,0.0000000000,0.4837394953,0.5213350654,0.0000000000,0.0000000000,0.1183858290,0.1299994439,0.1496851146,0.1371563077,0.1865584254,0.0869050100,0.1014412791,0.0479762740,0.0491503440,0.0464714579,0.3384299576,0.3298176229,0.0543106720,0.0600568727,0.0000000000,0.0000000000,0.0598073192,0.0064553437,0.0064301523,0.0029342116,0.1306319684,0.1626869440,0.0595760420,0.0640749857,0.0000007566,0.0000000000,0.0000000000,0.0000000000,-0.0127316974,-0.0081362575,-0.0007479647,-0.0129423663,-0.0081221238,-0.0012897974
13:47:31:54.056,61,0.0000000000,0.0000000000,0.0000000000,0.0066064228,0.0000000000,0.0358554088,0.1824144274,0.0000000000,0.0000000000,0.0237158034,0.0000000000,0.0000000000,0.0358664468,0.1820823103,0.2147197574,0.0266312212,0.0000000000,0.0690674782,0.0750356242,0.0352915227,0.0073160133,0.0026238179,0.0000000000,0.4799681902,0.5174137950,0.0000000000,0.0000000000,0.1187883914,0.1304455698,0.1498008966,0.1372700930,0.1993704140,0.0903449729,0.1016841382,0.0479761697,0.0492290445,0.0465318598,0.3374317884,0.3285971582,0.0539602563,0.0596779399,0.0000000000,0.0000000000,0.0596964620,0.0065426519,0.0065175793,0.0029363043,0.1302454919,0.1622741371,0.0593773164,0.0638404861,0.0000007871,0.0000000000,0.0000000000,0.0000000000,-0.0131871514,-0.0085941702,-0.0007595429,-0.0134068299,-0.0085800737,-0.0013314657
13:47:31:55.056,61,0.0000000000,0.0000000000,0.0000000000,0.0045245984,0.0000000000,0.0359258205,0.1749507487,0.0000000000,0.0000000000,0.0213797111,0.0000000000,0.0000000000,0.0359371342,0.1746469885,0.2160357684,0.0288044661,0.0000000000,0.0690142736,0.0749955624,0.0353454351,0.0073476476,0.0028399711,0.0000000000,0.4786995947,0.5159937143,0.0000000000,0.0000000000,0.1188551858,0.1304320544,0.1498429924,0.1371140033,0.1994591504,0.0908577666,0.1019492000,0.0481300019,0.0492926091,0.0465704352,0.3480665386,0.3341352344,0.0539984927,0.0596964397,0.0000000000,0.0000000000,0.0595248826,0.0062620691,0.0062374710,0.0029310936,0.1300120503,0.1619478017,0.0592969358,0.0637492537,0.0000014176,0.0000000000,0.0000000000,0.0000000000,-0.0118966438,-0.0092528239,-0.0005956031,-0.0121407770,-0.0092387125,-0.0012115812
13:47:31:56.057,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0359359048,0.1554399282,0.0000000000,0.0000000000,0.0096973954,0.0000000000,0.0000000000,0.0359475538,0.1552689970,0.2169958949,0.0325720832,0.0000000000,0.0690290183,0.0749236792,0.0353314988,0.0074308291,0.0030532097,0.0000000000,0.4778513014,0.5150123835,0.0000000000,0.0000000000,0.1193035170,0.1308188885,0.1494999230,0.1363740116,0.2006005347,0.0913005173,0.1027216688,0.0483460762,0.0495069623,0.0467584319,0.3483258784,0.3330157697,0.0537857935,0.0594410375,0.0000000000,0.0000000000,0.0592242703,0.0054306043,0.0054103150,0.0029504399,0.1299944073,0.1618254185,0.0594760366,0.0639505163,0.0000012779,0.0000000000,0.0000000000,0.0000000000,-0.0054278672,-0.0102114603,0.0000600363,-0.0056537474,-0.0101974308,-0.0006146012
13:47:31:57.057,61,0.0000000000,0.0000000000,0.0087553700,0.0000000000,0.0000000000,0.0358155221,0.1471962035,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0358273685,0.1470614374,0.2173002362,0.0339227244,0.0000000000,0.0690522343,0.0749005675,0.0353693701,0.0075909798,0.0032909955,0.0000000000,0.4773032665,0.5142471790,0.0000000000,0.0000000000,0.1195741594,0.1309876293,0.1489403397,0.1353671998,0.2012885958,0.0912857056,0.1039604694,0.0486720391,0.0497165583,0.0469611660,0.3434240222,0.3274679482,0.0536693297,0.0592669211,0.0000000000,0.0000000000,0.0591057353,0.0048776921,0.0048590577,0.0029862230,0.1303336918,0.1619808376,0.0598869547,0.0643789023,0.0000013293,0.0000000000,0.0000000000,0.0000000000,0.0054041706,-0.0085732415,0.0009713755,0.0052508209,-0.0085591227,0.0004085793
13:47:31:58.058,61,0.0000000000,0.0000000000,0.0183895733,0.0000000000,0.0000000000,0.0357190855,0.1419038177,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0357311070,0.1417910457,0.2165678442,0.0349308886,0.0000000000,0.0689471215,0.0748476088,0.0354821868,0.0076766214,0.0034892110,0.0000000000,0.4770974815,0.5139330029,0.0000000000,0.0000000000,0.1196988299,0.1310378760,0.1484328508,0.1345825195,0.1993168890,0.0910362303,0.1041930094,0.0486678630,0.0497746356,0.0470032617,0.3459593952,0.3304964006,0.0537217036,0.0593016073,0.0000000000,0.0000000000,0.0591053218,0.0042640273,0.0042471648,0.0029770676,0.1305637062,0.1620252728,0.0602048561,0.0647209510,0.0000011876,0.0000000000,0.0000000000,0.0000000000,0.0111262873,-0.0085418299,0.0015035518,0.0110200178,-0.0085277781,0.0009472269
13:47:31:59.058,61,0.0000000000,0.0000000000,0.0240895208,0.0000000000,0.0000000000,0.0355428383,0.1391028613,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0355548821,0.1389995366,0.2161625028,0.0356513895,0.0000000000,0.0689314678,0.0748384297,0.0354717709,0.0077779558,0.0036146522,0.0000000000,0.4770943224,0.5137910247,0.0000000000,0.0000000000,0.1200178266,0.1313193887,0.1479097307,0.1338831484,0.1988559961,0.0908921883,0.1044633836,0.0486612692,0.0498625897,0.0470788814,0.3460957706,0.3306716979,0.0535781421,0.0591222905,0.0000000000,0.0000000000,0.0590729043,0.0041914391,0.0041759200,0.0029783924,0.1306616664,0.1619414836,0.0605848096,0.0651145801,0.0000008096,0.0000000000,0.0000000000,0.0000000000,0.0145388544,-0.0072727203,0.0017713339,0.0144304782,-0.0072585791,0.0012958408
13:47:32:00.059,61,0.0000000000,0.0000000000,0.0306404326,0.0000000000,0.0000000000,0.0353648178,0.1373280287,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0353769548,0.1372298151,0.2152923048,0.0363839939,0.0000000000,0.0687942132,0.0747085810,0.0354295485,0.0078799175,0.0036933066,0.0000000000,0.4768883884,0.5135725141,0.0000000000,0.0000000000,0.1202521846,0.1315443516,0.1474680454,0.1332909614,0.1981222630,0.0904410258,0.1047783121,0.0487865396,0.0499319844,0.0471315086,0.3459109962,0.3305201828,0.0535034426,0.0590432733,0.0000000000,0.0000000000,0.0590378270,0.0039830878,0.0039689885,0.0029628500,0.1304337382,0.1614964306,0.0608225428,0.0653872639,0.0000007768,0.0000000000,0.0000000000,0.0000000000,0.0184352733,-0.0065652281,0.0021144510,0.0183510371,-0.0065510496,0.0016863262
13:47:32:01.059,61,0.0000000000,0.0000000000,0.0343889482,0.0000000000,0.0000000000,0.0351337381,0.1335541159,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0351459533,0.1334699094,0.2130555362,0.0367021039,0.0000000000,0.0684576407,0.0743579194,0.0352736823,0.0080078673,0.0037659367,0.0000000000,0.4763785899,0.5122610331,0.0000000000,0.0000000000,0.1204085350,0.1316794455,0.1467458606,0.1326115727,0.1974308044,0.0893439427,0.1055596545,0.0490968227,0.0500681102,0.0472854562,0.3252840936,0.3088734150,0.0532911792,0.0587975830,0.0000000000,0.0000000000,0.0588861331,0.0035910597,0.0035785274,0.0029987623,0.1301865876,0.1609488130,0.0612374134,0.0658402294,0.0000007827,0.0000000000,0.0000000000,0.0000000000,0.0206907317,-0.0055817366,0.0022963060,0.0205925256,-0.0055674762,0.0019295928
13:47:32:02.058,61,0.0000000000,0.0000000000,0.0364391506,0.0000000000,0.0000000000,0.0350130461,0.1323364228,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0350253247,0.1322573423,0.2113749385,0.0371227376,0.0000000000,0.0682056770,0.0741709322,0.0352519006,0.0081026023,0.0039061820,0.0000000000,0.4763988256,0.5119777322,0.0000000000,0.0000000000,0.1204260439,0.1316566467,0.1458473504,0.1314080805,0.1962044239,0.0886259377,0.1057414860,0.0491863526,0.0500880219,0.0472974330,0.3306035101,0.3146429062,0.0533517227,0.0588296205,0.0000000000,0.0000000000,0.0589146316,0.0034696129,0.0034589092,0.0029952559,0.1301245838,0.1606048644,0.0615679547,0.0661659464,0.0000010379,0.0000000000,0.0000000000,0.0000000000,0.0218763053,-0.0061439872,0.0024287412,0.0218215920,-0.0061298162,0.0020301703
13:47:32:03.059,61,0.0000000000,0.0000000000,0.0394188873,0.0000000000,0.0000000000,0.0348595232,0.1317940652,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0348717980,0.1317161471,0.2092818320,0.0374702103,0.0000000000,0.0677951649,0.0738464519,0.0351553857,0.0082013709,0.0039706128,0.0000000000,0.4763765931,0.5118561983,0.0000000000,0.0000000000,0.1203435585,0.1315497905,0.1453555375,0.1308155507,0.1929448843,0.0863023549,0.1061452851,0.0494886152,0.0501191653,0.0473337099,0.3309038877,0.3149646521,0.0534407124,0.0589247756,0.0000000000,0.0000000000,0.0589915812,0.0036720934,0.0036623643,0.0030196400,0.1299093813,0.1601360440,0.0618377961,0.0664625317,0.0000008109,0.0000000000,0.0000000000,0.0000000000,0.0236581881,-0.0062036440,0.0026011756,0.0236057397,-0.0061894879,0.0021988733
13:47:32:04.060,61,0.0000000000,0.0000000000,0.0400119200,0.0000000000,0.0000000000,0.0347830057,0.1310742199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0347952805,0.1309990734,0.2085250765,0.0403161310,0.0000000000,0.0675943717,0.0736440942,0.0350663252,0.0083125401,0.0040362468,0.0000000000,0.4762599468,0.5118281245,0.0000000000,0.0000000000,0.1204920858,0.1316678077,0.1447519958,0.1297067255,0.1921425611,0.0855822340,0.1064677835,0.0496245995,0.0501699373,0.0473666750,0.3308666348,0.3149132431,0.0533160530,0.0587812290,0.0000000000,0.0000000000,0.0589150004,0.0035393089,0.0035329484,0.0030391852,0.1297710091,0.1598070264,0.0620843247,0.0667667538,0.0000007920,0.0000000000,0.0000000000,0.0000000000,0.0239751358,-0.0068906620,0.0026523548,0.0239629727,-0.0068765879,0.0022099069
13:47:32:05.061,61,0.0000000000,0.0000000000,0.0388566107,0.0000000000,0.0000000000,0.0346606560,0.1303203553,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0346730538,0.1302460879,0.2074805200,0.0414321162,0.0000000000,0.0672795475,0.0733413547,0.0349333808,0.0084445551,0.0040862565,0.0000000000,0.4760168195,0.5117028356,0.0000000000,0.0000000000,0.1204567477,0.1315981895,0.1434340179,0.1280566901,0.1913837343,0.0847196952,0.1070182547,0.0499547608,0.0501910597,0.0473907515,0.3274798393,0.3109404445,0.0532225296,0.0586837679,0.0000000000,0.0000000000,0.0586941391,0.0032024137,0.0031975971,0.0030695819,0.1294935644,0.1593382061,0.0623162873,0.0670898035,0.0000008002,0.0000000000,0.0000000000,0.0000000000,0.0233063083,-0.0066548437,0.0025815042,0.0232705008,-0.0066407099,0.0021519542
13:47:32:06.061,61,0.0000000000,0.0000000000,0.0392515659,0.0000000000,0.0000000000,0.0345122963,0.1296045333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0345247164,0.1295317560,0.2059651613,0.0420577787,0.0000000000,0.0669497177,0.0730422810,0.0348651111,0.0085758483,0.0041615861,0.0000000000,0.4758635163,0.5115898252,0.0000000000,0.0000000000,0.1203366071,0.1314461529,0.1423210204,0.1269296259,0.1905842423,0.0836837590,0.1075470075,0.0503237508,0.0501436107,0.0473456010,0.3262529671,0.3095391095,0.0532834828,0.0587464459,0.0000000000,0.0000000000,0.0585811734,0.0029957085,0.0029932526,0.0030694406,0.1292860210,0.1588726938,0.0625222176,0.0673566684,0.0000005909,0.0000000000,0.0000000000,0.0000000000,0.0235540867,-0.0070350841,0.0026168015,0.0235081632,-0.0070209429,0.0021619489
13:47:32:07.062,61,0.0000000000,0.0000000000,0.0400364064,0.0000000000,0.0000000000,0.0345232338,0.1295160800,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0345356986,0.1294429749,0.2057081461,0.0424114875,0.0000000000,0.0669658557,0.0729561746,0.0347334221,0.0087231696,0.0041925334,0.0000000000,0.4740706086,0.5109321475,0.0000000000,0.0000000000,0.1203827113,0.1314644963,0.1414746344,0.1260539740,0.1924428791,0.0835447982,0.1079580933,0.0504550971,0.0500921756,0.0473265573,0.3155609071,0.2999333143,0.0529005863,0.0583281107,0.0000000000,0.0000000000,0.0584765822,0.0026661693,0.0026649009,0.0031060840,0.1292872280,0.1587560326,0.0626451150,0.0675534904,0.0000006502,0.0000000000,0.0000000000,0.0000000000,0.0240140818,-0.0076223090,0.0026782281,0.0239799414,-0.0076082349,0.0021868900
13:47:32:08.061,61,0.0000000000,0.0000000000,0.0404402278,0.0000000000,0.0000000000,0.0345525257,0.1293718964,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0345651358,0.1292964816,0.2050475329,0.0426205099,0.0000000000,0.0668850839,0.0729641914,0.0348737203,0.0087842941,0.0042057792,0.0000000000,0.4733420908,0.5105966926,0.0000000000,0.0000000000,0.1198401749,0.1307408214,0.1409336329,0.1254702359,0.1865577102,0.0831226632,0.1059196070,0.0502176769,0.0498420782,0.0470961779,0.3613237441,0.3462250531,0.0530999489,0.0585855506,0.0000000000,0.0000000000,0.0585942343,0.0024215123,0.0024206482,0.0030634052,0.1292885095,0.1586386710,0.0627393201,0.0677111745,0.0000005621,0.0000000000,0.0000000000,0.0000000000,0.0242567211,-0.0078265369,0.0027072374,0.0242223907,-0.0078124776,0.0022027986
13:47:32:09.062,61,0.0000000000,0.0000000000,0.0407462046,0.0000000000,0.0000000000,0.0345268101,0.1295788288,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0345396027,0.1295021027,0.2024195641,0.0429123752,0.0000000000,0.0666273758,0.0728790611,0.0349484608,0.0088657951,0.0041858195,0.0000000000,0.4728464186,0.5104311705,0.0000000000,0.0000000000,0.1192942560,0.1301365495,0.1404529363,0.1249304339,0.1844135374,0.0819170550,0.1053742692,0.0501672998,0.0496356301,0.0469109304,0.3497135341,0.3332455456,0.0532545932,0.0588003397,0.0000000000,0.0000000000,0.0586713478,0.0024808070,0.0024802692,0.0030606575,0.1292032599,0.1584794968,0.0628400818,0.0678898916,0.0000005773,0.0000000000,0.0000000000,0.0000000000,0.0244367849,-0.0080367103,0.0027304525,0.0244062711,-0.0080227107,0.0022129111
13:47:32:10.062,61,0.0000000000,0.0000000000,0.0406891443,0.0000000000,0.0000000000,0.0346013978,0.1295238733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0346144550,0.1294466555,0.2006629705,0.0432557054,0.0000000000,0.0664543137,0.0729449093,0.0351666994,0.0088994736,0.0042331885,0.0000000000,0.4725119770,0.5102731586,0.0000000000,0.0000000000,0.1174692437,0.1276549399,0.1401407421,0.1244831011,0.1779529750,0.0810905471,0.1027878597,0.0497649163,0.0492591299,0.0465481393,0.3563444018,0.3397915065,0.0536491238,0.0592750832,0.0000000000,0.0000000000,0.0587814488,0.0023094006,0.0023099696,0.0029946491,0.1293670088,0.1585896462,0.0629664734,0.0680786222,0.0000004819,0.0000000000,0.0000000000,0.0000000000,0.0243950449,-0.0083431378,0.0027357037,0.0243730750,-0.0083291531,0.0021993637
13:47:32:11.063,61,0.0000000000,0.0000000000,0.0403969251,0.0000000000,0.0000000000,0.0344481617,0.1305081695,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0344613977,0.1304311305,0.2000657916,0.0438553058,0.0000000000,0.0663549975,0.0730801150,0.0353447795,0.0089374054,0.0043535274,0.0000000000,0.4705435336,0.5085506439,0.0000000000,0.0000000000,0.1166915074,0.1266351491,0.1407642514,0.1246673241,0.1763200611,0.0805597529,0.1020221487,0.0495672002,0.0490725897,0.0463437214,0.3581146896,0.3414593935,0.0538820252,0.0595452748,0.0000000000,0.0000000000,0.0589804649,0.0025800290,0.0025815694,0.0029693039,0.1292060465,0.1583422720,0.0630037934,0.0681556389,0.0000003801,0.0000000000,0.0000000000,0.0000000000,0.0242024809,-0.0078974292,0.0027042711,0.0241966825,-0.0078834146,0.0021979793
13:47:32:12.064,61,0.0000000000,0.0000000000,0.0402494445,0.0000000000,0.0000000000,0.0343490615,0.1309655756,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0343625695,0.1308891028,0.2003181875,0.0454592332,0.0000000000,0.0662812516,0.0731490850,0.0354855321,0.0089587085,0.0044603138,0.0000000000,0.4649213254,0.5034836531,0.0000000000,0.0000000000,0.1162503883,0.1260540485,0.1420943439,0.1251103282,0.1770621687,0.0803692713,0.1017334461,0.0494796932,0.0490339063,0.0462526642,0.3591206372,0.3424790204,0.0540469699,0.0597456619,0.0000000000,0.0000000000,0.0591740385,0.0030205278,0.0030229907,0.0029543750,0.1288328916,0.1578939110,0.0630028918,0.0681846812,0.0000004558,0.0000000000,0.0000000000,0.0000000000,0.0240978245,-0.0074933246,0.0026822235,0.0241070930,-0.0074792877,0.0022032217
13:47:32:13.063,61,0.0000000000,0.0000000000,0.0397625007,0.0000000000,0.0000000000,0.0342327915,0.1313797385,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0342463180,0.1313028336,0.1998711824,0.0457232706,0.0000000000,0.0659450069,0.0730686858,0.0356059335,0.0089542279,0.0044651204,0.0000000000,0.4636819959,0.5023667216,0.0000000000,0.0000000000,0.1157137081,0.1254691631,0.1427362114,0.1255461872,0.1767186671,0.0795090795,0.1016880199,0.0494890288,0.0489760116,0.0461894684,0.3594427705,0.3428318501,0.0544083007,0.0601602495,0.0000000000,0.0000000000,0.0593235865,0.0028970665,0.0028998808,0.0029644358,0.1289556772,0.1579593420,0.0632822886,0.0684955493,0.0000002944,0.0000000000,0.0000000000,0.0000000000,0.0237958431,-0.0071322769,0.0026426986,0.0238143932,-0.0071182549,0.0021877110
13:47:32:14.065,61,0.0000000000,0.0000000000,0.0386675149,0.0000000000,0.0000000000,0.0341728367,0.1317177862,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0341863148,0.1316413879,0.2037923783,0.0457417630,0.0000000000,0.0657999143,0.0729604885,0.0355869830,0.0089701368,0.0044543562,0.0000000000,0.4621476531,0.4998904467,0.0000000000,0.0000000000,0.1156171113,0.1253965348,0.1432658732,0.1260772049,0.1844708025,0.0795376450,0.1021119133,0.0496188030,0.0491007194,0.0463012084,0.3549241126,0.3398820162,0.0543698184,0.0601115413,0.0000000000,0.0000000000,0.0593216121,0.0028671448,0.0028705660,0.0030229418,0.1289017498,0.1578160673,0.0634388179,0.0686317757,0.0000002930,0.0000000000,0.0000000000,0.0000000000,0.0231172424,-0.0066335723,0.0025628356,0.0231572259,-0.0066195503,0.0021418706
13:47:32:15.065,61,0.0000000000,0.0000000000,0.0391120687,0.0000000000,0.0000000000,0.0341221541,0.1313762665,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0341356061,0.1312998235,0.2024670541,0.0455714129,0.0000000000,0.0655099377,0.0728631541,0.0356625505,0.0089383442,0.0044580898,0.0000000000,0.4637103677,0.5006483793,0.0000000000,0.0000000000,0.1152729541,0.1250902414,0.1433696598,0.1262269914,0.1789153665,0.0790195465,0.1018913537,0.0494864732,0.0489634573,0.0461778454,0.3560195267,0.3407662809,0.0546877012,0.0604842417,0.0000000000,0.0000000000,0.0592423826,0.0025675744,0.0025717795,0.0029947648,0.1287579387,0.1575131863,0.0635904893,0.0687966570,0.0000002296,0.0000000000,0.0000000000,0.0000000000,0.0233889315,-0.0068666190,0.0025959250,0.0234241243,-0.0068525970,0.0021595575
