Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
13:43:45:56.189,61,0.9253202677,0.0000000000,0.0044346810,0.0000000000,0.0000000000,0.0224977341,0.0000000000,0.9265394211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0224917997,0.0000000000,0.0027293453,0.0006156268,0.0000000000,0.0013803258,0.0018713332,0.0022864209,0.0010666481,0.0000000000,0.0079563949,0.0003408035,0.0096895359,0.0000000000,0.0000000000,0.0039997762,0.0048394231,0.0014534884,0.0018022011,0.0086640129,0.0003749729,0.0532772429,0.0303661861,0.0192950889,0.0193709359,0.0055729365,0.0054643815,0.0030380271,0.0032214760,0.0000000000,0.0000000000,0.0140665639,0.0086933635,0.0081701083,0.0000000000,0.0113171134,0.0143786138,0.0262699742,0.0294598211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0051303431,-0.0091076046,0.0009722072,0.0026640669,-0.0090971142,0.0001607971
13:43:45:57.188,61,0.9251644611,0.0000000000,0.0048150779,0.0000000000,0.0000000000,0.0196448043,0.0000000000,0.9257721901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0196391493,0.0000000000,0.0026094140,0.0006560324,0.0000000000,0.0011813517,0.0016536546,0.0023495543,0.0008235869,0.0000000000,0.0083448570,0.0015322859,0.0113013145,0.0000000000,0.0000000000,0.0044400385,0.0053615929,0.0015353900,0.0018529795,0.0088242879,0.0000944740,0.0549723245,0.0317295752,0.0203705523,0.0204315279,0.0056754630,0.0056059915,0.0034933530,0.0037034163,0.0000000000,0.0000000000,0.0146710929,0.0096631348,0.0091449311,0.0000000000,0.0116143795,0.0147062689,0.0277301259,0.0308842864,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0052532852,-0.0088973716,0.0009732586,0.0028916299,-0.0088870078,0.0001844991
13:43:45:58.189,61,0.9247575998,0.0000000000,0.0051004463,0.0000000000,0.0000000000,0.0175566599,0.0000000000,0.9250281453,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0175516959,0.0000000000,0.0024756864,0.0006718662,0.0000000000,0.0010047003,0.0014576530,0.0024101974,0.0005940296,0.0000000000,0.0087308511,0.0025863694,0.0125280283,0.0000000000,0.0000000000,0.0048846230,0.0058857496,0.0016099010,0.0019023772,0.0089627700,0.0000000000,0.0559081584,0.0325439349,0.0212346911,0.0212852433,0.0057865120,0.0057509341,0.0039154864,0.0041492246,0.0000000000,0.0000000000,0.0152847702,0.0103398720,0.0098285628,0.0000000000,0.0118971039,0.0150200725,0.0289666876,0.0320860147,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054163076,-0.0062919483,0.0008605989,0.0030594664,-0.0062814057,0.0002328181
13:43:45:59.189,61,0.9241268039,0.0000000000,0.0031194794,0.0000000000,0.0000000000,0.0160804670,0.0000000000,0.9242181182,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160762221,0.0000000000,0.0023412658,0.0006323124,0.0000000000,0.0008465880,0.0012723589,0.0024673247,0.0003983692,0.0000000000,0.0091959871,0.0035019233,0.0135543570,0.0000000000,0.0000000000,0.0052923285,0.0063637714,0.0016224955,0.0018938362,0.0091336882,0.0000000000,0.0565860495,0.0331854112,0.0220545642,0.0220986530,0.0058700149,0.0058692908,0.0043062959,0.0045695370,0.0000000000,0.0000000000,0.0159018058,0.0108182440,0.0103120320,0.0000000000,0.0121801496,0.0153447175,0.0300587192,0.0332144015,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043341927,-0.0014376342,0.0005136454,0.0018681027,-0.0014266595,0.0001741438
13:43:46:00.191,61,0.9234884977,0.0000000000,0.0010697073,0.0000000000,0.0000000000,0.0148838619,0.0000000000,0.9234943390,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0148803098,0.0000000000,0.0021982363,0.0005064654,0.0000000000,0.0006792170,0.0010746586,0.0025201915,0.0002010657,0.0000000000,0.0095490506,0.0043269102,0.0143370926,0.0000000000,0.0000000000,0.0057401704,0.0068724584,0.0016765862,0.0019165493,0.0093115745,0.0000000000,0.0572995208,0.0338897966,0.0241648890,0.0242624469,0.0059659858,0.0059915800,0.0047254842,0.0050220434,0.0000000000,0.0000000000,0.0165513288,0.0109788068,0.0104763824,0.0000000000,0.0125156054,0.0157488473,0.0321768895,0.0358537771,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0033104867,-0.0000970587,0.0003421567,0.0006401259,-0.0000857562,0.0000643627
13:43:46:01.191,61,0.9228600264,0.0000000000,0.0028098538,0.0000000000,0.0000000000,0.0139154987,0.0000000000,0.9228238463,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0139123052,0.0000000000,0.0020407992,0.0004183176,0.0000000000,0.0005174277,0.0008996667,0.0025626740,0.0000098061,0.0000000000,0.0098059205,0.0052000140,0.0150646977,0.0000000000,0.0000000000,0.0061196550,0.0073044845,0.0016945943,0.0019083614,0.0093916021,0.0000000000,0.0576522425,0.0343190357,0.0250862446,0.0251912661,0.0060434560,0.0060926722,0.0050929892,0.0054143406,0.0000000000,0.0000000000,0.0170718543,0.0111733507,0.0106791668,0.0000000000,0.0127333924,0.0159909707,0.0332370624,0.0370024741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0042131692,-0.0019819960,0.0005288864,0.0016834205,-0.0019709766,0.0001495032
13:43:46:02.190,61,0.9222258329,0.0000000000,0.0029811799,0.0000000000,0.0000000000,0.0131573295,0.0000000000,0.9221706390,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0131543986,0.0000000000,0.0018870293,0.0002775858,0.0000000000,0.0003944183,0.0007648736,0.0026112464,0.0000000000,0.0000000000,0.0099763675,0.0060249213,0.0156418867,0.0000000000,0.0000000000,0.0064821425,0.0077122091,0.0017436949,0.0019300358,0.0094655734,0.0000000000,0.0577070974,0.0345345959,0.0257801302,0.0258761123,0.0061368374,0.0062061022,0.0054357811,0.0057736300,0.0000000000,0.0000000000,0.0175719764,0.0108891632,0.0104040327,0.0000000000,0.0130193383,0.0162982866,0.0341571234,0.0379620790,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043584220,-0.0018314421,0.0005358388,0.0017857840,-0.0018203706,0.0001614303
13:43:46:03.191,61,0.9215928316,0.0000000000,0.0017895063,0.0000000000,0.0000000000,0.0125515470,0.0000000000,0.9215307236,0.0000058615,0.0000000000,0.0000000000,0.0000000000,0.0125488034,0.0000000000,0.0017315150,0.0000293049,0.0000000000,0.0002831049,0.0006368974,0.0026517308,0.0000000000,0.0000000000,0.0102820778,0.0067998013,0.0161479805,0.0000000000,0.0000000000,0.0068374006,0.0081100166,0.0017519246,0.0019252583,0.0095354728,0.0000000000,0.0577246845,0.0347350501,0.0264440328,0.0265315641,0.0062192753,0.0063097109,0.0057549891,0.0061174552,0.0000000000,0.0000000000,0.0180441253,0.0097436504,0.0092702396,0.0000000000,0.0132956505,0.0166069381,0.0349639803,0.0387837626,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037096925,-0.0000167862,0.0003786995,0.0010707211,-0.0000054911,0.0001090532
13:43:46:04.192,61,0.9208885431,0.0027386050,0.0014109350,0.0000000000,0.0000000000,0.0120230056,0.0000000000,0.9208256602,0.0027508489,0.0000000000,0.0000000000,0.0000000000,0.0120204277,0.0000000000,0.0015851343,0.0000000000,0.0000000000,0.0001700536,0.0005089787,0.0026868063,0.0000000000,0.0000000000,0.0104724402,0.0076809092,0.0166267734,0.0000000000,0.0000000000,0.0071285297,0.0084318323,0.0017511677,0.0019105669,0.0095822858,0.0000000000,0.0578363836,0.0350086875,0.0270432625,0.0271166135,0.0062718783,0.0063834712,0.0060421401,0.0064203818,0.0000000000,0.0000000000,0.0184184965,0.0086028175,0.0081542833,0.0000000000,0.0135235805,0.0168543998,0.0356294662,0.0394377261,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0034954846,0.0013843402,0.0002853265,0.0008427398,0.0013957247,0.0001003093
13:43:46:05.192,61,0.9202402234,0.0065325038,0.0001149946,0.0000000000,0.0000000000,0.0115270810,0.0000000000,0.9201794267,0.0065299016,0.0000000000,0.0000000000,0.0000000000,0.0115246521,0.0000000000,0.0014372923,0.0000000000,0.0000000000,0.0000532395,0.0003822016,0.0027136107,0.0000000000,0.0000000000,0.0105339186,0.0084867980,0.0169734694,0.0000000000,0.0000000000,0.0074221422,0.0087549640,0.0017340025,0.0018751560,0.0096203079,0.0000000000,0.0578822531,0.0352248177,0.0275682826,0.0276213996,0.0063317372,0.0064569232,0.0063235643,0.0067103715,0.0000000000,0.0000000000,0.0188049041,0.0079739476,0.0075406223,0.0000000000,0.0137522724,0.0171035565,0.0362075269,0.0399668477,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027503930,0.0033157691,0.0001082621,0.0000655446,0.0033272803,0.0000384732
13:43:46:06.192,61,0.9195865393,0.0068158349,0.0001387471,0.0000000000,0.0000000000,0.0112012131,0.0000000000,0.9195295572,0.0068135397,0.0000000000,0.0000000000,0.0000000000,0.0111989006,0.0000000000,0.0013042764,0.0000000000,0.0000000000,0.0000000000,0.0002311578,0.0027123033,0.0000000000,0.0000000000,0.0106861573,0.0089928834,0.0171331000,0.0000000000,0.0000000000,0.0076938891,0.0090494547,0.0017293498,0.0018429988,0.0096668350,0.0000000000,0.0582556427,0.0357151739,0.0282325614,0.0282970686,0.0063504083,0.0064832671,0.0065923319,0.0069997273,0.0000000000,0.0000000000,0.0192341376,0.0000000000,0.0000000000,0.0000000000,0.0140467715,0.0174594708,0.0368119106,0.0406256616,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0028324090,0.0034599975,0.0001094243,0.0000796085,0.0034716278,0.0000413353
13:43:46:07.193,61,0.9189930558,0.0101534510,0.0000000000,0.0000000000,0.0000000000,0.0108326245,0.0000000000,0.9189401865,0.0101362923,0.0000000000,0.0000000000,0.0000000000,0.0108304266,0.0000000000,0.0011707895,0.0000000000,0.0000000000,0.0000000000,0.0000798264,0.0026862437,0.0000000000,0.0000000000,0.0106931711,0.0095616551,0.0173207987,0.0000000000,0.0000000000,0.0079577947,0.0093285078,0.0016861337,0.0017572105,0.0096884798,0.0000000000,0.0583639480,0.0360058211,0.0287439134,0.0288186651,0.0063607884,0.0064988248,0.0068194396,0.0072442535,0.0000000000,0.0000000000,0.0195659511,0.0000000000,0.0000000000,0.0000000000,0.0142352246,0.0176845212,0.0372695029,0.0411106497,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020725951,0.0051589534,-0.0000598966,-0.0007489221,0.0051707774,-0.0000311576
13:43:46:08.194,61,0.9183697701,0.0116950162,0.0000000000,0.0000000000,0.0000000000,0.0105818966,0.0000000000,0.9183210731,0.0116726384,0.0000000000,0.0000000000,0.0000000000,0.0105798049,0.0000000000,0.0010538221,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026706723,0.0000000000,0.0000000000,0.0107993158,0.0099311415,0.0172849502,0.0000000000,0.0000000000,0.0082385894,0.0096206199,0.0016693155,0.0017041924,0.0097412644,0.0000000000,0.0587259270,0.0364894085,0.0299846809,0.0301583800,0.0063745868,0.0065131919,0.0070644259,0.0075142975,0.0000000000,0.0000000000,0.0199722517,0.0000000000,0.0000000000,0.0000000000,0.0145449992,0.0180667769,0.0382389911,0.0426541008,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0018698536,0.0059437379,-0.0001230123,-0.0010243431,0.0059557036,-0.0000540233
13:43:46:09.193,61,0.9178143740,0.0100577800,0.0000000000,0.0000000000,0.0000000000,0.0103874952,0.0000000000,0.9177700281,0.0100447955,0.0000000000,0.0000000000,0.0000000000,0.0103854807,0.0000000000,0.0009580234,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026668063,0.0000000000,0.0000000000,0.0109779378,0.0103047285,0.0174402520,0.0000000000,0.0000000000,0.0084525654,0.0098497942,0.0016265570,0.0016360761,0.0097951498,0.0000000000,0.0588909201,0.0367732644,0.0305883419,0.0307864640,0.0063873208,0.0065304777,0.0072450354,0.0077165295,0.0000000000,0.0000000000,0.0202842671,0.0000000000,0.0000000000,0.0000000000,0.0147726238,0.0183424260,0.0387050323,0.0432785563,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0024072789,0.0051104128,-0.0000215294,-0.0004700050,0.0051223114,-0.0000017137
13:43:46:10.194,61,0.9172406197,0.0097980229,0.0000000000,0.0000000000,0.0000000000,0.0102929249,0.0000000000,0.9172003269,0.0097893402,0.0000000000,0.0000000000,0.0000000000,0.0102909729,0.0000000000,0.0008677915,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026646373,0.0000000000,0.0000000000,0.0111368261,0.0105762985,0.0174889080,0.0000000000,0.0000000000,0.0086334543,0.0100375377,0.0015853354,0.0015614735,0.0098482100,0.0000000000,0.0590217039,0.0370420180,0.0311634615,0.0313689560,0.0063932990,0.0065417159,0.0074089202,0.0079011712,0.0000000000,0.0000000000,0.0205705725,0.0000000000,0.0000000000,0.0000000000,0.0150310257,0.0186400712,0.0391811430,0.0438653603,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027140826,0.0049784407,0.0000181538,-0.0001631025,0.0049903020,0.0000299186
13:43:46:11.195,61,0.9166791439,0.0105841039,0.0000000000,0.0000000000,0.0000000000,0.0101094320,0.0000000000,0.9166425467,0.0105732568,0.0000000000,0.0000000000,0.0000000000,0.0101075480,0.0000000000,0.0007741753,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026348073,0.0000000000,0.0000000000,0.0113172159,0.0109837698,0.0177986510,0.0000000000,0.0000000000,0.0087471325,0.0101619419,0.0014875270,0.0014473812,0.0098446338,0.0000000000,0.0589889064,0.0371888429,0.0314038508,0.0316048749,0.0063608252,0.0065244008,0.0075159860,0.0080272462,0.0000000000,0.0000000000,0.0206775293,0.0000000000,0.0000000000,0.0000000000,0.0150727872,0.0186877567,0.0393135212,0.0439884476,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026331581,0.0053787380,-0.0000113063,-0.0002418207,0.0053906143,0.0000252032
13:43:46:12.195,61,0.9163493514,0.0116995918,0.0003961175,0.0000000000,0.0000000000,0.0099518811,0.0000000000,0.9163163304,0.0116932252,0.0000000000,0.0000000000,0.0000000000,0.0099500464,0.0000000000,0.0006641137,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026553723,0.0000000000,0.0000000000,0.0116950823,0.0111418609,0.0179169327,0.0000000000,0.0000000000,0.0088613797,0.0102951806,0.0014216502,0.0013819478,0.0098227495,0.0000000000,0.0589220971,0.0372575112,0.0317900479,0.0319856815,0.0063680084,0.0065407851,0.0076632784,0.0081998818,0.0000000000,0.0000000000,0.0209219176,0.0000000000,0.0000000000,0.0000000000,0.0152255157,0.0188804772,0.0396729968,0.0444044285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031184480,0.0059472844,0.0000114767,0.0002309922,0.0059592277,0.0000814950
13:43:46:13.196,61,0.9159727097,0.0130091021,0.0002971820,0.0000000000,0.0000000000,0.0097705303,0.0000000000,0.9159427285,0.0130002061,0.0000000000,0.0000000000,0.0000000000,0.0097687617,0.0000000000,0.0005747714,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026458856,0.0000000000,0.0000000000,0.0119054299,0.0114059877,0.0180647206,0.0000000000,0.0000000000,0.0089815762,0.0104300315,0.0013702596,0.0013315724,0.0098123960,0.0000000000,0.0588478334,0.0373257510,0.0320317857,0.0322139375,0.0063647465,0.0065463600,0.0077825524,0.0083368747,0.0000000000,0.0000000000,0.0211327784,0.0000000000,0.0000000000,0.0000000000,0.0153324511,0.0190206729,0.0399127193,0.0446475446,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0030692853,0.0066141710,-0.0000282121,0.0001711426,0.0066261590,0.0000814859
13:43:46:14.196,61,0.9153967500,0.0143649019,0.0006677260,0.0000000000,0.0000000000,0.0097453576,0.0000000000,0.9153699279,0.0143573489,0.0000000000,0.0000000000,0.0000000000,0.0097436346,0.0000000000,0.0005121935,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026656254,0.0000000000,0.0000000000,0.0121940635,0.0114762494,0.0180409569,0.0000000000,0.0000000000,0.0092101423,0.0106884269,0.0014108004,0.0013793510,0.0098778093,0.0000000000,0.0590920784,0.0376406126,0.0326790996,0.0328837074,0.0064356085,0.0066154767,0.0079640560,0.0085485261,0.0000000000,0.0000000000,0.0214414354,0.0000000000,0.0000000000,0.0000000000,0.0156608410,0.0194328055,0.0404266715,0.0452612676,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0033463612,0.0073048249,-0.0000335625,0.0003919592,0.0073169470,0.0001123038
13:43:46:15.197,61,0.9147624969,0.0157131068,0.0006725276,0.0000000000,0.0000000000,0.0098190401,0.0000000000,0.9147384763,0.0157045573,0.0000000000,0.0000000000,0.0000000000,0.0098173553,0.0000000000,0.0004566813,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026658289,0.0000000000,0.0000000000,0.0124939485,0.0115898894,0.0180674046,0.0000000000,0.0000000000,0.0094445897,0.0109579526,0.0014386171,0.0014140001,0.0099126287,0.0000000000,0.0593234897,0.0379456915,0.0332062766,0.0334223360,0.0064963335,0.0066704834,0.0081222625,0.0087416172,0.0000000000,0.0000000000,0.0217034128,0.0000000000,0.0000000000,0.0000000000,0.0159792639,0.0198519956,0.0407780781,0.0456886813,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0034521110,0.0079913512,-0.0000571548,0.0003940938,0.0080036297,0.0001193354
13:43:46:16.197,61,0.9141594172,0.0157621484,0.0001802964,0.0000000000,0.0000000000,0.0099138720,0.0000000000,0.9141380787,0.0157494824,0.0000000000,0.0000000000,0.0000000000,0.0099122189,0.0000000000,0.0004003388,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026717959,0.0000000000,0.0000000000,0.0127351293,0.0117682777,0.0181419253,0.0000000000,0.0000000000,0.0095947385,0.0111304792,0.0014463530,0.0014299230,0.0099240998,0.0000000000,0.0593524426,0.0380876400,0.0335376449,0.0337408558,0.0065293391,0.0067063789,0.0082327779,0.0088749742,0.0000000000,0.0000000000,0.0218517762,0.0000000000,0.0000000000,0.0000000000,0.0162304863,0.0201644041,0.0410557836,0.0459845848,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031355470,0.0080160499,-0.0000932263,0.0000998005,0.0080282912,0.0000872007
13:43:46:17.197,61,0.9137703180,0.0139335524,0.0010602499,0.0000000000,0.0000000000,0.0100417016,0.0000000000,0.9137514830,0.0139304278,0.0000000000,0.0000000000,0.0000000000,0.0100400746,0.0000000000,0.0003642179,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027047838,0.0000000000,0.0000000000,0.0128723606,0.0119668087,0.0182790626,0.0000000000,0.0000000000,0.0097051030,0.0112542612,0.0014471539,0.0014186993,0.0099716205,0.0000000000,0.0592790283,0.0381232351,0.0337828919,0.0339775309,0.0065935468,0.0067642471,0.0083440477,0.0090040956,0.0000000000,0.0000000000,0.0219858233,0.0000000000,0.0000000000,0.0000000000,0.0164968558,0.0204822496,0.0412888341,0.0462553613,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0036709979,0.0070852935,0.0000130883,0.0006268788,0.0070975050,0.0001357572
13:43:46:18.197,61,0.9135666490,0.0119541483,0.0012730175,0.0000000000,0.0000000000,0.0101936292,0.0000000000,0.9135497212,0.0119555788,0.0000000000,0.0000000000,0.0000000000,0.0101920236,0.0000000000,0.0003350810,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027380798,0.0000000000,0.0000000000,0.0130248861,0.0120034972,0.0181789082,0.0000000000,0.0000000000,0.0098246699,0.0113810403,0.0014427415,0.0014053826,0.0100534922,0.0000000000,0.0593211427,0.0382089727,0.0341337770,0.0343061909,0.0066333250,0.0068063145,0.0084467493,0.0091218855,0.0000000000,0.0000000000,0.0222188924,0.0000000000,0.0000000000,0.0000000000,0.0168235116,0.0208641253,0.0415967181,0.0466045216,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038127266,0.0060772821,0.0000797613,0.0007551974,0.0060894564,0.0001394083
13:43:46:19.198,61,0.9134064913,0.0111385239,0.0020300788,0.0000000000,0.0000000000,0.0103062121,0.0000000000,0.9133915901,0.0111468760,0.0000000000,0.0000000000,0.0000000000,0.0103046028,0.0000000000,0.0002812642,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027604550,0.0000000000,0.0000000000,0.0131889274,0.0120195188,0.0180625468,0.0000000000,0.0000000000,0.0098972647,0.0114597939,0.0014035640,0.0013678904,0.0100596473,0.0000000000,0.0592127815,0.0381873213,0.0342833474,0.0344292372,0.0066548381,0.0068295002,0.0085254759,0.0092125172,0.0000000000,0.0000000000,0.0223907977,0.0000000000,0.0000000000,0.0000000000,0.0170281343,0.0210904945,0.0416983142,0.0467031002,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0042612329,0.0056624115,0.0001490908,0.0012083557,0.0056745261,0.0001839287
13:43:46:20.198,61,0.9133794904,0.0057922825,0.0030749713,0.0000000000,0.0000000000,0.0104153873,0.0000000000,0.9133669734,0.0058157681,0.0000000000,0.0000000000,0.0000000000,0.0104137380,0.0000000000,0.0002447352,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0028019922,0.0000000000,0.0000000000,0.0133546432,0.0120130563,0.0179501344,0.0000000000,0.0000000000,0.0098989718,0.0114588207,0.0013689438,0.0013281374,0.0100898528,0.0000000000,0.0592826791,0.0382727236,0.0343900286,0.0345186964,0.0066666938,0.0068433867,0.0086068809,0.0093023088,0.0000000000,0.0000000000,0.0225413032,0.0000000000,0.0000000000,0.0000000000,0.0172256529,0.0213024691,0.0417601205,0.0467665903,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048896223,0.0029402375,0.0003519929,0.0018364191,0.0029521957,0.0002206310
13:43:46:21.199,61,0.9135060310,0.0014121874,0.0040377849,0.0000000000,0.0000000000,0.0105227791,0.0000000000,0.9134954214,0.0014488356,0.0000000000,0.0000000000,0.0000000000,0.0105210962,0.0000000000,0.0002129202,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0028539288,0.0000000000,0.0000000000,0.0135179283,0.0118178837,0.0176771954,0.0000000000,0.0000000000,0.0099219941,0.0114813205,0.0013561205,0.0013029821,0.0101275817,0.0000000000,0.0593468510,0.0383354872,0.0345934853,0.0347092003,0.0067008850,0.0068753092,0.0087049073,0.0094087897,0.0000000000,0.0000000000,0.0227235053,0.0000000000,0.0000000000,0.0000000000,0.0174897946,0.0216035657,0.0419174954,0.0469658412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0055008121,0.0007100552,0.0005254806,0.0024150573,0.0007219166,0.0002547135
13:43:46:22.200,61,0.9135113955,0.0004632167,0.0038494074,0.0000000000,0.0000000000,0.0106288446,0.0000000000,0.9135023952,0.0004994217,0.0000000000,0.0000000000,0.0000000000,0.0106271319,0.0000000000,0.0001920459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0028871761,0.0000000000,0.0000000000,0.0136951841,0.0117525319,0.0176321808,0.0000000000,0.0000000000,0.0099471007,0.0115191210,0.0013253444,0.0012746323,0.0101609016,0.0000000000,0.0591937043,0.0382219478,0.0346036665,0.0346916094,0.0067348504,0.0069148331,0.0087435693,0.0094508240,0.0000000000,0.0000000000,0.0228193812,0.0000000000,0.0000000000,0.0000000000,0.0176289789,0.0217508916,0.0418533124,0.0468767844,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0053498074,0.0002266318,0.0005337726,0.0023029298,0.0002384111,0.0002374938
13:43:46:23.199,61,0.9134665132,0.0000000000,0.0039775423,0.0000000000,0.0000000000,0.0107380506,0.0000000000,0.9134590030,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0107363258,0.0000000000,0.0001661229,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0029199480,0.0000000000,0.0000000000,0.0137963695,0.0117803076,0.0175709873,0.0000000000,0.0000000000,0.0099582616,0.0115348762,0.0013023977,0.0012576495,0.0101446668,0.0000000000,0.0590605810,0.0381129496,0.0346229821,0.0346816853,0.0067562656,0.0069437786,0.0087590870,0.0094649568,0.0000000000,0.0000000000,0.0228907056,0.0000000000,0.0000000000,0.0000000000,0.0177140441,0.0218373165,0.0417363308,0.0467082076,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0053742416,-0.0002864972,0.0005614972,0.0023802128,-0.0002748147,0.0002392849
13:43:46:24.200,61,0.9133083820,0.0000000000,0.0038366865,0.0000000000,0.0000000000,0.0108530428,0.0000000000,0.9133021235,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0108513180,0.0000000000,0.0001733766,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0029403756,0.0000000000,0.0000000000,0.0137930056,0.0119849034,0.0177632291,0.0000000000,0.0000000000,0.0099558011,0.0115345530,0.0013249173,0.0012797497,0.0101764435,0.0000000000,0.0589256957,0.0379992314,0.0344914496,0.0345200859,0.0067887921,0.0069836411,0.0087595917,0.0094596110,0.0000000000,0.0000000000,0.0229119454,0.0000000000,0.0000000000,0.0000000000,0.0177659784,0.0218722075,0.0415871553,0.0464853495,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0052121766,-0.0008817315,0.0005743941,0.0022966368,-0.0008701757,0.0002237635
13:43:46:25.201,61,0.9132208228,0.0000000000,0.0043408857,0.0000000000,0.0000000000,0.0109903980,0.0000000000,0.9132156968,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0109886257,0.0000000000,0.0001671940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0029548800,0.0000000000,0.0000000000,0.0139893983,0.0119993147,0.0178715065,0.0000000000,0.0000000000,0.0099460222,0.0115309265,0.0013169658,0.0012781610,0.0101959081,0.0000000000,0.0587949269,0.0379057303,0.0344728790,0.0344833061,0.0068008010,0.0070066438,0.0087564774,0.0094603729,0.0000000000,0.0000000000,0.0229816921,0.0000000000,0.0000000000,0.0000000000,0.0178218372,0.0219272822,0.0414489247,0.0463378578,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0055045299,-0.0011209324,0.0006156443,0.0025986284,-0.0011093915,0.0002513751
