Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
13:45:41:35.191,61,0.0000000000,0.0000000000,0.0083215311,0.0000000000,0.0000000000,0.0253872536,0.1185809448,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0254320148,0.1185890138,0.0240475331,0.0000000000,0.0000000000,0.0719702691,0.1005695015,0.2957066000,0.9286847115,0.0551995188,0.0000000000,0.0000000000,0.0000000000,0.0696325973,0.0463052951,0.0062890053,0.0048822118,0.0691999942,0.0513063520,0.0220419895,0.0073427730,0.1770388782,0.0675539672,0.0358195081,0.0347679406,0.0367370471,0.0400286727,0.0151950549,0.0121823633,0.0000000000,0.0000000000,0.0439262316,0.0000000000,0.0000000000,0.1453770101,0.0264519639,0.0273977574,0.0742510781,0.0764559656,0.0000006518,0.0000000000,0.0000000000,0.0000000000,0.0044111609,-0.0600691997,0.0034464626,0.0050409967,-0.0600622334,-0.0003576710
13:45:41:36.191,61,0.0000000000,0.0000000000,0.0091964090,0.0000000000,0.0000000000,0.0252342224,0.1187375560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0252784770,0.1187458560,0.0241116174,0.0000000000,0.0000000000,0.0722089931,0.1008141935,0.2957996428,0.9279949665,0.0551567450,0.0000000000,0.0000000000,0.0000000000,0.0704467073,0.0471869260,0.0062939762,0.0048746383,0.0692925006,0.0513920859,0.0220191218,0.0073289485,0.1766427159,0.0671972409,0.0355605409,0.0345010050,0.0367298461,0.0399891734,0.0151570328,0.0121507058,0.0000000000,0.0000000000,0.0439644605,0.0000000000,0.0000000000,0.1444062889,0.0264784656,0.0274196342,0.0742920265,0.0764845535,0.0000005700,0.0000000000,0.0000000000,0.0000000000,0.0049244128,-0.0598188601,0.0034554710,0.0055665653,-0.0598118827,-0.0003321009
13:45:41:37.192,61,0.0000000000,0.0000000000,0.0091407709,0.0000000000,0.0000000000,0.0250293165,0.1190397739,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0250727609,0.1190479249,0.0240690913,0.0000000000,0.0000000000,0.0723123997,0.1008859426,0.2958804965,0.9280833602,0.0549057946,0.0000000000,0.0000000000,0.0000000000,0.0705939606,0.0472330600,0.0062858947,0.0048582247,0.0692037344,0.0513317026,0.0219835900,0.0073064035,0.1767229289,0.0670308694,0.0353430361,0.0342886969,0.0365920663,0.0398414098,0.0150768114,0.0120949801,0.0000000000,0.0000000000,0.0439210869,0.0000000000,0.0000000000,0.1443103403,0.0263709147,0.0273048095,0.0741368160,0.0763523355,0.0000004544,0.0000000000,0.0000000000,0.0000000000,0.0049007609,-0.0602323115,0.0034748327,0.0055333860,-0.0602253713,-0.0003396672
13:45:41:38.192,61,0.0000000000,0.0000000000,0.0091554066,0.0000000000,0.0000000000,0.0248729177,0.1199621484,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0249161460,0.1199711189,0.0241601691,0.0000000000,0.0000000000,0.0722722262,0.1007900164,0.2956411839,0.9277601838,0.0549819879,0.0000000000,0.0000000000,0.0000000000,0.0710308328,0.0476058871,0.0062788916,0.0048486562,0.0692194253,0.0513457097,0.0219870266,0.0072812685,0.1768733859,0.0669982657,0.0352096893,0.0341487527,0.0365762897,0.0397861823,0.0150550837,0.0120733054,0.0000000000,0.0000000000,0.0438501090,0.0000000000,0.0000000000,0.1445600688,0.0263338499,0.0272943713,0.0740397424,0.0762235746,0.0000004121,0.0000000000,0.0000000000,0.0000000000,0.0049074180,-0.0600803941,0.0034676322,0.0055420864,-0.0600734539,-0.0003370354
13:45:41:39.193,61,0.0000000000,0.0000000000,0.0081032887,0.0000000000,0.0000000000,0.0247231107,0.1204930469,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0247660559,0.1205022931,0.0243396573,0.0000000000,0.0000000000,0.0723101720,0.1007837728,0.2952990234,0.9276854992,0.0549480133,0.0000000000,0.0000000000,0.0000000000,0.0715979785,0.0481300615,0.0062669450,0.0048340484,0.0692498833,0.0514040552,0.0220330842,0.0072950954,0.1770056933,0.0668927059,0.0350984111,0.0340291634,0.0365460254,0.0397421196,0.0149883945,0.0120190391,0.0000000000,0.0000000000,0.0438359044,0.0000000000,0.0000000000,0.1450076699,0.0262696035,0.0272449963,0.0739085451,0.0760668144,0.0000004096,0.0000000000,0.0000000000,0.0000000000,0.0042933039,-0.0605226122,0.0034641586,0.0049101189,-0.0605156608,-0.0003695988
13:45:41:40.193,61,0.0000000000,0.0000000000,0.0077102124,0.0000000000,0.0000000000,0.0246117283,0.1227615699,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0246545840,0.1227699965,0.0244767126,0.0000000000,0.0000000000,0.0720239654,0.1004334763,0.2953307331,0.9278832674,0.0548252016,0.0000000000,0.0000000000,0.0000000000,0.0719091520,0.0482673645,0.0062319590,0.0048011225,0.0692699328,0.0514450856,0.0219756551,0.0072388663,0.1779639721,0.0671001524,0.0350673907,0.0339936055,0.0364987738,0.0396814384,0.0149673829,0.0120048793,0.0000000000,0.0000000000,0.0437830426,0.0000000000,0.0000000000,0.1455797553,0.0261800848,0.0271818638,0.0737246871,0.0758547708,0.0000004835,0.0000000000,0.0000000000,0.0000000000,0.0040676333,-0.0605330765,0.0034554088,0.0046739178,-0.0605261140,-0.0003794450
13:45:41:41.193,61,0.0000000000,0.0000000000,0.0074630529,0.0000000000,0.0000000000,0.0245426949,0.1238187328,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0245849770,0.1238270700,0.0246003959,0.0000000000,0.0000000000,0.0719891563,0.1003714427,0.2956284285,0.9279562831,0.0544563569,0.0000000000,0.0000000000,0.0000000000,0.0722175688,0.0485756174,0.0062201559,0.0047855987,0.0693049729,0.0515747778,0.0219462402,0.0072131651,0.1782299578,0.0670927987,0.0349742360,0.0338786058,0.0364544392,0.0396388732,0.0149256904,0.0119775608,0.0000000000,0.0000000000,0.0437361002,0.0000000000,0.0000000000,0.1458252221,0.0261473991,0.0271323305,0.0736398101,0.0757467374,0.0000005872,0.0000000000,0.0000000000,0.0000000000,0.0039184988,-0.0607830957,0.0034618329,0.0045255348,-0.0607761331,-0.0003890209
13:45:41:42.195,61,0.0000000000,0.0000000000,0.0075440002,0.0000000000,0.0000000000,0.0244709030,0.1249728352,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0245132316,0.1249814630,0.0245778505,0.0000000000,0.0000000000,0.0719902441,0.1003817990,0.2959197760,0.9283564687,0.0544181541,0.0000000000,0.0000000000,0.0000000000,0.0721494704,0.0482271910,0.0062105530,0.0047762315,0.0693252310,0.0515591428,0.0218686927,0.0071823951,0.1785829365,0.0670695603,0.0349144861,0.0338173024,0.0364121087,0.0395936519,0.0148534421,0.0119169103,0.0000000000,0.0000000000,0.0435833335,0.0000000000,0.0000000000,0.1463178396,0.0260516014,0.0270535871,0.0734664649,0.0755834579,0.0000005373,0.0000000000,0.0000000000,0.0000000000,0.0039580651,-0.0606805012,0.0034583027,0.0045741200,-0.0606735647,-0.0003856041
13:45:41:43.195,61,0.0000000000,0.0000000000,0.0076465644,0.0000000000,0.0000000000,0.0243722219,0.1254274100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0244146399,0.1254361868,0.0245667100,0.0000000000,0.0000000000,0.0718546510,0.1002092659,0.2960518897,0.9286328554,0.0543756522,0.0000000000,0.0000000000,0.0000000000,0.0721506551,0.0479787178,0.0062055918,0.0047719697,0.0693087503,0.0515072569,0.0217801239,0.0071628802,0.1787697822,0.0669838339,0.0349168181,0.0338169895,0.0363476016,0.0395337902,0.0147628216,0.0118418736,0.0000000000,0.0000000000,0.0435199663,0.0000000000,0.0000000000,0.1476924270,0.0259481836,0.0269646943,0.0732338503,0.0753751472,0.0000006312,0.0000000000,0.0000000000,0.0000000000,0.0040305667,-0.0609522238,0.0034748805,0.0046359105,-0.0609452836,-0.0003868935
13:45:41:44.195,61,0.0000000000,0.0000000000,0.0070195901,0.0000000000,0.0000000000,0.0242496952,0.1256500036,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0242920872,0.1256589293,0.0244649965,0.0000000000,0.0000000000,0.0715321451,0.0997472927,0.2957902253,0.9289832711,0.0543492995,0.0000000000,0.0000000000,0.0000000000,0.0713097155,0.0467266105,0.0062127062,0.0047815582,0.0691534877,0.0513801798,0.0217581000,0.0071503976,0.1793263555,0.0671530068,0.0349901766,0.0338981785,0.0361767970,0.0393560231,0.0147137530,0.0118011516,0.0000000000,0.0000000000,0.0434107482,0.0000000000,0.0000000000,0.1527070850,0.0258311965,0.0268686134,0.0729939938,0.0751371756,0.0000005497,0.0000000000,0.0000000000,0.0000000000,0.0036702119,-0.0608104952,0.0034530775,0.0042590601,-0.0608035289,-0.0004002679
13:45:41:45.196,61,0.0000000000,0.0000000000,0.0060194931,0.0000000000,0.0000000000,0.0241295993,0.1260484308,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0241717752,0.1260575950,0.0243719406,0.0000000000,0.0000000000,0.0712865368,0.0994221941,0.2956349552,0.9294740558,0.0542849079,0.0000000000,0.0000000000,0.0000000000,0.0700574592,0.0457508378,0.0062100370,0.0047804504,0.0690500438,0.0512839966,0.0216676835,0.0071014361,0.1798371971,0.0673009381,0.0349692702,0.0338734984,0.0360424593,0.0392193533,0.0146846306,0.0117756408,0.0000000000,0.0000000000,0.0434296466,0.0000000000,0.0000000000,0.1537907124,0.0257601198,0.0268042963,0.0727851391,0.0748914257,0.0000005351,0.0000000000,0.0000000000,0.0000000000,0.0030734241,-0.0609089434,0.0034337519,0.0036581261,-0.0609019771,-0.0004260573
13:45:41:46.196,61,0.0000000000,0.0000000000,0.0061896010,0.0000000000,0.0000000000,0.0239773020,0.1262165010,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0240190588,0.1262258291,0.0243716743,0.0000000000,0.0000000000,0.0709020197,0.0988319218,0.2921497226,0.9293528795,0.0542515889,0.0000000000,0.0000000000,0.0000000000,0.0698054880,0.0456317700,0.0062009115,0.0047708363,0.0688662231,0.0511671379,0.0217451397,0.0070793880,0.1803762913,0.0676026642,0.0349559188,0.0338542312,0.0358378217,0.0389811769,0.0147008812,0.0117919780,0.0000000000,0.0000000000,0.0435029306,0.0000000000,0.0000000000,0.1547849774,0.0257413685,0.0267843511,0.0726791173,0.0747706592,0.0000005232,0.0000000000,0.0000000000,0.0000000000,0.0031799451,-0.0610671379,0.0034461457,0.0037604347,-0.0610601753,-0.0004239794
13:45:41:47.196,61,0.0000000000,0.0000000000,0.0067901346,0.0000000000,0.0000000000,0.0238372739,0.1262874007,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0238784421,0.1262968332,0.0243866891,0.0000000000,0.0000000000,0.0706600994,0.0984563902,0.2913036644,0.9293497205,0.0539184175,0.0000000000,0.0000000000,0.0000000000,0.0697445795,0.0456000865,0.0061827442,0.0047523296,0.0687289760,0.0510991141,0.0217716936,0.0070463405,0.1807739437,0.0678135678,0.0349405371,0.0338273607,0.0357014164,0.0388370231,0.0147052640,0.0118095493,0.0000000000,0.0000000000,0.0434723757,0.0000000000,0.0000000000,0.1552644670,0.0256865118,0.0267068781,0.0725878328,0.0746854916,0.0000004365,0.0000000000,0.0000000000,0.0000000000,0.0035266913,-0.0606412180,0.0034386567,0.0041210819,-0.0606342480,-0.0004036032
13:45:41:48.196,61,0.0000000000,0.0000000000,0.0067985137,0.0000000000,0.0000000000,0.0237333383,0.1263535470,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237740651,0.1263630539,0.0245488547,0.0000000000,0.0000000000,0.0705593005,0.0982783064,0.2907029092,0.9292612672,0.0538077876,0.0000000000,0.0000000000,0.0000000000,0.0699679255,0.0457891375,0.0061702537,0.0047387630,0.0686132386,0.0510453135,0.0218937751,0.0070762769,0.1809613556,0.0678623095,0.0349344201,0.0338230208,0.0356616899,0.0387806334,0.0147062298,0.0118200043,0.0000000000,0.0000000000,0.0434232466,0.0000000000,0.0000000000,0.1558374912,0.0256820712,0.0267128795,0.0725641027,0.0746667981,0.0000004744,0.0000000000,0.0000000000,0.0000000000,0.0035430156,-0.0608903579,0.0034519266,0.0041262535,-0.0608833842,-0.0004067642
13:45:41:49.198,61,0.0000000000,0.0000000000,0.0072284737,0.0000000000,0.0000000000,0.0236897040,0.1266839206,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237305183,0.1266932338,0.0248869732,0.0000000000,0.0000000000,0.0703955367,0.0980161130,0.2904585600,0.9286264181,0.0537723675,0.0000000000,0.0000000000,0.0000000000,0.0850824341,0.0592312478,0.0061343689,0.0047015916,0.0688450113,0.0512689948,0.0219680108,0.0070735062,0.1812371612,0.0680408031,0.0348968282,0.0337853469,0.0356634595,0.0387530364,0.0146847945,0.0118070999,0.0000000000,0.0000000000,0.0434828848,0.0000000000,0.0000000000,0.1557295471,0.0255988315,0.0266458634,0.0724480599,0.0745513737,0.0000002854,0.0000000000,0.0000000000,0.0000000000,0.0037973374,-0.0609785393,0.0034667212,0.0043846797,-0.0609715879,-0.0003974644
13:45:41:50.198,61,0.0000000000,0.0000000000,0.0071532093,0.0000000000,0.0000000000,0.0236193407,0.1271536499,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0236600544,0.1271629483,0.0250745732,0.0000000000,0.0000000000,0.0703969970,0.0980187058,0.2914597094,0.9283643961,0.0536412448,0.0000000000,0.0000000000,0.0000000000,0.0887559354,0.0624684021,0.0061194007,0.0046853526,0.0689909533,0.0514151230,0.0219565611,0.0070567620,0.1813736260,0.0680992305,0.0348538868,0.0337378420,0.0356907174,0.0387709774,0.0146640884,0.0117919575,0.0000000000,0.0000000000,0.0434476882,0.0000000000,0.0000000000,0.1555865109,0.0255305301,0.0265873373,0.0723892972,0.0744957626,0.0000002406,0.0000000000,0.0000000000,0.0000000000,0.0037322603,-0.0607996546,0.0034550626,0.0043393513,-0.0607927069,-0.0003968454
13:45:41:51.198,61,0.0000000000,0.0000000000,0.0065780082,0.0000000000,0.0000000000,0.0235944577,0.1276926100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0236351639,0.1277019680,0.0251854900,0.0000000000,0.0000000000,0.0702978298,0.0978932977,0.2919490039,0.9282433391,0.0534942299,0.0000000000,0.0000000000,0.0000000000,0.0879747719,0.0625494868,0.0061241668,0.0046899118,0.0691143796,0.0515671298,0.0219469424,0.0070396531,0.1816641092,0.0682536215,0.0348876268,0.0337607227,0.0357106887,0.0387941115,0.0146648660,0.0117943231,0.0000000000,0.0000000000,0.0433823802,0.0000000000,0.0000000000,0.1556209028,0.0255137756,0.0265793111,0.0723954663,0.0744711459,0.0000002022,0.0000000000,0.0000000000,0.0000000000,0.0033799149,-0.0606109723,0.0034311078,0.0039935941,-0.0606040135,-0.0004084179
13:45:41:52.199,61,0.0000000000,0.0000000000,0.0060999659,0.0000000000,0.0000000000,0.0235402398,0.1280292422,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0235806014,0.1280386597,0.0253203250,0.0000000000,0.0000000000,0.0705045164,0.0981283337,0.2922014296,0.9280648828,0.0533968545,0.0000000000,0.0000000000,0.0000000000,0.0861943513,0.0625549853,0.0061396877,0.0046979650,0.0692098066,0.0517127402,0.0219496414,0.0070628831,0.1812937111,0.0680234060,0.0347937495,0.0336514823,0.0357895046,0.0388738886,0.0146416696,0.0117722182,0.0000000000,0.0000000000,0.0433782414,0.0000000000,0.0000000000,0.1547478884,0.0255459696,0.0265952311,0.0724285692,0.0744671375,0.0000001136,0.0000000000,0.0000000000,0.0000000000,0.0030861795,-0.0603361838,0.0034050404,0.0037061777,-0.0603292212,-0.0004165903
13:45:41:53.199,61,0.0000000000,0.0000000000,0.0058549857,0.0000000000,0.0000000000,0.0235715732,0.1278709620,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0236120932,0.1278805137,0.0255687721,0.0000000000,0.0000000000,0.0709063485,0.0986086503,0.2924347222,0.9278669357,0.0534733981,0.0000000000,0.0000000000,0.0000000000,0.0857501775,0.0627117082,0.0061381366,0.0046918052,0.0693931058,0.0518997051,0.0219782516,0.0071245590,0.1807782650,0.0676897541,0.0346778035,0.0335147530,0.0359307565,0.0390278399,0.0145921726,0.0117249526,0.0000000000,0.0000000000,0.0433214866,0.0000000000,0.0000000000,0.1527509987,0.0255352501,0.0265814178,0.0724363551,0.0744344965,0.0000002255,0.0000000000,0.0000000000,0.0000000000,0.0029234067,-0.0603933856,0.0034012503,0.0035589952,-0.0603864454,-0.0004234036
13:45:41:54.199,61,0.0000000000,0.0000000000,0.0047902227,0.0000000000,0.0000000000,0.0235946756,0.1281266809,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0236349739,0.1281362772,0.0258399770,0.0000000000,0.0000000000,0.0712130293,0.0989952460,0.2931103706,0.9277408123,0.0532231666,0.0000000000,0.0000000000,0.0000000000,0.0854414925,0.0627839193,0.0061335354,0.0046830839,0.0695192814,0.0521231890,0.0220405199,0.0071755927,0.1804087311,0.0674571618,0.0345976986,0.0334079079,0.0360539034,0.0391736925,0.0145800840,0.0117187062,0.0000000000,0.0000000000,0.0431847312,0.0000000000,0.0000000000,0.1519718021,0.0255607683,0.0265974551,0.0726091266,0.0745459870,0.0000002775,0.0000000000,0.0000000000,0.0000000000,0.0022740625,-0.0607819147,0.0033946289,0.0029193545,-0.0607750230,-0.0004545426
13:45:41:55.200,61,0.0000000000,0.0000000000,0.0040489850,0.0000000000,0.0000000000,0.0236645266,0.1282012314,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237047561,0.1282108873,0.0260240100,0.0000000000,0.0000000000,0.0713908151,0.0992316976,0.2935748994,0.9276967049,0.0531032905,0.0000000000,0.0000000000,0.0000000000,0.0819897875,0.0609383583,0.0061454652,0.0046849838,0.0695884004,0.0522682406,0.0220990740,0.0072071571,0.1802552342,0.0673850849,0.0345799699,0.0333716236,0.0361800119,0.0393070169,0.0146337813,0.0117631108,0.0000000000,0.0000000000,0.0430518314,0.0000000000,0.0000000000,0.1513862014,0.0256833490,0.0267085284,0.0728310794,0.0747141689,0.0000003811,0.0000000000,0.0000000000,0.0000000000,0.0018166117,-0.0604163669,0.0033568311,0.0024737464,-0.0604094751,-0.0004683816
13:45:41:56.201,61,0.0000000000,0.0000000000,0.0035688768,0.0000000000,0.0000000000,0.0237182248,0.1283871084,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0237583332,0.1283968240,0.0261842236,0.0000000000,0.0000000000,0.0714214072,0.0992827192,0.2939185500,0.9281290770,0.0528263412,0.0000000000,0.0000000000,0.0000000000,0.0806655586,0.0598247722,0.0061276662,0.0046661468,0.0695797950,0.0523332842,0.0221493207,0.0072153993,0.1819074601,0.0676797405,0.0346287861,0.0334086530,0.0362410881,0.0393958874,0.0146744028,0.0118066845,0.0000000000,0.0000000000,0.0428918861,0.0000000000,0.0000000000,0.1509656757,0.0256473478,0.0266667716,0.0728864372,0.0747302696,0.0000006501,0.0000000000,0.0000000000,0.0000000000,0.0015175827,-0.0607557818,0.0033623674,0.0021854034,-0.0607489124,-0.0004841879
13:45:41:57.201,61,0.0000000000,0.0000000000,0.0024637640,0.0000000000,0.0000000000,0.0237604249,0.1299221367,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0238003414,0.1299307942,0.0264272448,0.0000000000,0.0001190084,0.0717916638,0.0997550339,0.2955468297,0.9281940460,0.0524349734,0.0000000000,0.0000000000,0.0000000000,0.0803693309,0.0596041083,0.0061193230,0.0046550720,0.0697153136,0.0525719337,0.0222060643,0.0072367978,0.1822569668,0.0677406415,0.0345848426,0.0333472863,0.0363907814,0.0395820178,0.0147014502,0.0118386569,0.0000000000,0.0000000000,0.0427464247,0.0000000000,0.0000000000,0.1503684223,0.0256360658,0.0266593806,0.0730367303,0.0748245046,0.0000006511,0.0000000000,0.0000000000,0.0000000000,0.0008466989,-0.0609829612,0.0033470620,0.0015214123,-0.0609761178,-0.0005137818
13:45:41:58.201,61,0.0000000000,0.0000000000,0.0020237768,0.0000000000,0.0000000000,0.0239055268,0.1304253787,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0239456501,0.1304336935,0.0265050400,0.0000000000,0.0002639029,0.0719647333,0.0999994725,0.2961660326,0.9286143184,0.0522797517,0.0000000000,0.0000000000,0.0000000000,0.0788623467,0.0565255098,0.0061145960,0.0046475856,0.0697228834,0.0526134409,0.0222753976,0.0072551137,0.1826598495,0.0678808391,0.0345927030,0.0333608985,0.0364516824,0.0396754853,0.0147447027,0.0118801007,0.0000000000,0.0000000000,0.0425620601,0.0000000000,0.0000000000,0.1502387822,0.0256980844,0.0267417226,0.0732659474,0.0750093237,0.0000006593,0.0000000000,0.0000000000,0.0000000000,0.0005849339,-0.0612732433,0.0033519673,0.0012571337,-0.0612664185,-0.0005276076
13:45:41:59.202,61,0.0000000000,0.0000000000,0.0016298473,0.0000000000,0.0000000000,0.0240420625,0.1310692728,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0240823943,0.1310769171,0.0265462343,0.0000000000,0.0003874986,0.0721222013,0.1002086550,0.2964664400,0.9290623665,0.0521670431,0.0000000000,0.0000000000,0.0000000000,0.0781812444,0.0552860387,0.0061011384,0.0046301642,0.0697725937,0.0526417755,0.0222573113,0.0072618444,0.1827483475,0.0678515881,0.0345130786,0.0332926512,0.0364922583,0.0397380292,0.0147042088,0.0118521648,0.0000000000,0.0000000000,0.0424739532,0.0000000000,0.0000000000,0.1498499364,0.0256715659,0.0267305542,0.0732062161,0.0749608949,0.0000008712,0.0000000000,0.0000000000,0.0000000000,0.0003498830,-0.0616780706,0.0033642536,0.0010205731,-0.0616712645,-0.0005413648
13:45:42:00.202,61,0.0000000000,0.0000000000,0.0011211000,0.0000000000,0.0000000000,0.0241439212,0.1317116916,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0241843034,0.1317184865,0.0265264977,0.0000000000,0.0004676408,0.0721992627,0.1003703251,0.2983928919,0.9299408197,0.0518199950,0.0000000000,0.0000000000,0.0000000000,0.0774378628,0.0532883629,0.0060990453,0.0046320958,0.0698156580,0.0526976399,0.0222366434,0.0072484035,0.1833041161,0.0680838749,0.0345920436,0.0333894193,0.0365467779,0.0398390293,0.0147065474,0.0118683847,0.0000000000,0.0000000000,0.0422270261,0.0000000000,0.0000000000,0.1500557214,0.0256187599,0.0266951807,0.0733037814,0.0750475377,0.0000007391,0.0000000000,0.0000000000,0.0000000000,0.0000474416,-0.0618013628,0.0033588433,0.0007148916,-0.0617945604,-0.0005548112
13:45:42:01.203,61,0.0000000000,0.0000000000,0.0007064905,0.0000000000,0.0000000000,0.0242147595,0.1322109699,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0242549814,0.1322163641,0.0264846459,0.0000000000,0.0006562886,0.0719920844,0.1001893580,0.3005837202,0.9305828810,0.0513651371,0.0000000000,0.0000000000,0.0000000000,0.0768254101,0.0522447713,0.0060818437,0.0046174861,0.0698227733,0.0527611077,0.0221972819,0.0071874731,0.1840822995,0.0684774518,0.0346861631,0.0334929340,0.0365572795,0.0398920253,0.0147555070,0.0119233644,0.0000000000,0.0000000000,0.0420330428,0.0000000000,0.0000000000,0.1505400538,0.0255645234,0.0266474038,0.0733648464,0.0750942528,0.0000007591,0.0000000000,0.0000000000,0.0000000000,-0.0002011396,-0.0620204471,0.0033608482,0.0004658168,-0.0620136634,-0.0005668828
13:45:42:02.203,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0242598429,0.1328513026,0.0000000000,0.0000000000,0.0009664536,0.0000000000,0.0000000000,0.0242999103,0.1328557581,0.0265125558,0.0000000000,0.0008673376,0.0717769340,0.0999100730,0.3009366691,0.9307585955,0.0509924740,0.0000000000,0.0000000000,0.0000000000,0.0764963403,0.0517880879,0.0060850019,0.0046212715,0.0696976930,0.0527397841,0.0222883448,0.0071757133,0.1846883893,0.0688501447,0.0348230787,0.0336320810,0.0365151577,0.0398751758,0.0147809712,0.0119603416,0.0000000000,0.0000000000,0.0418437012,0.0000000000,0.0000000000,0.1557807922,0.0255551785,0.0266567823,0.0734018236,0.0751155540,0.0000006977,0.0000000000,0.0000000000,0.0000000000,-0.0007753335,-0.0622775778,0.0033522323,-0.0001182556,-0.0622708015,-0.0005923786
13:45:42:03.204,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0243337136,0.1337357610,0.0000000000,0.0000000000,0.0014726893,0.0000000000,0.0000000000,0.0243738648,0.1337380260,0.0267201047,0.0000000000,0.0010537715,0.0717056543,0.0997687280,0.2977619469,0.9305178523,0.0508639403,0.0000000000,0.0000000000,0.0000000000,0.0770216957,0.0529945940,0.0060845804,0.0046170647,0.0696502551,0.0527766049,0.0223980639,0.0072115124,0.1848508716,0.0689717755,0.0348537117,0.0336683914,0.0365009494,0.0398654751,0.0147381937,0.0119311018,0.0000000000,0.0000000000,0.0417809561,0.0000000000,0.0000000000,0.1571367383,0.0255389512,0.0266629755,0.0733250529,0.0750188604,0.0000005593,0.0000000000,0.0000000000,0.0000000000,-0.0010574758,-0.0625683069,0.0033571762,-0.0004034210,-0.0625615343,-0.0006062039
13:45:42:04.204,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0243937522,0.1352862567,0.0000000000,0.0000000000,0.0015098503,0.0000000000,0.0000000000,0.0244340617,0.1352873147,0.0268622208,0.0000000000,0.0010836059,0.0716602728,0.0996755064,0.2967365086,0.9301065207,0.0507877134,0.0000000000,0.0000000000,0.0000000000,0.0773854405,0.0534662120,0.0060945773,0.0046213046,0.0695987791,0.0527434200,0.0224572010,0.0072384127,0.1846374124,0.0689152032,0.0348602086,0.0336853676,0.0364986435,0.0398572609,0.0146976020,0.0119018899,0.0000000000,0.0000000000,0.0417094715,0.0000000000,0.0000000000,0.1580002755,0.0255849119,0.0267449748,0.0733097941,0.0749962702,0.0000009239,0.0000000000,0.0000000000,0.0000000000,-0.0010772310,-0.0621454194,0.0033330657,-0.0004122155,-0.0621386394,-0.0006027450
