frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11
212.0,3.517,658.1,1892.0,776.3,1864.1,909.3,1862.3,1007.5,1879.9,1116.5,1855.4,1259.3,1856.2,1390.4,1875.6,1347.9,1890.5,1123.9,1917.0,1012.1,1937.3,914.1,1928.1,701.1,1901.3,701.1,1901.3,916.7,2036.7,1017.7,2046.0,1130.3,2026.6,1347.9,1890.5,1390.4,1875.6,1274.1,2036.2,1135.7,2118.4,1018.8,2138.9,913.9,2132.1,772.8,2060.3,658.1,1892.0
213.0,3.533,658.0,1890.8,777.1,1863.8,910.4,1862.4,1008.6,1880.0,1117.6,1855.4,1259.8,1856.1,1390.7,1874.3,1348.4,1889.7,1125.0,1916.8,1013.1,1937.2,915.3,1927.9,700.9,1900.6,700.9,1900.6,917.4,2035.3,1018.2,2044.6,1130.9,2025.0,1348.4,1889.7,1390.7,1874.3,1274.0,2035.6,1136.3,2117.7,1019.4,2138.4,914.5,2131.6,773.1,2059.8,658.0,1890.8
214.0,3.55,657.6,1891.5,776.6,1863.6,909.9,1861.9,1008.2,1879.4,1117.2,1854.8,1259.5,1855.3,1390.5,1874.2,1348.2,1889.5,1124.7,1916.3,1012.8,1936.7,914.8,1927.5,700.6,1901.2,700.6,1901.2,917.0,2035.9,1017.9,2045.1,1130.6,2025.4,1348.2,1889.5,1390.5,1874.2,1274.1,2034.9,1136.1,2117.3,1019.2,2138.1,914.3,2131.5,772.8,2060.0,657.6,1891.5
215.0,3.567,657.5,1891.4,776.2,1863.2,909.0,1861.3,1007.5,1879.0,1116.7,1854.3,1258.9,1855.1,1389.5,1874.3,1346.9,1889.4,1124.2,1916.2,1012.0,1936.4,913.9,1927.3,700.7,1900.7,700.7,1900.7,916.3,2035.3,1017.5,2044.5,1130.5,2024.9,1346.9,1889.4,1389.5,1874.3,1273.6,2034.7,1136.0,2117.2,1018.8,2138.0,913.7,2131.3,772.6,2059.7,657.5,1891.4
216.0,3.583,656.5,1890.6,775.3,1862.8,908.4,1861.1,1006.9,1878.8,1116.2,1854.1,1258.5,1855.2,1388.9,1874.1,1346.6,1889.2,1123.6,1915.7,1011.3,1936.1,913.2,1926.9,699.4,1900.1,699.4,1900.1,915.4,2034.2,1016.5,2043.7,1129.5,2024.2,1346.6,1889.2,1388.9,1874.1,1272.8,2034.8,1135.0,2116.7,1017.8,2137.3,912.7,2130.3,771.5,2058.5,656.5,1890.6
217.0,3.6,656.2,1891.2,774.3,1862.1,906.5,1860.1,1005.7,1877.8,1115.5,1853.3,1258.0,1854.2,1388.1,1874.7,1345.5,1889.4,1122.8,1915.5,1010.2,1935.7,911.2,1926.5,699.7,1900.6,699.7,1900.6,913.5,2033.8,1015.4,2043.2,1129.0,2023.7,1345.5,1889.4,1388.1,1874.7,1272.7,2034.6,1134.7,2116.3,1016.9,2136.6,911.0,2129.7,770.5,2058.4,656.2,1891.2
218.0,3.617,655.5,1891.2,773.6,1861.8,905.9,1860.1,1005.4,1877.7,1115.7,1852.9,1258.1,1854.2,1387.7,1874.3,1345.4,1889.1,1123.0,1914.8,1009.9,1935.3,910.6,1926.1,698.7,1900.6,698.7,1900.6,913.1,2033.5,1015.3,2043.0,1129.3,2023.5,1345.4,1889.1,1387.7,1874.3,1272.9,2034.5,1135.1,2116.2,1016.8,2136.8,910.7,2129.7,770.0,2058.3,655.5,1891.2
219.0,3.633,655.3,1892.1,773.1,1862.2,904.9,1859.8,1004.6,1877.6,1115.2,1852.7,1257.2,1854.3,1386.3,1875.0,1343.8,1889.4,1122.5,1914.9,1009.0,1935.4,909.6,1926.2,698.6,1901.1,698.6,1901.1,912.0,2033.2,1014.4,2042.8,1128.6,2023.2,1343.8,1889.4,1386.3,1875.0,1271.8,2034.3,1134.4,2115.8,1015.9,2136.4,909.6,2129.3,769.6,2057.8,655.3,1892.1
220.0,3.65,655.5,1892.1,773.2,1862.2,904.9,1859.9,1004.5,1877.5,1114.8,1852.6,1256.6,1854.3,1385.5,1874.8,1343.3,1889.5,1122.1,1914.4,1008.8,1935.0,909.5,1925.9,698.6,1901.4,698.6,1901.4,911.7,2033.2,1014.0,2042.8,1128.0,2023.2,1343.3,1889.5,1385.5,1874.8,1271.1,2034.6,1133.8,2115.8,1015.5,2136.4,909.3,2129.3,769.3,2058.2,655.5,1892.1
221.0,3.667,654.7,1891.8,772.8,1862.3,904.7,1860.3,1004.1,1877.9,1114.3,1853.0,1256.1,1854.4,1385.1,1874.4,1342.8,1889.0,1121.7,1914.8,1008.6,1935.6,909.4,1926.5,697.9,1901.0,697.9,1901.0,911.8,2033.2,1014.0,2042.6,1127.8,2023.0,1342.8,1889.0,1385.1,1874.4,1270.9,2034.4,1133.6,2115.8,1015.5,2136.4,909.4,2129.4,769.1,2058.2,654.7,1891.8
222.0,3.683,654.1,1892.3,772.0,1862.7,904.0,1860.3,1003.4,1877.9,1113.2,1853.1,1255.6,1854.3,1385.7,1874.6,1343.2,1889.3,1120.6,1915.2,1007.8,1935.7,908.7,1926.7,697.3,1901.4,697.3,1901.4,911.2,2033.1,1013.2,2042.5,1126.7,2023.1,1343.2,1889.3,1385.7,1874.6,1270.5,2034.1,1132.4,2115.6,1014.6,2136.1,908.7,2129.3,768.5,2058.3,654.1,1892.3
223.0,3.7,653.8,1892.3,771.6,1863.0,903.7,1860.7,1003.0,1878.4,1112.9,1853.7,1254.9,1854.6,1384.6,1875.0,1342.1,1889.7,1120.2,1915.8,1007.5,1936.3,908.4,1927.1,697.1,1901.4,697.1,1901.4,910.9,2033.7,1013.0,2043.0,1126.5,2023.4,1342.1,1889.7,1384.6,1875.0,1269.8,2034.1,1132.1,2115.7,1014.3,2136.3,908.4,2129.5,768.1,2058.6,653.8,1892.3
224.0,3.717,653.4,1892.6,771.2,1863.3,903.1,1860.9,1002.8,1878.4,1113.1,1853.8,1255.4,1854.9,1384.5,1875.1,1342.2,1890.1,1120.4,1915.9,1007.3,1936.5,907.8,1927.3,696.8,1902.1,696.8,1902.1,910.1,2033.7,1012.6,2043.1,1126.6,2023.5,1342.2,1890.1,1384.5,1875.1,1270.2,2034.8,1132.6,2116.2,1014.2,2136.8,907.8,2129.8,767.6,2058.9,653.4,1892.6
225.0,3.733,653.6,1893.1,771.5,1863.8,903.6,1861.3,1003.0,1878.8,1112.8,1854.0,1255.2,1854.8,1385.2,1874.9,1342.5,1889.8,1120.2,1916.3,1007.5,1937.0,908.4,1928.0,697.1,1902.3,697.1,1902.3,911.0,2034.2,1013.1,2043.4,1126.7,2023.8,1342.5,1889.8,1385.2,1874.9,1270.4,2035.0,1132.7,2116.8,1014.8,2137.6,908.8,2130.9,768.4,2060.0,653.6,1893.1
226.0,3.75,653.2,1893.2,771.2,1864.3,903.1,1862.1,1002.8,1879.7,1113.2,1854.9,1255.2,1856.0,1384.5,1875.8,1342.1,1890.8,1120.5,1917.2,1007.2,1937.9,907.8,1928.7,696.4,1902.7,696.4,1902.7,910.0,2033.8,1012.3,2043.3,1126.3,2023.7,1342.1,1890.8,1384.5,1875.8,1269.7,2035.1,1132.2,2116.5,1013.8,2137.1,907.6,2130.2,767.5,2059.3,653.2,1893.2
227.0,3.767,652.8,1894.2,771.2,1865.4,903.2,1862.8,1002.4,1880.3,1112.2,1855.6,1254.3,1856.8,1384.3,1876.5,1341.5,1891.3,1119.6,1917.5,1006.9,1938.0,908.0,1929.0,696.1,1903.4,696.1,1903.4,910.2,2034.4,1012.0,2043.7,1125.5,2024.3,1341.5,1891.3,1384.3,1876.5,1268.9,2035.4,1131.4,2116.8,1013.6,2137.3,907.9,2130.5,767.8,2059.9,652.8,1894.2
228.0,3.783,652.9,1894.4,770.8,1866.0,902.5,1864.0,1002.3,1881.5,1112.8,1856.6,1254.7,1857.5,1384.5,1876.7,1341.9,1891.6,1120.2,1918.6,1006.7,1939.3,907.3,1930.2,696.0,1903.6,696.0,1903.6,909.5,2034.3,1011.7,2043.8,1125.8,2024.2,1341.9,1891.6,1384.5,1876.7,1269.2,2035.1,1131.5,2116.7,1013.0,2137.4,906.9,2130.3,767.2,2059.5,652.9,1894.4
229.0,3.8,652.3,1894.4,770.2,1866.9,901.9,1864.8,1002.3,1882.6,1113.7,1857.7,1254.8,1858.5,1384.4,1877.0,1341.6,1892.1,1121.1,1919.8,1006.8,1940.3,906.8,1930.9,695.6,1903.7,695.6,1903.7,908.7,2034.7,1011.5,2044.2,1126.5,2024.4,1341.6,1892.1,1384.4,1877.0,1269.0,2034.9,1132.2,2117.4,1012.9,2138.3,906.3,2131.5,766.6,2060.4,652.3,1894.4
230.0,3.817,652.9,1895.8,770.3,1868.0,902.1,1865.3,1003.3,1883.2,1115.5,1858.2,1256.1,1859.7,1383.6,1878.5,1341.1,1893.9,1123.0,1920.7,1007.7,1941.4,906.9,1932.0,695.9,1905.3,695.9,1905.3,908.4,2035.0,1011.9,2044.6,1127.8,2024.5,1341.1,1893.9,1383.6,1878.5,1269.6,2036.3,1133.7,2118.6,1013.5,2139.9,906.0,2132.7,766.4,2061.7,652.9,1895.8
231.0,3.833,652.7,1896.8,771.1,1869.4,903.2,1867.2,1002.9,1885.2,1113.5,1860.4,1254.8,1861.7,1383.5,1880.3,1341.1,1895.4,1121.0,1923.2,1007.4,1943.6,908.0,1934.2,696.0,1906.4,696.0,1906.4,909.7,2036.1,1012.0,2045.7,1126.3,2026.1,1341.1,1895.4,1383.5,1880.3,1268.7,2039.1,1132.3,2120.9,1013.7,2141.7,907.4,2134.6,767.3,2063.4,652.7,1896.8
232.0,3.85,654.5,1901.2,770.9,1871.3,901.6,1868.4,1002.6,1886.5,1114.8,1861.4,1255.0,1863.7,1381.0,1884.1,1338.8,1898.9,1122.2,1924.7,1007.0,1945.2,906.4,1935.9,697.6,1910.3,697.6,1910.3,908.4,2038.1,1011.9,2047.9,1127.7,2028.2,1338.8,1898.9,1381.0,1884.1,1269.0,2040.8,1133.8,2122.7,1013.6,2143.9,906.2,2136.5,767.4,2065.4,654.5,1901.2
233.0,3.867,655.9,1908.0,769.6,1874.0,898.9,1869.5,1001.4,1887.9,1115.3,1863.0,1253.7,1868.0,1374.8,1892.5,1333.1,1906.5,1122.7,1927.4,1005.7,1947.3,903.6,1937.9,699.1,1916.6,699.1,1916.6,905.7,2041.7,1010.8,2051.8,1128.6,2031.8,1333.1,1906.5,1374.8,1892.5,1267.5,2046.9,1134.9,2127.7,1012.9,2148.8,903.5,2141.1,765.8,2070.4,655.9,1908.0
234.0,3.883,659.4,1918.9,768.0,1878.3,894.5,1871.6,996.4,1890.6,1109.0,1865.9,1246.0,1874.8,1362.2,1906.2,1321.0,1918.4,1116.3,1933.1,1000.8,1952.1,899.0,1942.7,702.7,1926.1,702.7,1926.1,902.0,2045.0,1006.9,2055.1,1123.1,2036.1,1321.0,1918.4,1362.2,1906.2,1260.3,2057.3,1129.7,2135.0,1008.9,2155.2,899.7,2147.0,764.8,2077.1,659.4,1918.9
235.0,3.9,664.4,1933.4,768.7,1889.3,890.5,1880.6,993.5,1900.0,1106.6,1876.9,1239.5,1889.4,1349.6,1925.9,1308.5,1936.5,1112.9,1944.2,997.0,1961.9,893.9,1951.9,707.6,1939.7,707.6,1939.7,895.7,2045.1,1001.4,2055.6,1118.0,2038.0,1308.5,1936.5,1349.6,1925.9,1251.1,2065.6,1124.3,2137.0,1003.0,2155.5,893.0,2146.6,764.4,2080.3,664.4,1933.4
236.0,3.917,671.6,1947.4,772.8,1900.1,890.4,1889.2,992.7,1908.7,1104.7,1886.3,1230.7,1902.9,1333.0,1943.1,1293.2,1953.7,1109.7,1954.5,995.2,1971.3,892.6,1961.4,713.3,1953.6,713.3,1953.6,892.5,2041.5,997.0,2051.4,1111.9,2034.5,1293.2,1953.7,1333.0,1943.1,1237.9,2071.7,1117.3,2137.3,997.6,2155.2,888.6,2145.8,766.2,2083.8,671.6,1947.4
237.0,3.933,676.6,1961.1,774.9,1908.3,888.0,1893.1,991.0,1911.4,1101.8,1890.0,1222.9,1910.4,1318.3,1956.4,1278.4,1967.3,1106.6,1962.2,993.6,1978.3,890.1,1969.4,718.9,1967.4,718.9,1967.4,887.1,2030.6,991.9,2039.1,1105.3,2023.3,1278.4,1967.3,1318.3,1956.4,1227.0,2074.1,1112.1,2132.4,993.5,2148.8,884.5,2140.1,767.6,2085.5,676.6,1961.1
238.0,3.95,682.2,1970.6,780.7,1915.0,890.5,1897.4,991.0,1915.0,1098.3,1893.7,1215.3,1916.9,1308.1,1965.6,1268.1,1976.2,1102.9,1967.5,993.4,1983.3,892.3,1975.3,724.1,1976.7,724.1,1976.7,888.0,2024.2,989.8,2031.4,1099.4,2016.1,1268.1,1976.2,1308.1,1965.6,1217.1,2074.3,1105.7,2126.8,991.0,2142.4,884.9,2134.3,772.1,2085.3,682.2,1970.6
239.0,3.967,685.9,1974.7,784.3,1917.6,892.3,1897.7,991.7,1916.1,1097.1,1894.8,1211.0,1921.3,1301.1,1971.7,1260.7,1982.0,1102.0,1972.2,994.3,1987.1,894.4,1979.0,727.8,1981.4,727.8,1981.4,889.6,2014.1,990.0,2021.0,1097.5,2006.6,1260.7,1982.0,1301.1,1971.7,1211.7,2073.8,1104.5,2122.1,991.8,2137.2,887.0,2129.3,775.7,2084.1,685.9,1974.7
240.0,3.983,692.4,1977.1,787.9,1920.7,892.8,1902.3,990.5,1920.8,1095.1,1899.5,1207.1,1925.6,1294.6,1974.5,1255.1,1983.8,1100.0,1973.0,993.1,1988.0,894.9,1979.8,733.5,1983.0,733.5,1983.0,891.9,2018.6,990.8,2025.9,1097.5,2010.9,1255.1,1983.8,1294.6,1974.5,1209.2,2073.1,1104.3,2121.2,992.7,2137.0,889.3,2128.7,780.5,2083.6,692.4,1977.1
241.0,4.0,694.0,1978.1,787.2,1924.3,891.0,1904.1,988.7,1923.6,1093.8,1901.9,1204.3,1929.0,1291.3,1975.6,1250.9,1984.9,1098.8,1977.0,991.4,1991.1,893.3,1982.6,734.7,1983.2,734.7,1983.2,890.7,2013.0,989.3,2020.8,1096.5,2006.2,1250.9,1984.9,1291.3,1975.6,1206.6,2069.2,1103.5,2117.2,991.4,2133.1,888.1,2124.9,781.1,2080.4,694.0,1978.1
242.0,4.017,691.3,1982.7,785.0,1927.6,887.6,1904.9,983.2,1924.7,1084.7,1902.0,1197.4,1930.1,1289.0,1977.5,1246.4,1985.2,1090.5,1985.0,986.4,1999.4,890.2,1992.0,733.7,1985.6,733.7,1985.6,887.8,1997.7,984.1,2004.9,1087.6,1991.9,1246.4,1985.2,1289.0,1977.5,1200.8,2065.0,1095.3,2110.5,986.6,2125.4,885.4,2117.9,780.5,2076.4,691.3,1982.7
243.0,4.033,691.2,1981.0,788.7,1927.7,893.1,1904.8,983.6,1924.1,1079.4,1901.7,1192.9,1929.7,1290.5,1975.6,1247.1,1982.6,1085.1,1982.4,986.5,1996.4,895.4,1989.6,733.4,1983.6,733.4,1983.6,894.0,1993.8,985.2,2000.6,1082.9,1989.1,1247.1,1982.6,1290.5,1975.6,1197.3,2061.2,1090.3,2102.3,987.6,2115.7,891.6,2109.3,784.7,2071.0,691.2,1981.0
244.0,4.05,690.6,1980.0,790.3,1927.5,894.7,1905.2,984.3,1924.3,1079.3,1901.7,1192.8,1929.0,1291.8,1973.1,1248.4,1980.4,1085.3,1981.5,987.4,1995.7,897.3,1989.1,732.8,1983.1,732.8,1983.1,895.6,1991.3,985.8,1997.9,1082.6,1986.3,1248.4,1980.4,1291.8,1973.1,1197.3,2057.6,1090.0,2098.2,988.3,2111.7,893.4,2105.6,786.1,2068.3,690.6,1980.0
245.0,4.067,689.6,1978.8,790.2,1926.1,895.1,1903.8,983.7,1922.3,1077.2,1899.9,1191.3,1927.1,1291.8,1971.1,1248.3,1977.8,1083.3,1978.9,986.7,1993.2,897.9,1987.0,732.4,1981.2,732.4,1981.2,896.8,1988.3,985.9,1994.9,1081.1,1983.9,1248.3,1977.8,1291.8,1971.1,1196.9,2055.6,1089.3,2094.4,989.2,2107.0,895.3,2101.5,786.9,2065.2,689.6,1978.8
246.0,4.083,691.2,1976.7,791.0,1924.6,895.9,1902.0,983.7,1921.0,1077.0,1898.1,1190.5,1925.5,1290.8,1969.1,1247.2,1975.6,1083.4,1977.6,987.1,1991.7,899.2,1985.3,733.5,1979.2,733.5,1979.2,899.4,1987.2,987.8,1993.7,1082.8,1982.6,1247.2,1975.6,1290.8,1969.1,1197.3,2052.9,1090.8,2092.5,991.0,2105.8,897.8,2100.5,788.8,2064.2,691.2,1976.7
247.0,4.1,690.5,1975.3,791.6,1922.9,896.4,1900.8,984.3,1919.7,1077.7,1896.7,1191.6,1923.8,1292.6,1967.7,1248.9,1974.2,1083.8,1975.8,987.3,1990.4,899.1,1984.0,733.0,1977.8,733.0,1977.8,898.4,1985.7,987.0,1992.5,1082.1,1981.4,1248.9,1974.2,1292.6,1967.7,1197.5,2051.8,1089.8,2090.3,989.9,2103.2,896.7,2097.6,788.1,2061.4,690.5,1975.3
248.0,4.117,690.9,1975.1,792.5,1922.8,897.4,1900.2,984.7,1919.1,1077.3,1896.0,1191.4,1923.3,1293.4,1966.8,1249.4,1973.1,1083.6,1975.4,987.8,1990.0,900.4,1983.9,733.6,1977.5,733.6,1977.5,899.9,1984.7,987.8,1991.3,1082.0,1980.5,1249.4,1973.1,1293.4,1966.8,1197.8,2050.8,1089.9,2089.2,990.9,2102.0,898.4,2096.6,789.5,2060.7,690.9,1975.1
249.0,4.133,691.5,1974.3,792.6,1921.6,897.3,1899.5,985.0,1918.6,1078.3,1895.3,1192.3,1922.1,1293.6,1965.8,1249.6,1971.8,1084.8,1974.6,988.3,1989.1,900.5,1982.8,734.2,1976.6,734.2,1976.6,900.6,1984.8,989.0,1991.4,1084.2,1980.1,1249.6,1971.8,1293.6,1965.8,1199.4,2049.4,1092.1,2088.3,992.2,2101.5,899.1,2096.1,789.9,2060.3,691.5,1974.3
250.0,4.15,691.3,1973.4,793.6,1921.5,898.7,1899.1,985.7,1918.2,1078.0,1895.0,1192.1,1921.7,1294.6,1964.8,1250.4,1971.3,1084.5,1974.9,989.0,1989.4,901.8,1983.1,734.1,1976.2,734.1,1976.2,901.4,1983.1,989.0,1989.6,1083.1,1978.7,1250.4,1971.3,1294.6,1964.8,1198.8,2048.6,1090.9,2087.3,992.0,2100.3,899.7,2095.1,790.4,2059.6,691.3,1973.4
251.0,4.167,691.6,1972.8,793.1,1920.6,898.3,1898.1,985.5,1917.3,1078.1,1894.0,1192.1,1920.8,1294.6,1964.4,1250.3,1970.6,1084.9,1974.3,989.1,1988.7,901.7,1982.4,734.5,1975.5,734.5,1975.5,901.4,1982.2,989.3,1988.6,1083.7,1977.5,1250.3,1970.6,1294.6,1964.4,1199.2,2047.5,1091.5,2085.5,992.4,2098.4,900.0,2093.4,790.2,2058.4,691.6,1972.8
252.0,4.183,691.7,1972.0,793.4,1919.9,898.8,1897.8,985.8,1916.9,1078.2,1893.5,1192.5,1919.9,1295.5,1963.0,1251.4,1969.2,1085.0,1973.8,989.4,1988.2,902.2,1981.9,734.8,1974.5,734.8,1974.5,902.4,1982.4,990.2,1988.8,1084.4,1977.7,1251.4,1969.2,1295.5,1963.0,1200.4,2047.2,1092.3,2086.1,993.3,2099.0,900.9,2094.1,790.8,2058.8,691.7,1972.0
253.0,4.2,691.5,1972.4,792.8,1920.0,898.0,1897.3,984.9,1916.5,1077.0,1893.0,1191.0,1919.8,1294.7,1963.5,1250.2,1969.6,1083.7,1973.7,988.4,1988.0,901.3,1981.8,734.6,1974.5,734.6,1974.5,901.1,1981.2,988.6,1987.4,1082.5,1976.5,1250.2,1969.6,1294.7,1963.5,1198.4,2046.1,1090.1,2084.2,991.4,2096.8,899.4,2092.1,789.9,2057.6,691.5,1972.4
254.0,4.217,691.2,1973.2,791.9,1919.9,897.4,1897.0,984.5,1916.1,1077.1,1892.5,1191.2,1919.1,1294.2,1963.4,1249.8,1969.3,1084.4,1973.9,988.6,1988.1,901.3,1982.0,734.7,1975.3,734.7,1975.3,901.9,1981.2,989.8,1987.1,1084.2,1975.9,1249.8,1969.3,1294.2,1963.4,1199.9,2045.6,1092.3,2084.0,993.2,2096.8,900.8,2092.6,790.1,2058.6,691.2,1973.2
255.0,4.233,690.2,1973.5,790.5,1920.3,895.8,1896.7,983.3,1915.7,1076.5,1892.0,1190.3,1919.2,1292.9,1963.2,1248.3,1969.4,1083.7,1973.5,987.3,1987.8,899.6,1981.7,733.5,1975.5,733.5,1975.5,899.9,1980.3,988.1,1986.4,1083.1,1975.2,1248.3,1969.4,1292.9,1963.2,1198.5,2045.6,1091.3,2084.0,991.7,2097.0,898.8,2092.7,788.7,2058.4,690.2,1973.5
256.0,4.25,689.2,1973.2,789.5,1919.4,895.0,1895.6,981.8,1914.8,1074.3,1891.0,1187.9,1918.7,1291.5,1963.2,1246.7,1969.0,1081.7,1972.4,985.8,1986.4,899.0,1980.4,732.4,1975.0,732.4,1975.0,899.6,1980.6,987.0,1986.6,1081.4,1975.4,1246.7,1969.0,1291.5,1963.2,1196.4,2045.1,1089.3,2083.3,990.3,2096.1,898.2,2092.0,787.6,2057.9,689.2,1973.2
257.0,4.267,688.5,1972.8,788.2,1918.8,893.6,1895.0,981.0,1914.3,1074.0,1890.5,1188.1,1918.0,1291.3,1962.8,1246.4,1968.6,1081.5,1972.4,985.1,1986.6,897.7,1980.4,731.9,1974.6,731.9,1974.6,898.4,1980.1,986.5,1986.2,1081.5,1974.9,1246.4,1968.6,1291.3,1962.8,1196.9,2045.0,1089.6,2083.7,989.9,2096.7,897.2,2092.4,786.6,2058.1,688.5,1972.8
258.0,4.283,688.3,1972.3,787.8,1918.4,892.9,1894.8,980.0,1914.3,1073.0,1890.4,1186.9,1917.7,1290.1,1962.2,1245.3,1967.9,1080.5,1972.4,984.2,1986.4,897.0,1980.2,731.6,1973.9,731.6,1973.9,897.8,1980.4,985.7,1986.5,1080.6,1975.3,1245.3,1967.9,1290.1,1962.2,1195.9,2044.5,1088.6,2083.7,989.0,2096.7,896.5,2092.4,786.2,2057.8,688.3,1972.3
259.0,4.3,688.3,1973.0,788.2,1918.5,893.3,1894.7,979.9,1913.9,1072.0,1889.9,1186.5,1917.4,1289.9,1962.4,1244.8,1968.0,1079.5,1972.0,984.2,1986.1,897.5,1980.2,731.8,1974.6,731.8,1974.6,898.4,1979.8,985.9,1985.8,1079.9,1974.8,1244.8,1968.0,1289.9,1962.4,1195.8,2045.3,1088.3,2083.9,989.5,2096.7,897.4,2092.5,787.0,2058.3,688.3,1973.0
260.0,4.317,688.1,1972.7,787.9,1918.1,893.3,1893.7,979.5,1913.0,1071.3,1889.1,1185.6,1917.0,1289.2,1962.3,1244.4,1968.0,1078.8,1971.3,983.8,1985.3,897.4,1979.4,731.4,1974.5,731.4,1974.5,898.3,1980.8,985.4,1986.8,1079.1,1975.8,1244.4,1968.0,1289.2,1962.3,1194.8,2045.6,1087.4,2084.2,988.9,2097.1,897.2,2092.9,786.5,2058.6,688.1,1972.7
261.0,4.333,688.3,1971.8,787.9,1918.7,893.1,1894.5,979.9,1913.9,1072.4,1890.0,1186.5,1917.7,1289.7,1961.8,1244.8,1967.7,1079.8,1971.7,983.9,1985.8,897.1,1979.7,731.5,1973.6,731.5,1973.6,897.9,1979.5,985.4,1985.8,1079.8,1974.8,1244.8,1967.7,1289.7,1961.8,1195.3,2044.8,1088.1,2083.5,989.0,2096.4,896.7,2092.0,786.6,2057.2,688.3,1971.8
262.0,4.35,688.8,1973.1,787.4,1918.4,891.8,1894.0,979.2,1913.4,1072.4,1889.4,1186.2,1917.5,1288.2,1962.7,1243.2,1968.3,1079.9,1971.9,983.4,1985.9,896.0,1979.8,732.2,1974.7,732.2,1974.7,896.9,1979.5,985.1,1985.8,1080.3,1974.6,1243.2,1968.3,1288.2,1962.7,1195.4,2045.3,1088.8,2084.3,988.8,2097.4,896.0,2092.9,786.2,2058.3,688.8,1973.1
263.0,4.367,687.8,1973.3,786.7,1918.1,891.2,1893.6,978.5,1913.1,1071.5,1889.2,1185.9,1917.3,1288.6,1963.1,1243.5,1968.6,1078.9,1971.8,982.8,1985.6,895.4,1979.5,731.3,1975.0,731.3,1975.0,896.2,1979.8,984.4,1986.1,1079.3,1975.1,1243.5,1968.6,1288.6,1963.1,1195.1,2045.5,1087.8,2084.4,988.0,2097.3,895.3,2092.7,785.4,2058.2,687.8,1973.3
264.0,4.383,687.6,1974.0,786.8,1918.8,891.6,1894.4,978.1,1913.7,1070.0,1889.5,1184.2,1917.9,1287.7,1963.3,1242.6,1968.8,1077.7,1972.0,982.3,1986.1,895.9,1980.3,731.0,1975.4,731.0,1975.4,896.8,1980.1,984.0,1986.2,1077.9,1975.2,1242.6,1968.8,1287.7,1963.3,1193.6,2046.4,1086.2,2084.8,987.6,2097.6,895.7,2093.3,785.5,2058.9,687.6,1974.0
265.0,4.4,687.4,1974.6,786.7,1919.2,891.5,1894.8,977.9,1913.8,1069.9,1889.6,1184.2,1917.9,1287.4,1963.2,1242.6,1968.9,1077.7,1971.8,982.4,1985.9,896.0,1980.3,730.7,1976.3,730.7,1976.3,896.9,1981.3,984.1,1987.2,1078.0,1976.1,1242.6,1968.9,1287.4,1963.2,1193.7,2046.7,1086.4,2085.4,987.8,2098.2,895.8,2094.1,785.5,2059.7,687.4,1974.6
266.0,4.417,687.5,1974.7,787.2,1919.9,892.2,1895.7,978.8,1914.7,1071.1,1890.4,1185.5,1918.3,1288.9,1963.0,1243.9,1968.8,1078.9,1972.4,983.2,1986.8,896.6,1981.1,730.8,1976.5,730.8,1976.5,897.4,1982.2,984.9,1988.2,1079.2,1976.8,1243.9,1968.8,1288.9,1963.0,1195.0,2047.3,1087.5,2086.0,988.5,2099.1,896.3,2094.8,785.8,2060.3,687.5,1974.7
267.0,4.433,688.5,1976.1,787.4,1920.3,892.3,1895.4,979.0,1914.6,1071.4,1890.2,1186.0,1918.2,1289.4,1963.9,1244.3,1969.7,1079.3,1973.4,983.6,1987.6,896.9,1982.0,731.9,1977.8,731.9,1977.8,897.9,1983.7,985.5,1989.5,1079.9,1978.1,1244.3,1969.7,1289.4,1963.9,1196.0,2047.8,1088.3,2087.2,989.2,2100.5,896.9,2096.4,786.3,2062.0,688.5,1976.1
268.0,4.45,688.2,1975.6,787.7,1921.0,893.0,1896.6,979.4,1915.9,1071.9,1891.7,1186.5,1919.5,1290.5,1964.2,1245.5,1970.2,1079.7,1974.0,983.9,1988.1,897.5,1982.3,731.4,1977.6,731.4,1977.6,898.4,1983.9,985.7,1989.9,1080.2,1978.5,1245.5,1970.2,1290.5,1964.2,1196.0,2047.6,1088.2,2086.9,989.1,2100.1,897.1,2096.0,786.2,2061.5,688.2,1975.6
